day,milp_oracle_eur,bc_policy_eur,ppo_vanilla_eur,ppo_bc_warmstart_eur
45,38909.8314,28720.6859,6837.3091,13731.2937
46,24471.2610,17436.9736,12471.1332,5914.6435
47,21147.5385,32663.1460,16560.3134,10742.1245
48,57501.6274,48135.0158,6627.7259,9682.9208
49,36356.8046,24436.3719,4844.0016,8470.5437
50,22109.1593,80026.6160,13767.4513,7144.0909
51,21087.9383,35471.6253,14480.9809,4614.5467
52,35436.2113,17369.5952,2846.3893,17406.1378
53,35579.9795,44268.3576,4701.9796,13168.2519
54,33071.4243,42177.8510,11385.7190,14716.6100
55,3575.0000,3173.8636,5767.4251,10674.1114
56,14253.7703,47683.2411,9998.9425,16575.7569
57,39147.1249,26870.5147,13675.9844,4563.7342
58,34663.6744,25866.0425,10580.4078,11719.3100
59,22564.7549,66994.7556,26293.1866,15743.4261
60,25598.0970,56145.8787,26327.8321,7513.7185
61,12806.5430,27391.6561,21983.5861,2320.7236
62,17682.5360,26129.9558,16331.2306,9007.6130
63,47653.2427,48281.1775,6115.9377,16960.5026
64,13752.8393,22171.7909,9523.8905,12008.0738
65,50792.2957,47491.1749,9052.3813,7714.2381
66,34935.4658,35184.8414,18370.7792,8570.9720
67,32008.2676,33012.3013,16509.8623,8442.1891
68,33710.0661,32302.8658,15116.3463,2911.8883
69,25670.8817,33312.3148,15533.2268,6500.3689
70,14495.3111,17562.6771,13048.0823,16251.7907
71,23812.3086,31128.2360,19527.5412,5514.1692
72,20883.7518,20349.7178,19460.8688,6618.2646
73,29366.7077,18564.9547,33054.5097,9782.5209
74,32891.4121,32416.4121,12656.5725,5652.6375
75,38716.9441,34195.5979,3702.8718,5247.2581
76,6462.5000,7287.5000,12901.1688,3434.1427
77,62682.8797,55929.6884,10734.3910,19399.6801
78,11760.6755,25629.1550,26892.2297,18813.8613
79,13157.9992,12992.6992,2890.5531,12064.1941
80,33039.1589,32303.7305,13955.4560,7221.0789
81,11029.0280,17882.6400,15951.0284,11207.4933
82,26746.5797,20623.6899,27196.6227,3787.5506
83,53522.1245,45486.5536,10841.0648,16978.8856
84,29771.5925,24987.5927,4971.1586,8575.6837
85,33303.1586,25694.1958,24509.0088,5112.5123
86,61050.7026,36167.1794,31192.7289,4497.3720
87,25436.4136,7616.5978,19098.9580,6298.7503
88,19977.2760,26250.9060,4582.3228,5005.6000
89,41931.5959,54883.2631,16989.9437,4418.0474
90,40672.3777,62428.8500,6571.5233,4945.0542
91,11197.4727,14509.4252,8224.9646,6378.6956
92,25361.1250,17004.5443,5213.0105,13521.5100
93,34374.4222,41474.2539,11477.0679,16556.0391
94,48491.6677,48966.8756,21132.0666,6040.3670
95,6325.0000,21984.5002,9951.1454,7607.0451
96,41350.8095,36899.6942,15670.8579,11468.7709
97,44164.2779,34507.5741,4334.8690,7448.0285
98,34715.5698,46879.9280,5352.0725,14010.7808
99,30208.7240,34692.3240,8721.0697,13210.1957
100,64097.0371,61421.0518,7854.0015,24972.3641
101,53751.0344,59848.5773,16309.6227,10067.7457
102,71935.8595,55287.4793,10928.7011,12685.2169
103,29169.4174,32843.2125,16880.4944,7986.6556
104,12171.6305,12709.1305,8104.2988,14756.1416
105,16951.4145,32967.9515,10095.2106,10792.9795
106,55366.1879,31130.1820,25325.9772,8832.8547
107,24237.8630,24099.5494,6570.4245,5392.0568
108,36994.3455,46748.5877,13400.7128,8034.9050
109,12093.9778,12932.0472,15924.6998,6487.7839
110,0.0000,27491.1576,22598.4340,4953.8521
111,48558.9944,44285.2199,4769.4964,22604.6529
112,17936.1596,33277.0186,13423.7562,17105.3237
113,6935.5000,7312.5000,13683.2949,8980.8537
114,15679.8234,29429.4940,16230.0246,9838.1441
115,23184.3676,29403.8947,10439.2923,5834.4779
116,43861.0354,28220.1678,15642.1418,9531.5495
117,50358.9354,45426.7038,34450.8946,3888.9197
118,29669.0442,19485.8475,24342.3889,7241.0168
119,14901.6601,14895.5275,8843.0680,12395.6995
120,29267.9714,33424.3341,14987.5954,7023.0192
121,47172.4886,52879.0315,5717.5034,8414.2365
122,33854.6890,29129.7001,3452.6099,3586.0656
123,4812.5000,6262.5000,19361.8911,5092.4070
124,24148.9340,23367.3130,4182.1721,14272.5238
125,31702.0820,35719.2035,13862.2488,15932.3657
126,22535.7434,31221.3800,13053.7100,5758.3024
127,45678.8748,46089.7589,27903.1303,6857.7712
128,19252.0381,3850.0000,19101.5838,4807.4903
129,26493.0421,31176.5265,29752.5494,6784.6264
130,22905.7660,22745.9360,3574.5803,3715.2101
131,16761.0358,39801.6891,15310.6575,22927.3567
132,25827.3666,18538.5742,2046.4236,7665.7560
133,50236.5346,56964.9260,2588.4610,20010.8546
134,32685.7376,44603.5834,15474.1009,7680.0427
135,16382.5879,5442.3576,28341.2504,14558.0650
136,35008.1177,26952.5064,28975.8616,8074.9788
137,19518.8106,46255.5224,15995.2247,8460.3459
138,42561.0097,41234.0576,33781.6124,7703.8229
139,23484.6143,8093.1626,12626.6962,4632.3701
140,50081.6481,39619.9411,16659.6017,8005.0034
141,57446.5567,38076.5416,20654.3673,3947.4072
142,35959.4526,46186.4199,16872.9179,13644.3445
143,32545.9831,43002.1568,16240.7135,9649.2203
144,14982.7073,15758.8739,20460.0860,9453.0754
145,22720.0272,8423.1894,23956.1036,7618.4833
146,43438.9204,40839.7489,20160.4655,5169.4818
147,10118.7626,21225.8516,12692.6383,19357.8255
148,24624.5462,17571.4221,19133.1035,2580.3484
149,41896.6107,41896.6107,15998.0265,6418.9188
150,41006.0549,38546.9567,19940.7630,5660.3763
151,35394.9190,42040.5826,23993.0567,6069.4134
152,26420.0020,29681.9021,16316.4775,8499.9394
153,41871.4511,41642.8063,8977.5422,10178.4340
154,25852.8285,42713.4028,6884.0229,9109.9436
155,33246.3066,44408.9672,16237.3989,3266.6041
156,4986.7687,4757.6020,23681.6969,9274.7246
157,45070.6041,39801.6437,12747.0577,5445.4192
158,30577.2060,28445.5966,20721.2494,7321.6148
159,28245.6223,20317.2807,20443.1031,5179.8756
160,27647.6279,13802.9279,20201.1212,5652.5747
161,40205.2892,39388.3537,20790.9280,8942.9115
162,50715.1998,41714.6874,7232.1689,9110.0121
163,31617.1633,31335.6801,17574.1504,9885.3554
164,11021.4567,17819.5667,20290.7332,5997.1584
165,26655.5822,37447.3407,18501.6330,7301.3554
166,25657.3667,30066.4189,16240.8108,11805.0206
167,12251.3148,31857.1005,11169.2599,5404.9258
168,27080.6645,23285.9016,2612.5864,7602.1141
169,23108.6959,29886.3187,10079.4294,12687.5752
170,15721.9742,27543.9171,11520.4019,4194.8320
171,18572.9944,16413.1950,14467.8848,7812.4335
172,12986.4536,13398.9536,1934.0974,6553.7209
173,41714.1081,32910.9457,12536.2287,4182.9168
174,48043.5504,58262.3712,6394.0261,8997.5970
175,17956.9885,7496.7592,8874.1832,5053.5730
176,19038.7486,19496.9312,14303.7692,2203.8774
177,41099.3212,51076.0012,26175.4771,7230.5121
178,7975.0000,8375.0000,8496.4997,4811.0772
179,19227.6462,24425.4333,2617.0813,8250.6589
180,9080.0099,13475.0248,1706.7030,4279.3646
181,26743.9419,11825.2606,2402.1052,14792.7356
182,17911.5026,14565.7791,9319.9570,10610.7206
183,59608.1616,58676.1961,8142.1992,8189.2785
184,27151.6279,35982.4368,14997.9778,6744.8425
185,17171.8114,18134.3114,15113.9138,7967.9517
186,26227.4366,21794.4777,11808.6479,14423.6882
187,7489.4618,12095.3695,8937.2245,6108.5605
188,13478.6070,14028.6070,7609.2492,2754.1680
189,6050.0000,5113.5639,14573.2105,3243.5131
190,13192.8092,20601.4792,14648.6439,5884.4408
191,21058.3604,19517.2546,1778.5947,6728.6349
192,25072.9163,25906.9519,2083.2017,4275.1491
193,20887.1090,25558.3081,12505.8134,9292.7125
194,24379.5530,28268.5064,24457.4899,7406.1542
195,32442.0896,30817.8334,17251.7062,3624.4761
196,54160.8692,19815.0939,20268.8529,5728.7172
197,10355.4378,7183.7354,11700.7068,8247.7498
198,13910.3787,13808.5930,18462.1103,6856.1098
199,7425.0000,5201.1364,17899.9878,3717.1075
200,19552.3629,27232.9334,14599.3339,11936.2623
201,27373.2869,31941.3268,16542.3210,4829.6558
202,12957.2234,4905.7494,2475.5804,5486.7119
203,35621.2780,35551.2400,9570.7529,8100.8666
204,19886.2763,19613.5491,14748.3417,10683.3997
205,27230.7191,18134.0962,18234.3803,5803.2553
206,20038.6505,24614.6793,1475.6339,12171.9665
207,43965.7800,42405.3500,21907.4692,4602.8154
208,19504.7558,20741.9143,1377.5595,5715.2391
209,30426.9071,31501.2089,9412.6847,4013.2500
210,33735.8157,39117.2370,11181.4015,7393.1842
211,39849.2221,24677.1230,12669.6988,8661.6775
212,16752.9710,15523.8868,15423.9319,4855.3528
213,2475.0000,23116.0068,28026.8055,3837.8943
214,54936.1083,42200.8862,14015.6412,9996.0161
215,13592.7312,17339.1627,7307.8840,5459.8515
216,51167.7818,31280.3937,13032.3338,4737.7191
217,16894.7875,16708.9565,17751.7287,6899.1054
218,41679.0761,35739.8479,6634.2955,6421.5788
219,35786.3102,40138.4899,14256.6128,8465.5627
220,59477.7932,25528.4129,15787.8143,7088.0305
221,77338.9983,50860.4470,5685.0718,5318.5897
222,38062.1588,40266.0230,3313.1962,11316.9214
223,83652.3506,45036.3685,8847.2702,2600.5007
224,26287.7264,37479.1655,16815.4753,1879.9587
225,45078.1019,47369.1591,11008.4622,7083.2351
226,44128.0879,41604.8212,2655.7028,6500.1165
227,19088.4938,12613.4169,3289.3697,6259.1358
228,24262.5758,47367.9927,19996.6725,3965.4275
229,13870.9242,37853.2501,29256.3692,7092.7618
230,31407.0413,20549.3482,27291.2838,3884.1669
231,22502.9845,13607.3225,24234.9703,1215.1713
232,50136.9939,21209.4604,15169.2591,4229.4406
233,13777.8731,16752.8747,17574.4044,3749.5323
234,37416.1097,27040.9421,16311.3224,5306.3905
235,27790.2198,16324.4109,6920.4106,5632.3482
236,5500.0000,5450.0000,10662.5722,7557.1362
237,0.0000,44943.8052,30924.7939,5567.0563
238,42880.0657,31775.4472,17638.8932,5670.1238
239,36031.1910,63443.3144,16012.2736,5800.8554
240,44211.3740,18083.0871,18091.5591,7929.4066
241,52396.9427,28805.3068,26195.0959,8847.3057
242,34950.0857,41974.6648,18089.1414,9044.6792
243,15922.5095,15354.4131,33599.3066,6603.7871
244,42624.1175,31006.0353,29810.6252,6203.5424
245,3575.0000,14736.7666,6635.4781,5341.2240
246,20416.0457,20032.3756,27446.9215,10286.4459
247,62878.9348,80889.1095,39234.0264,9345.2138
248,54925.3284,58892.8326,28269.0706,7981.5186
249,28878.6084,22893.1641,11781.5306,8006.6148
250,42666.4847,48031.5196,19910.3475,6974.1815
251,9625.1731,9487.6731,18631.5425,9178.2030
252,47515.9136,54189.2684,32506.5307,2773.5140
253,39871.4766,24350.7730,15643.9647,8534.7168
254,31265.1392,29460.1926,22252.0092,8460.5103
255,0.0000,58242.4266,19090.9917,9478.7897
256,30703.6683,30565.1032,10352.7232,9075.5019
257,6391.0000,9700.0121,29099.0230,4958.6894
258,25558.6941,26047.0411,11857.7961,8014.8688
259,16853.1959,13702.2388,7105.1475,12820.4310
260,19124.5639,18003.1628,20360.9920,6788.0041
261,20165.0306,21064.7246,24620.5370,9300.9599
262,6737.5000,15497.7055,19474.3900,7221.7126
263,16038.2022,15763.2022,7048.4390,7552.6406
264,40039.7948,25177.7366,29288.9187,4447.1174
265,29648.8030,31583.0047,4884.1221,5208.3484
266,14968.4839,14644.7657,18054.7805,5366.2722
267,6864.4357,6176.9357,16113.7062,11594.4907
268,3503.5000,10712.8339,15400.4923,10917.3568
269,48975.5992,54622.2635,14077.2515,5168.0712
270,20592.9761,37663.7904,26451.3538,4712.7915
271,21801.9234,20173.7783,29393.4170,6025.0178
272,45586.1718,44659.0127,10534.6565,9877.9023
273,25313.7955,24107.3414,4344.1696,15896.3506
274,33505.9792,34505.3541,4562.5012,6405.6084
275,24530.7296,33405.4794,17643.9102,5877.4302
276,39273.8326,38187.8327,27724.3385,5069.7721
277,50017.5934,34701.2439,8030.4841,5538.8131
278,38717.9142,35176.8944,23242.6467,7359.6384
279,18391.1374,13575.6328,16231.6988,4357.5702
280,11027.3723,4875.0000,11761.9416,7639.3752
281,31206.0447,19151.7857,13024.2963,6686.0534
282,16636.9041,17317.1968,19514.2656,9319.4712
283,32216.4112,22972.0149,22262.7488,6276.0201
284,27578.1287,52634.7794,19154.5063,8966.6916
285,18413.3770,18925.4678,10008.0565,9303.7236
286,12594.3006,28701.1455,10716.2265,7279.5438
287,13224.1746,10323.8267,2315.5818,7305.2797
288,46506.7660,50357.4513,15664.8441,13157.2008
289,46701.6371,46309.0346,22383.6958,7873.2046
290,37958.4431,54069.1741,9095.0207,4369.4554
291,24948.5991,30119.9672,32051.0253,11009.7961
292,71741.4862,69408.4265,2894.7535,8196.7134
293,27338.6940,25551.1940,1677.8487,6686.9902
294,35752.4693,37238.7616,18880.4426,3959.5728
295,11474.9972,10787.4972,18264.0847,10418.9414
296,21510.6590,12726.7287,20178.7712,8704.5194
297,17161.0390,21814.5706,34173.5840,12661.5913
298,35975.6764,53564.1666,12469.8565,6918.3866
299,46859.7625,45587.7257,23508.1382,7528.1842
300,13519.5961,16070.1601,9555.7590,5381.0537
301,34475.5555,12601.2175,17019.6763,4321.5038
302,50544.9119,48574.0195,9144.3154,7480.4620
303,23228.4096,29816.4942,16160.9703,5910.3086
304,36143.7702,26158.1155,7594.3406,8763.4766
305,31397.7548,24222.2046,13095.6208,5683.3350
306,16406.7578,16281.7578,7722.8534,6071.8490
307,32486.9773,42871.6685,14255.6223,5320.8636
308,27391.8962,5637.5000,13154.9851,2948.5933
309,48356.8156,75337.1529,16537.7466,8432.1977
310,46881.4617,45309.4045,36162.1096,8648.7184
311,23605.6187,23543.1187,23370.3289,5796.7596
312,14016.2597,11347.4957,27699.6665,7405.6170
313,2760.8611,1675.0000,21813.7085,3343.6375
314,21639.8475,34159.7786,26900.9537,1775.9193
315,42067.4256,37335.3758,20583.3150,5731.3679
316,26498.0111,4812.5000,16252.0923,4017.0879
317,45177.2768,32569.4780,32500.8479,4408.2882
318,16918.1089,17794.8946,13241.6855,6670.6324
319,44987.5639,37615.0177,23576.2821,5082.3156
320,25130.1660,54794.8992,29729.4115,5365.5347
321,43087.8932,19397.9495,20632.9869,5717.8495
322,28675.5988,41233.6563,18971.4939,6045.8368
323,31699.7130,16272.5648,13325.4228,7180.9703
324,52720.3406,47722.3932,34799.4467,8586.7526
325,26541.4041,25966.5991,37542.7350,5393.8417
326,13745.0257,14570.0257,14486.9499,5685.1989
327,39734.1100,39734.1100,12161.6421,8464.3774
328,29523.5395,20731.8037,8549.1705,2831.2424
329,76655.3605,63471.9943,11521.2662,2873.2513
330,30675.1382,27616.3818,22892.3122,8599.2726
331,25610.4104,22299.6985,24134.3981,5515.9182
332,26533.9910,50242.3812,17333.7483,9665.4468
333,47817.6838,44426.7320,20945.7416,8943.0930
334,39840.3770,35341.2825,37807.5216,7855.2744
335,35884.1701,21468.3594,19211.4166,5914.9348
336,68893.9549,61275.4351,43691.9236,9134.2349
337,58437.8175,40196.4420,17031.6949,4073.1411
338,57338.7943,17321.1829,26207.8319,11525.5508
339,20310.6022,30822.0342,20917.2829,9160.9727
340,36478.1671,25014.2756,39010.2533,5419.9696
341,57008.1434,58312.4008,41504.1460,7253.9900
342,46935.1710,24028.7005,32730.6912,4195.7391
343,57495.7192,48024.2126,26993.7841,4141.8469
344,24014.4227,39023.9091,35208.2404,8872.5471
345,26592.9172,27103.0013,23716.8715,5902.3227
346,12699.9729,26986.8164,31970.5735,9788.6551
347,52170.0447,42283.5321,47167.9098,12225.3436
348,3300.0000,1375.0000,41398.4146,13433.4093
349,25547.0246,26748.3184,28715.6362,5127.7288
350,26943.7731,6325.0000,20721.0305,6868.2026
351,57816.9383,56035.5684,40402.6808,6032.0407
352,34492.3700,37704.7099,36277.5089,8852.2248
353,43075.0056,43593.6470,33266.2038,8810.0448
354,37994.9509,45285.3101,16176.3337,10412.9404
355,25165.1759,6325.0000,3752.6935,5143.0411
356,34848.2339,36517.4395,21045.9930,8693.9319
357,37741.5886,59540.2424,13850.4332,16514.0316
358,90524.6035,44272.0037,32738.8283,11241.8069
359,43775.5531,43716.0305,13049.1517,8832.7878
360,90089.9527,72195.3111,22783.4085,6379.7825
361,54552.8723,27500.1376,28665.8334,5950.2390
362,20137.2463,21399.7463,23418.3468,5367.5698
363,32733.5225,32900.2691,24660.9851,5661.0430
364,34286.3909,25850.8142,27788.2322,3524.9870
365,49823.2164,43149.4561,24465.0038,6789.1296
366,54358.6872,19998.9689,15131.3813,4709.7422
