day,milp_oracle_eur,bc_policy_eur,ppo_vanilla_eur,ppo_bc_warmstart_eur
1,6252.1275,3322.1488,414.7928,-463.1515
2,2294.1630,2228.4333,-557.2709,54.0750
3,1668.5596,1226.9954,755.7756,-171.0250
