day,milp_oracle_eur,bc_policy_eur,ppo_vanilla_eur,ppo_bc_warmstart_eur
1,6173.6190,3344.9910,1921.3873,5376.1421
2,2592.7164,2792.6584,1284.4576,2579.2005
3,1529.0385,2343.0469,27.9226,1618.1287
