#{"t_start": 1767995089.9555392, "env_id": "None"}
r,l,t
51734.716346,480,340.362574
50989.015724,480,344.896491
50586.552494,480,345.557399
49563.325479,480,346.062989
50063.473574,480,346.620113
51607.269192,480,349.850597
51453.426715,480,350.364595
51786.453684,480,351.089372
51134.583847,480,351.848946
49325.65124,480,355.96533
50396.675908,480,356.486253
50332.227242,480,357.002601
48128.548032,480,357.48753
49379.409068,480,357.972283
49954.696314,480,362.037797
50186.750425,480,362.713787
52163.371018,480,363.343966
50933.636081,480,363.917878
49842.15453,480,367.122347
50305.710741,480,368.000188
50860.449529,480,368.798122
50719.440804,480,369.702565
49258.603754,480,373.798789
51643.181316,480,374.287506
51133.42086,480,374.759112
48567.252833,480,375.356555
51508.243793,480,375.882945
49172.359292,480,380.162957
49969.755463,480,381.243058
49012.30017,480,381.946653
50126.639595,480,382.587655
49204.780913,480,387.56592
49664.426383,480,388.69382
49378.443707,480,389.692215
48945.677438,480,390.168336
50757.611441,480,393.706644
50308.704066,480,394.540977
48835.512197,480,395.538979
48592.179436,480,396.635812
49972.523201,480,400.967731
50787.89741,480,401.518929
51276.633338,480,401.993169
51001.196676,480,402.519268
50691.80875,480,403.800188
48935.71626,480,408.126678
51238.859719,480,408.630431
49014.574344,480,409.146994
50925.248703,480,409.65572
48998.390774,480,413.345065
49487.490075,480,414.150593
49464.642102,480,415.113014
50673.898734,480,415.874725
49861.426417,480,418.943886
49563.741507,480,419.404181
50194.729566,480,419.88389
50024.32522,480,421.025469
50860.978374,480,425.208673
51489.262778,480,425.74452
49898.837426,480,426.227563
50233.516447,480,426.820666
51473.896172,480,427.335227
49037.770297,480,431.259763
50950.068334,480,432.304017
48888.567246,480,433.017885
50777.464872,480,433.516423
50836.401851,480,436.720258
48242.921597,480,437.206213
49609.601942,480,437.913092
48476.25159,480,438.626279
50027.249715,480,442.957732
50936.512344,480,443.725501
49221.388943,480,444.575712
48254.703892,480,445.778574
48947.280384,480,449.875061
50330.861352,480,450.64943
50216.964573,480,451.122785
49685.348769,480,451.613981
49317.515363,480,452.17312
51062.658193,480,455.419665
51783.847742,480,456.050207
50642.242432,480,457.002246
49730.120529,480,457.906569
48871.270534,480,462.718859
49715.351913,480,463.248577
49273.242659,480,463.941793
50308.141853,480,464.647551
49836.863384,480,468.337702
50606.434218,480,468.792592
50921.975162,480,469.260277
50055.027961,480,469.748151
47452.178149,480,470.301679
51183.378072,480,473.683268
50168.510756,480,474.51318
51063.985797,480,475.801194
51121.911996,480,476.439811
50113.551266,480,479.366286
49485.342312,480,479.792207
50075.454114,480,480.378014
49587.382262,480,480.959502
51720.679052,480,484.671928
50793.328063,480,485.143216
51950.780734,480,485.566144
52151.838531,480,486.000334
49785.048888,480,489.157984
49830.899646,480,490.088484
49876.984808,480,491.227137
50288.95649,480,491.982476
50746.500387,480,492.477011
51389.076461,480,495.454468
51619.384398,480,495.933964
52623.082269,480,496.382635
52587.79026,480,496.836815
52184.196542,480,501.078116
51302.141297,480,501.576793
51968.25201,480,502.045731
51769.83262,480,502.506993
52032.090411,480,506.832283
51345.987948,480,507.606348
51519.072047,480,508.092537
51187.768938,480,508.537404
50212.662154,480,511.364172
52460.082905,480,511.845061
51158.369372,480,512.37499
51222.453118,480,512.823399
50812.005212,480,513.284401
50458.509756,480,516.60314
51183.437612,480,517.175224
51414.342414,480,517.760213
51196.668784,480,518.514019
50164.980071,480,522.971703
51518.803019,480,523.78726
51832.263436,480,524.506704
51810.203783,480,525.064697
51025.121732,480,527.978859
50452.195131,480,528.431822
51486.457386,480,528.960647
49627.318588,480,529.463456
52378.267139,480,533.010229
50503.036724,480,533.763907
50662.112542,480,534.547168
51651.945387,480,535.192372
51031.045723,480,535.722201
51793.977049,480,538.994848
51569.218924,480,539.516412
49891.797247,480,540.243192
52127.286802,480,540.806693
51511.960344,480,546.486726
51009.884412,480,547.7584
51060.271704,480,548.669617
51695.295407,480,549.559576
51926.985897,480,553.747106
51707.37573,480,554.170363
51663.278607,480,554.645107
50154.992195,480,555.194019
49225.754461,480,555.7263
51584.404388,480,559.164635
51165.972685,480,559.647667
49969.149453,480,560.122578
51021.52919,480,560.662812
50729.648823,480,563.646504
50353.425856,480,564.494139
51254.057614,480,565.377027
51823.917301,480,566.055912
49359.260837,480,569.206936
51037.061887,480,569.619419
50868.587473,480,570.098315
50905.634164,480,570.601919
52530.156866,480,573.477705
52184.73559,480,573.91264
50105.098262,480,574.326821
50938.532508,480,575.149048
50893.541006,480,575.607365
50221.942992,480,577.971835
52818.084079,480,579.030505
51679.947462,480,579.969563
51219.437677,480,580.710362
51232.612898,480,584.558917
50822.157725,480,585.203249
51810.481051,480,585.652467
51168.825519,480,586.21745
50723.140332,480,588.532598
52034.929724,480,589.135663
52274.693142,480,589.824694
51196.718459,480,590.345566
50553.811107,480,594.426904
49883.445098,480,595.562208
51539.620376,480,596.656135
50242.453383,480,597.647153
51559.74476,480,598.625036
51103.487448,480,602.02344
51119.772621,480,602.487559
49889.551184,480,603.011868
52431.937721,480,603.479029
50590.726526,480,605.828706
49251.478249,480,606.349426
51243.765704,480,606.994189
50601.022982,480,607.56718
50370.738642,480,613.343229
49956.359989,480,614.630017
50928.552365,480,615.554794
52007.305193,480,616.367838
51097.944559,480,619.293663
