#{"t_start": 1767996775.2669265, "env_id": "None"}
r,l,t
51806.256432,480,1335.826873
50548.50311,480,1336.725866
50852.45446,480,1337.550474
52791.58907,480,1338.489188
52582.513977,480,1344.02013
52268.905982,480,1344.846306
50458.034842,480,1345.647934
51447.025736,480,1346.489534
52048.034412,480,1351.094582
50765.9899,480,1351.87927
51830.613012,480,1352.766281
52831.807671,480,1353.591088
52387.407406,480,1354.402402
51749.669504,480,1360.882566
53123.23127,480,1361.832776
51603.539079,480,1363.166097
52071.839604,480,1363.961506
51023.080882,480,1369.658408
51093.665594,480,1370.631124
50183.362771,480,1371.463745
52265.827954,480,1372.421463
51308.913238,480,1376.763254
52652.42242,480,1377.554862
50268.941277,480,1378.367473
50841.599921,480,1379.22552
51159.774269,480,1383.179256
50532.751038,480,1384.077298
52546.28896,480,1385.089476
53076.154506,480,1386.001463
50426.946227,480,1386.850592
50491.905854,480,1391.507194
51691.913259,480,1392.402914
51039.788275,480,1393.557835
53045.562294,480,1394.649127
51356.029555,480,1400.10297
50234.806584,480,1400.94437
50336.263219,480,1401.987415
51633.202563,480,1402.764808
52488.150146,480,1407.529894
51352.965932,480,1408.311682
52144.129592,480,1409.186076
52528.624037,480,1410.658824
50290.786758,480,1415.353758
50874.013128,480,1416.394017
50921.344787,480,1417.211846
52275.638535,480,1417.998995
52713.507985,480,1418.79761
53058.032242,480,1423.346001
51587.519599,480,1424.444591
51634.313556,480,1425.240499
51169.882126,480,1426.02382
51501.934315,480,1430.629646
52025.866796,480,1431.413587
50883.136847,480,1432.307887
52803.328173,480,1433.245371
51203.928291,480,1438.604758
50671.477812,480,1439.473521
51583.202305,480,1440.69902
52136.456257,480,1441.883941
51653.765892,480,1445.633787
50751.660428,480,1446.302644
50683.65001,480,1446.932622
51195.886011,480,1447.505058
50989.585172,480,1448.156435
51200.590159,480,1451.596706
51430.334883,480,1452.219208
50549.65867,480,1452.797639
50232.703809,480,1453.376627
50802.698036,480,1456.929122
51327.787842,480,1457.423087
50300.085868,480,1457.991076
52529.748198,480,1458.723166
51649.737548,480,1462.141603
49641.82526,480,1462.658618
50492.318437,480,1463.44219
51051.139912,480,1463.995569
52303.893341,480,1464.557193
52879.723002,480,1467.885533
51370.262955,480,1468.514997
52784.255137,480,1469.153909
50014.631126,480,1469.668608
50313.052519,480,1472.711777
52028.182264,480,1473.373396
49481.489385,480,1474.02847
50017.614864,480,1474.711422
50821.704845,480,1478.037425
50061.844898,480,1478.712478
51760.350186,480,1479.326978
51338.695798,480,1479.891687
52684.301019,480,1483.092885
51840.506705,480,1483.959038
51969.970269,480,1484.584279
52006.64585,480,1485.041255
49742.102353,480,1485.607721
51290.767252,480,1488.997472
52318.945734,480,1489.56836
53075.85579,480,1490.131363
52277.406035,480,1490.707425
51720.230412,480,1494.51611
53993.091394,480,1494.955651
50055.773906,480,1495.518833
50792.684038,480,1496.042325
50655.400441,480,1499.168864
50575.858932,480,1499.727366
51559.156472,480,1500.4879
52568.491708,480,1501.267858
50902.539589,480,1504.242517
52922.205056,480,1504.819551
50800.228108,480,1505.306503
52810.988616,480,1505.823866
52071.961905,480,1506.405172
50340.133699,480,1509.61578
51166.699244,480,1510.185094
51544.535364,480,1511.30897
52131.876139,480,1512.122572
51280.640096,480,1518.734761
51954.755595,480,1519.709251
50801.675538,480,1520.734756
52234.204183,480,1521.75514
51069.90001,480,1526.56507
52227.321681,480,1527.586301
50691.80409,480,1528.573662
50615.663933,480,1529.646005
50399.96031,480,1534.502465
51233.79408,480,1535.510672
52037.941692,480,1536.566723
51387.647341,480,1537.572532
51050.536737,480,1538.610132
52236.196161,480,1543.462255
51974.597603,480,1544.439166
53144.931895,480,1545.406189
51114.92327,480,1546.460461
49929.367194,480,1551.411437
51925.95068,480,1552.463571
50749.105574,480,1553.508213
49974.077253,480,1554.596366
51783.546412,480,1559.518164
51136.228529,480,1560.533115
52678.631615,480,1561.583244
51304.641309,480,1562.604177
50522.361071,480,1563.66662
50936.964768,480,1569.394898
53427.929873,480,1571.631677
50196.839503,480,1572.4405
51107.58831,480,1573.313936
52903.231012,480,1578.930288
51647.364582,480,1579.960262
50901.385175,480,1580.73692
50810.940708,480,1581.327606
50656.743736,480,1584.619418
49924.031298,480,1585.41418
52564.871054,480,1586.32835
50184.718861,480,1587.23841
53497.071302,480,1590.001039
52257.788499,480,1590.798526
52168.988299,480,1591.376641
52167.851295,480,1591.946391
52092.287076,480,1592.527672
52614.297013,480,1596.002292
52100.651621,480,1596.761141
51800.852699,480,1597.235978
50588.557717,480,1597.823714
53822.141514,480,1601.033782
52683.065608,480,1601.650652
51555.16019,480,1602.226503
51692.434008,480,1603.127013
51912.663493,480,1606.684538
50683.469402,480,1607.255466
49909.565717,480,1607.880292
52232.482495,480,1608.458815
51861.30234,480,1611.709688
53066.451763,480,1612.307803
51777.710129,480,1612.901523
51756.460194,480,1613.569087
51235.911386,480,1614.152874
52008.228132,480,1618.041476
51503.8742,480,1618.629571
50871.14757,480,1619.32198
51124.468873,480,1620.814116
53058.875697,480,1624.473019
52200.472004,480,1625.600005
49834.276516,480,1626.713349
50643.02269,480,1627.927983
51735.905778,480,1634.387607
51007.701039,480,1635.760333
51526.945541,480,1637.032939
50718.820539,480,1638.513232
52448.314653,480,1644.81975
50736.753452,480,1646.484708
50515.293316,480,1648.6077
50144.352324,480,1649.976437
52308.104599,480,1651.413152
52468.422208,480,1656.839036
52562.285524,480,1658.068422
49951.591364,480,1660.242598
51985.39842,480,1663.36976
50265.258345,480,1669.93735
52496.991465,480,1671.448673
50454.630232,480,1673.966341
53362.112121,480,1676.108601
50221.347254,480,1681.932478
51119.418236,480,1682.938502
53246.34859,480,1684.067032
51012.274409,480,1685.077328
50018.207694,480,1685.989316
51786.249585,480,1692.40884
50911.931584,480,1693.466459
50985.753627,480,1694.583969
50851.923654,480,1695.872704
51035.930612,480,1701.933738
51824.523416,480,1703.555671
52686.74581,480,1705.154176
51840.812712,480,1707.006008
49558.070243,480,1712.35788
50651.099239,480,1713.215594
50240.844076,480,1714.064266
51616.14721,480,1715.10072
51273.956183,480,1721.468674
52275.33149,480,1723.144952
51013.109137,480,1724.147737
51821.733455,480,1725.195866
52660.273181,480,1726.297229
50867.236605,480,1731.390905
51442.851163,480,1732.22468
50926.813683,480,1733.448009
51320.282718,480,1734.684397
50577.563675,480,1740.12476
50647.051481,480,1741.143822
51254.380455,480,1742.119013
52317.589901,480,1743.15685
50093.107005,480,1747.596296
50987.005151,480,1749.262641
50722.282249,480,1750.947938
48993.73653,480,1752.133642
50624.622096,480,1757.760544
51903.328557,480,1758.877244
50034.383467,480,1759.876313
51222.226716,480,1761.423173
51622.037274,480,1763.357494
49701.666621,480,1786.308585
51486.329371,480,1789.396051
51703.891491,480,1792.606024
52357.926623,480,1795.156417
48917.672274,480,1807.608037
51240.494866,480,1809.620305
50799.030062,480,1811.864271
51656.790235,480,1814.618637
51303.781364,480,1823.927813
51295.835782,480,1827.042387
51427.029993,480,1831.183323
52971.983842,480,1835.067859
52803.959393,480,1854.140649
51483.383906,480,1858.291912
51856.689705,480,1862.57714
49025.103524,480,1864.599419
52412.015996,480,1868.607966
49923.542358,480,1883.839886
51377.45191,480,1884.978268
50893.319749,480,1886.378779
51132.020186,480,1888.257803
50208.917361,480,1896.329462
50736.220584,480,1897.252612
52547.948876,480,1899.263059
51238.009828,480,1901.72098
51051.185217,480,1913.44997
51988.156858,480,1914.584126
52686.304939,480,1915.966589
50731.799025,480,1917.377492
49986.391723,480,1919.786564
50942.379198,480,1926.819592
51056.250981,480,1928.468933
52354.999493,480,1929.935368
52779.194545,480,1931.583971
51250.737523,480,1939.167358
52881.83513,480,1940.885693
50289.713483,480,1942.553825
51377.712759,480,1943.981474
50078.819338,480,1951.714815
52241.797255,480,1954.114732
52040.438227,480,1957.059943
50848.068376,480,1960.760259
50944.398361,480,1973.297729
50920.483844,480,1975.560269
50555.395539,480,1977.512007
51459.304388,480,1982.402705
51271.019802,480,1987.260132
50923.849174,480,2004.88318
51412.50253,480,2008.909149
51232.363137,480,2012.418394
51478.684942,480,2016.170053
51181.764584,480,2032.867172
50253.847545,480,2036.832336
50574.86228,480,2040.169293
54176.285757,480,2044.298843
49055.723885,480,2062.424686
50207.802957,480,2065.194622
50972.583016,480,2067.839896
52339.125906,480,2070.646117
53423.288132,480,2083.484161
50145.371712,480,2086.600075
50818.255704,480,2090.506377
52472.824346,480,2096.155115
51954.989826,480,2099.82664
50639.040113,480,2117.760199
52192.664944,480,2120.952217
52606.15136,480,2124.420062
50382.232168,480,2127.871003
50690.359999,480,2147.489802
49044.412095,480,2152.51918
52223.847485,480,2156.488983
50363.155268,480,2160.061447
50741.366166,480,2175.883348
51183.903717,480,2179.345569
50813.581683,480,2182.230455
49769.019497,480,2185.067427
49800.439747,480,2202.39742
48683.122528,480,2206.593378
51960.349879,480,2210.412101
50076.656476,480,2214.029491
49685.018773,480,2218.064255
49930.221125,480,2238.169022
52521.703053,480,2241.927658
51230.740974,480,2245.693613
49843.307079,480,2249.512024
50599.571309,480,2267.634179
51054.540074,480,2271.388488
51524.546215,480,2275.34641
51375.19669,480,2279.538843
50549.214018,480,2297.943435
51364.581269,480,2302.660226
50357.407473,480,2307.179797
51461.944677,480,2310.249603
50769.976372,480,2313.414064
49775.725746,480,2330.121133
49319.805867,480,2332.711358
52369.779612,480,2335.822628
50577.799861,480,2337.509476
52493.035326,480,2360.078455
49515.991585,480,2364.00528
50353.811577,480,2368.01153
49992.306331,480,2372.905248
53011.41727,480,2395.619747
50602.156028,480,2400.221533
50884.587409,480,2404.000439
49642.634193,480,2408.744745
49929.298232,480,2427.945899
49197.261374,480,2432.25098
51593.414032,480,2436.339407
51184.523523,480,2440.243055
49358.530454,480,2444.188608
52069.741467,480,2460.523305
49785.482139,480,2465.144095
50947.562104,480,2469.118096
49853.727422,480,2472.604937
49593.352671,480,2486.831573
50279.075063,480,2490.432227
49963.171714,480,2495.449022
51379.101587,480,2500.284463
50412.253466,480,2515.754721
51054.437577,480,2519.494282
50216.003453,480,2523.746011
52355.26855,480,2527.468054
49025.198353,480,2541.258384
50838.219497,480,2544.373634
50676.654013,480,2548.034732
50338.934216,480,2551.80011
51515.755588,480,2556.185842
50078.805059,480,2573.914352
49840.621647,480,2578.231942
51830.514149,480,2582.671968
50731.112543,480,2585.792406
50822.127005,480,2597.983913
51741.69403,480,2601.082199
50654.305033,480,2603.681244
50424.950928,480,2607.059614
51814.037217,480,2619.8978
50331.939531,480,2622.854968
49702.173597,480,2625.910655
50814.099909,480,2629.211093
49487.429806,480,2642.738069
49498.305926,480,2645.539589
53917.739858,480,2648.547456
52033.751704,480,2651.310228
51992.049559,480,2653.875159
50432.940757,480,2671.919574
51576.65323,480,2674.836703
50666.024094,480,2678.04495
50733.345878,480,2682.100106
52079.229484,480,2691.992022
51682.501402,480,2694.978648
50161.166532,480,2698.26321
51663.050336,480,2701.124145
50801.882069,480,2718.080739
50276.772103,480,2722.584421
50791.515713,480,2726.854746
50077.579094,480,2730.590708
50213.335803,480,2735.171091
51112.110151,480,2748.90006
50154.576505,480,2751.628181
50142.061375,480,2753.919586
50036.51755,480,2756.361109
52830.406367,480,2775.022324
50315.680668,480,2777.950373
50240.15222,480,2779.452799
51149.757376,480,2782.635092
50007.872612,480,2791.970768
48938.637269,480,2793.912572
50916.783926,480,2795.684789
49040.863333,480,2797.423582
