#{"t_start": 1767992490.0874276, "env_id": "None"}
r,l,t
50152.688751,480,306.115205
53277.160181,480,313.083879
50526.676064,480,314.244109
52226.572814,480,315.188317
51381.128547,480,316.079986
53483.794766,480,321.809445
49862.209238,480,322.653506
49738.983046,480,324.769267
50572.965577,480,327.03256
50154.846965,480,332.333792
51298.451093,480,333.231109
53909.991766,480,334.171266
52084.61667,480,335.0414
52151.287526,480,341.507898
50394.037913,480,342.397905
50349.696481,480,343.331828
52739.179545,480,344.196985
50553.107742,480,345.185303
51417.477222,480,350.045085
52356.727532,480,350.913032
51629.586368,480,352.417907
51298.136704,480,354.949226
50026.092342,480,360.913108
50616.730364,480,361.944905
50503.813416,480,362.997873
52824.546069,480,364.331114
51567.191654,480,370.092597
50094.506492,480,372.424902
52055.850009,480,373.242324
51177.145269,480,374.293061
50393.137348,480,376.084706
51394.093578,480,382.028906
49689.728318,480,382.877613
51119.942584,480,385.230961
50329.717316,480,386.932615
52258.257944,480,391.92018
51574.911898,480,392.814083
49964.586751,480,393.691655
51817.126844,480,394.66063
51797.910994,480,402.328029
51996.277314,480,403.254759
50463.626531,480,404.192779
50753.861146,480,405.05162
49259.483238,480,410.359952
51785.723344,480,411.11765
51813.309954,480,411.905151
51430.680092,480,412.813946
51527.15888,480,414.632788
50889.00612,480,420.780726
51717.674855,480,421.632063
52807.041487,480,422.471845
50743.681129,480,423.322889
50980.11936,480,428.621158
51676.698361,480,431.480073
49098.03297,480,432.656007
50455.246799,480,433.664063
52899.935757,480,439.348624
52134.580881,480,440.300463
51175.99753,480,441.32257
50536.715363,480,442.301341
51814.102911,480,449.451283
49703.485031,480,450.38698
52505.730609,480,451.195784
49304.013054,480,452.042101
51891.993389,480,452.944166
50802.177508,480,458.154365
49726.55302,480,460.632124
50669.440862,480,461.915075
50713.81086,480,462.878431
50494.877055,480,467.654242
51829.434522,480,468.711135
51169.296054,480,469.624286
51661.02691,480,470.489051
50104.017262,480,479.465806
52149.200827,480,480.416746
51407.17655,480,481.236523
49449.363096,480,482.068531
53225.486238,480,487.995607
53465.057823,480,490.034462
49729.141273,480,491.790348
51099.797222,480,492.609514
51274.221016,480,493.460075
50948.29691,480,497.990216
51614.883414,480,498.86821
49677.262941,480,499.974038
50682.928267,480,501.617445
52640.375408,480,510.342335
49739.508599,480,511.97103
49001.929446,480,513.346633
50171.046026,480,514.469648
50839.363783,480,520.35011
52320.670882,480,521.785672
51207.8036,480,522.823444
52999.53193,480,523.765131
50596.065795,480,524.736832
50156.354169,480,530.094645
50092.752227,480,530.987761
51352.303676,480,531.875671
49508.152405,480,532.855895
52652.620984,480,540.098901
49718.552682,480,541.009666
52429.861423,480,541.95174
50338.068633,480,542.880178
51567.556849,480,548.225923
50737.120563,480,551.005106
50944.52708,480,552.845606
51830.323406,480,553.818595
51347.790754,480,558.624539
50459.769021,480,559.514414
50498.849752,480,560.416314
51058.854743,480,561.324976
50748.871775,480,562.224138
51069.042079,480,568.34878
50406.710635,480,569.205965
49319.826363,480,570.062228
51260.931852,480,570.856412
52597.551851,480,576.544669
51224.592071,480,577.387119
51361.4717,480,578.316461
51000.068784,480,580.429588
50800.000635,480,586.167774
50962.396096,480,587.070083
51135.12607,480,587.957354
51712.148782,480,588.876955
49870.083168,480,594.639699
51641.180115,480,596.473145
51555.001959,480,598.295237
51529.774151,480,599.216217
51557.33208,480,600.267299
52325.889483,480,604.704275
53047.967692,480,605.655692
49384.945528,480,606.476788
51909.480733,480,607.314859
50825.82576,480,613.521898
51159.233192,480,614.453509
51891.425775,480,615.512211
51148.899816,480,616.419373
51037.281498,480,621.820472
51351.818932,480,622.867846
50000.19638,480,623.965626
50370.006782,480,626.019098
50569.537591,480,630.631968
52489.789427,480,631.846133
51232.287207,480,632.819368
50016.396158,480,634.036264
48743.434074,480,634.907461
48576.440393,480,641.403503
51201.294808,480,642.402685
51356.326684,480,643.323307
50473.217187,480,644.268992
52848.554317,480,649.456993
50711.650723,480,650.611398
51015.240215,480,651.574647
51814.517518,480,652.536744
49201.764356,480,659.702164
51239.776419,480,660.800876
51776.439621,480,661.820096
52159.890547,480,662.653342
50762.572371,480,663.639898
50403.763456,480,669.837638
50923.020943,480,671.690803
49069.872913,480,672.784274
48957.852554,480,673.707371
50159.719015,480,678.882226
52372.059338,480,679.998893
51842.572892,480,680.870315
50922.339786,480,681.832507
50429.291651,480,689.938129
50879.373191,480,691.082165
49844.269052,480,691.949811
47633.332369,480,692.807055
51730.502146,480,697.606122
50135.253198,480,698.542434
49067.2153,480,700.870548
49167.679932,480,703.382229
51529.563007,480,704.58969
49964.940107,480,709.604251
50582.870269,480,710.469568
52258.244938,480,711.435151
50549.315906,480,712.247313
53900.732737,480,722.147701
52731.537008,480,723.230828
49610.908199,480,724.366283
49763.33443,480,725.268064
51573.993628,480,733.494652
50673.999447,480,734.31783
50887.514796,480,735.473182
49158.371923,480,736.311434
51009.699176,480,741.199017
50716.939793,480,742.036656
51696.904781,480,742.963701
51082.010848,480,743.816191
53032.587088,480,746.166686
50884.20111,480,751.496567
50585.329416,480,752.447368
49152.44498,480,753.390435
50786.538976,480,754.387763
50997.198476,480,760.449779
50762.181176,480,762.046993
52085.755727,480,762.914187
50306.440829,480,763.755479
50758.65209,480,768.595067
52417.751236,480,769.481588
50828.357955,480,770.402375
52739.776064,480,771.305074
51421.486068,480,778.012094
51300.287922,480,778.929377
50652.298118,480,779.80448
50654.076284,480,780.705593
50307.822551,480,781.78196
53420.628128,480,786.55666
51292.889285,480,787.462533
51111.369548,480,788.324985
51123.01374,480,790.04241
50238.773288,480,795.957213
50182.060391,480,796.837541
49607.023834,480,797.739078
50999.171612,480,798.623319
51677.398167,480,803.542892
51456.120669,480,805.44768
50220.435764,480,806.73964
51484.654492,480,807.665948
52393.550228,480,808.531557
50289.717837,480,813.092152
49140.443181,480,813.897722
52381.775335,480,814.801905
49403.775423,480,815.682362
51993.882468,480,822.650541
51069.762378,480,823.517465
50387.05004,480,824.34827
49246.73147,480,825.169805
52272.146548,480,832.764556
52628.234935,480,833.9521
50745.428134,480,836.135982
51166.793775,480,837.614129
52575.209498,480,843.996154
51946.286921,480,844.917211
50204.753754,480,845.772682
50668.355668,480,846.674631
51109.142005,480,847.792404
49225.200269,480,856.27346
51001.91153,480,857.161482
50292.968601,480,857.961647
50442.113935,480,858.890832
51501.60364,480,866.598366
50616.29771,480,867.749207
51851.252143,480,868.55043
51010.933515,480,869.417053
52935.672117,480,874.451777
52638.178227,480,875.232717
50920.603544,480,877.236299
50275.045394,480,879.894627
51122.515595,480,886.182581
52446.835459,480,887.715144
51570.971664,480,889.212497
50315.437915,480,890.044087
51440.861084,480,891.401397
50681.077344,480,900.012469
50875.597495,480,900.839579
51922.18459,480,901.685639
51340.398883,480,902.535744
51410.579749,480,907.721979
51597.752394,480,908.596003
49436.49952,480,910.425034
50950.855668,480,912.083994
51313.675377,480,919.079248
50820.306085,480,919.958962
50968.914546,480,921.304103
52573.562331,480,922.348279
51109.512365,480,931.527931
51107.018023,480,932.637479
51350.885405,480,933.978468
50353.199363,480,935.440367
50857.374555,480,936.943331
51486.517634,480,944.550146
51759.654208,480,945.418832
53036.909456,480,946.277374
52380.081662,480,947.225271
51205.157666,480,951.736959
51405.704635,480,952.71244
49931.741225,480,953.583479
52409.107487,480,955.734803
51453.805947,480,961.152061
53468.061312,480,962.368393
51689.932442,480,963.27236
49186.534291,480,964.325202
50032.285006,480,965.467909
52365.263447,480,975.212683
53089.28137,480,976.080086
50279.623851,480,977.078733
53263.582716,480,977.956236
51255.910501,480,983.819597
52464.879972,480,985.743434
52652.351396,480,987.464265
52784.781036,480,988.352664
52057.206941,480,993.666121
51324.474682,480,994.53493
51739.341582,480,995.533631
50686.663911,480,996.425032
51677.821257,480,1003.432009
51762.915125,480,1004.32971
50919.958645,480,1005.329547
51281.8399,480,1006.23521
52333.495629,480,1008.346342
52222.898396,480,1014.110055
51235.787012,480,1016.465877
50923.459134,480,1019.222528
53330.629205,480,1020.543239
52706.583812,480,1026.127429
51653.739514,480,1026.979932
52458.819642,480,1027.999814
52205.096917,480,1028.835032
53421.709482,480,1035.584333
51078.425052,480,1036.630324
52289.274931,480,1037.508577
52182.076,480,1038.687163
53629.374333,480,1044.52042
51387.309601,480,1046.718975
51460.145926,480,1047.69901
51533.071461,480,1048.689084
50879.362379,480,1049.562019
50930.453091,480,1054.630767
50869.003132,480,1055.485409
52282.902065,480,1056.34832
52604.782373,480,1057.224958
51931.706821,480,1063.959314
51464.018622,480,1064.765746
50658.245463,480,1065.656136
52592.936243,480,1066.602869
52263.471545,480,1071.38306
51904.211143,480,1072.33423
51693.465986,480,1073.218243
49930.800428,480,1074.120182
51594.338668,480,1080.755676
50912.798127,480,1081.672987
50955.02806,480,1082.652792
50971.013929,480,1083.584635
52245.785707,480,1084.485664
52250.725578,480,1090.678315
51213.256119,480,1092.307863
50715.854102,480,1093.215571
52771.127481,480,1094.102783
51889.224099,480,1099.382841
50556.939022,480,1100.338478
52558.130858,480,1101.234389
51499.545101,480,1102.14315
50387.400821,480,1109.137458
52680.120354,480,1110.143156
50503.495689,480,1111.072997
49126.415691,480,1112.016126
51019.579503,480,1113.139008
51170.889313,480,1118.719393
49601.877755,480,1120.655552
54064.247088,480,1122.737582
52649.794067,480,1123.674504
51431.474368,480,1129.433411
52128.119106,480,1130.420101
51408.38199,480,1131.3416
50571.462222,480,1132.324259
50730.091535,480,1139.268471
52203.170994,480,1140.195958
51882.258864,480,1141.110883
50288.416695,480,1141.965945
50605.784001,480,1147.163333
52900.174314,480,1148.038555
52964.384091,480,1149.115611
50138.376479,480,1150.974262
51273.307718,480,1153.145418
52612.911961,480,1160.524678
50234.251851,480,1161.374586
52916.152229,480,1162.770714
50424.627597,480,1163.635278
52152.016935,480,1172.22372
53526.618523,480,1173.145296
50558.991191,480,1174.162204
50319.955251,480,1175.815876
53117.098191,480,1184.548315
52958.988433,480,1185.499621
51823.651898,480,1186.426772
51936.17681,480,1187.322926
52497.432283,480,1192.922297
52411.324923,480,1193.862089
50406.663233,480,1195.835135
51178.657378,480,1197.55607
51716.698422,480,1198.628986
50628.113384,480,1204.920867
50654.296903,480,1205.881172
52324.157176,480,1206.736195
53772.594304,480,1207.625312
50900.721678,480,1214.888084
50175.588275,480,1215.833567
51745.639058,480,1216.708028
51708.832573,480,1217.595846
52611.226791,480,1223.470152
50408.263038,480,1224.39411
50969.4506,480,1226.808549
50484.624225,480,1228.382808
51980.799412,480,1234.00385
51221.731036,480,1234.961392
48755.343151,480,1235.867822
50839.689676,480,1236.78532
50334.695679,480,1237.787137
51896.448881,480,1245.901874
51597.320955,480,1246.922292
51215.458436,480,1248.172656
50687.865985,480,1249.275784
48445.079884,480,1255.060372
48457.863726,480,1257.439028
51592.288634,480,1258.59685
49511.870719,480,1259.478744
52445.331539,480,1264.780659
50845.482494,480,1265.679928
52930.524413,480,1266.600386
50700.884968,480,1267.657368
52539.813588,480,1268.514331
50509.355042,480,1275.30903
51403.491902,480,1276.180793
51578.451014,480,1277.092903
52541.692312,480,1278.006444
50272.720265,480,1282.992182
51345.560711,480,1283.922027
50797.502637,480,1285.023633
51107.956552,480,1286.83862
51506.626513,480,1291.81691
50599.904575,480,1292.763698
51598.947764,480,1293.674117
51141.979923,480,1294.549897
49037.902,480,1299.550806
49451.78356,480,1301.528554
49408.896183,480,1302.654898
50300.941649,480,1303.515824
49981.752056,480,1304.363624
51618.347081,480,1310.051941
50447.187954,480,1310.820207
49568.95805,480,1311.608352
52540.834827,480,1312.397676
50670.491093,480,1318.82935
49401.033066,480,1319.798573
50979.421189,480,1320.681574
51380.069423,480,1321.584541
50747.236572,480,1326.232449
50222.155748,480,1327.160414
50891.248332,480,1327.973319
50107.394466,480,1328.768853
50838.824325,480,1336.433534
51125.983437,480,1337.65416
51081.719304,480,1338.552054
50633.706187,480,1339.726502
50881.088985,480,1340.96954
51512.504201,480,1348.864991
50601.629547,480,1350.63973
51344.1127,480,1351.649209
49012.901007,480,1352.805438
51267.842588,480,1358.340391
49409.125082,480,1360.519275
51523.285847,480,1362.994013
51474.421289,480,1364.318058
51021.344621,480,1369.843668
51521.73529,480,1370.803318
49551.332732,480,1371.715999
51176.589486,480,1372.636564
50659.868065,480,1380.353709
51553.199784,480,1381.468356
50957.456713,480,1382.389954
51315.841709,480,1383.343218
49922.810888,480,1384.285007
51285.368082,480,1389.216486
49716.473398,480,1390.790263
50273.056121,480,1393.224796
52111.478006,480,1395.309099
50148.919402,480,1400.727419
52216.187512,480,1401.709959
50354.588716,480,1402.608822
48652.538197,480,1403.551572
50723.709982,480,1414.064229
48969.899668,480,1416.218706
50624.556224,480,1417.762428
49500.021969,480,1418.945416
48695.807401,480,1421.548567
51007.361766,480,1427.731263
49356.29403,480,1428.633324
49339.400036,480,1429.570248
49960.536891,480,1430.434446
49856.826716,480,1438.344606
49607.064677,480,1439.433525
48969.066862,480,1440.304653
50395.749419,480,1441.209538
48531.971015,480,1448.556223
48462.926431,480,1449.447832
50549.073612,480,1451.455774
49596.49806,480,1453.191929
51817.865055,480,1458.340314
48423.531888,480,1459.157183
50504.905548,480,1460.071675
50303.868996,480,1461.03557
49879.806079,480,1461.888546
51210.629522,480,1470.311281
49628.852489,480,1471.551486
49303.841895,480,1472.556417
51773.551206,480,1473.848219
51631.351611,480,1480.462188
50323.917377,480,1483.236602
52220.718098,480,1484.671545
50228.8025,480,1485.514715
48068.724829,480,1491.342551
50833.173983,480,1492.286712
48494.03578,480,1493.320522
50284.358209,480,1494.516994
48947.2935,480,1503.583987
49577.47012,480,1504.475147
50272.919756,480,1505.335996
50524.534131,480,1507.349063
51110.889986,480,1509.019545
51087.673243,480,1518.135396
50029.553764,480,1519.044146
50968.512402,480,1519.994228
49806.138915,480,1520.898041
50971.192468,480,1528.037588
51090.98259,480,1529.005838
49399.517357,480,1529.866732
49556.91297,480,1530.799527
50615.552112,480,1537.086544
48993.887617,480,1539.111459
49839.294826,480,1541.9615
49201.834771,480,1544.650629
48195.475822,480,1552.47764
50000.031595,480,1553.495137
49940.030551,480,1554.818795
50570.782546,480,1556.835493
49444.031337,480,1558.982137
