#{"t_start": 1767994055.188995, "env_id": "None"}
r,l,t
50875.786937,480,628.127578
49611.280986,480,633.045423
50376.985894,480,633.909832
49762.199814,480,634.905728
49642.257356,480,635.909267
50176.687134,480,642.25823
50789.221055,480,643.2047
50912.688425,480,644.103506
50723.363718,480,644.979621
51880.698711,480,649.840095
51399.883419,480,650.888067
52215.578774,480,653.386449
51192.680553,480,655.604315
51961.585882,480,660.337322
50325.621512,480,661.876657
50026.651942,480,663.902368
51636.156117,480,664.747018
51058.695576,480,665.63857
51120.882668,480,672.428615
50721.117294,480,673.273542
49034.999686,480,675.107345
50164.933572,480,676.513551
49297.761353,480,683.199288
49866.595277,480,684.461772
50348.173724,480,685.413398
49953.729037,480,686.219307
51813.467471,480,690.871695
51717.963168,480,691.719955
49988.207014,480,693.079066
50293.442818,480,693.942423
49327.480463,480,701.319565
50857.165239,480,702.47981
50186.666196,480,704.092618
49612.679113,480,704.983591
50103.447826,480,707.465387
51854.835802,480,718.458566
50404.434731,480,719.588684
49187.971515,480,720.548233
50434.402849,480,721.728355
51308.477952,480,729.123977
50741.164183,480,730.001642
49610.621035,480,730.885384
47407.763104,480,731.805829
49677.465754,480,736.703211
50002.112445,480,738.07712
50271.087329,480,739.169037
49373.089469,480,741.04033
50135.035123,480,753.559226
50813.189662,480,755.362714
50248.501868,480,757.00576
49147.803278,480,759.42944
50326.357455,480,761.023803
50110.786853,480,766.860021
50372.893047,480,767.889806
50368.156675,480,768.804189
51203.22927,480,769.7295
50250.075187,480,777.365184
49687.712648,480,778.352282
50938.828883,480,779.25129
48969.216026,480,780.644502
49743.670743,480,786.151123
51194.996469,480,788.379626
52642.02816,480,789.719896
50467.123424,480,790.693629
50306.915512,480,791.567873
50071.552123,480,797.910181
49900.398576,480,798.743314
49218.234795,480,799.605788
50849.587337,480,800.524573
50767.769503,480,808.570391
48932.449424,480,809.373479
48622.272636,480,810.46783
49401.667094,480,812.49295
49084.916886,480,820.476821
51004.218803,480,822.173548
48032.059981,480,823.087045
48960.89975,480,824.039066
48997.776233,480,830.703408
48620.975291,480,832.35316
50015.241838,480,834.283559
48935.957439,480,835.387793
51053.280282,480,836.555893
49278.08479,480,842.168568
50968.121369,480,843.033442
50223.734767,480,844.44397
49733.158443,480,845.684376
51326.562123,480,854.789463
51962.626294,480,856.515366
52852.097301,480,857.39808
50633.571475,480,858.280105
51433.611212,480,865.860309
50113.338346,480,866.782246
50045.196413,480,867.78998
50326.506368,480,868.690094
50409.726082,480,873.903812
48963.360366,480,874.877106
48706.420761,480,875.797494
49718.482327,480,877.449817
49730.964172,480,878.942866
51059.10538,480,884.553443
49308.0812,480,885.420636
48337.837017,480,886.283041
48542.570843,480,887.238838
48670.792759,480,894.107806
49373.344056,480,895.005377
49904.48741,480,895.882618
48163.058733,480,896.814405
48663.229004,480,902.381619
52107.410894,480,903.287864
48160.40644,480,904.202266
48882.194214,480,905.112305
47280.522895,480,912.514942
49890.48806,480,913.363489
49960.259799,480,914.644378
48352.265885,480,915.823922
49525.917824,480,916.724071
49035.474382,480,923.870472
49363.270961,480,925.326552
49535.624095,480,926.298178
47198.687552,480,927.201994
49740.767112,480,932.582415
50199.623444,480,933.501083
49140.531714,480,934.363055
49927.593991,480,935.347004
49088.33913,480,941.70883
50247.102067,480,942.65734
49125.929844,480,943.517694
49508.552229,480,944.49244
50127.796014,480,945.614979
48015.293998,480,951.071675
49935.858941,480,952.932206
49286.854524,480,954.805923
50013.765772,480,955.695481
50693.318619,480,961.283586
50399.418721,480,962.523077
48961.737108,480,963.390162
48923.196341,480,964.182448
48932.745928,480,971.133663
49983.835017,480,972.074063
50355.946639,480,973.017226
51693.232896,480,973.878249
50343.920183,480,979.567994
48859.983416,480,980.434064
49164.13049,480,981.356083
50743.805635,480,983.370344
49261.526704,480,984.40306
49001.423992,480,990.658829
49081.601543,480,991.550025
51119.877217,480,992.966213
48695.135254,480,993.925561
48697.589043,480,1001.680605
48069.898552,480,1002.585628
47182.541974,480,1003.430806
47961.112763,480,1004.599922
47226.388667,480,1010.085329
50405.034334,480,1010.94106
47019.157595,480,1012.020404
48837.964381,480,1014.935523
49066.596093,480,1024.368872
49837.0976,480,1025.579278
47396.75978,480,1026.431157
48567.550716,480,1028.611845
48412.298717,480,1030.445495
