day,milp_oracle_eur,bc_policy_eur,ppo_vanilla_eur,ppo_bc_warmstart_eur
172,22364.3753,30059.0849,13064.4845,27250.5668
173,22881.4532,22801.4016,12983.4246,19178.9313
174,27772.5746,25005.5899,10018.5349,24141.6885
175,25930.3081,10350.2803,11826.6375,15080.1950
176,17781.7126,29986.5946,14276.3622,22002.1480
177,24689.7573,23762.4473,12607.2868,32483.6513
178,22469.6671,18493.1048,12779.6433,14399.0153
179,12622.6781,11103.9586,8882.6285,19963.1639
180,33583.4004,17461.5834,10355.9130,11710.3919
181,40990.8804,32822.8171,13872.6511,22981.9498
182,28629.4718,27138.9782,17961.0159,28225.5230
183,32226.1855,23423.5775,17030.1452,19665.5076
184,21457.4050,33021.0427,12748.9104,17337.8614
185,13265.3111,22903.5411,13110.3648,25148.8679
186,35490.5012,28307.4344,15183.8079,16090.8975
187,43286.7226,38331.1592,11484.6196,26628.1149
188,32739.6618,37936.4487,12920.0566,25903.5582
189,20844.2513,25122.1783,9623.2754,14309.5961
190,18536.6104,16698.7887,14242.4208,15853.0153
191,23202.9306,46785.9952,19664.0289,14476.6572
192,28987.3587,28854.2339,11437.1944,18868.5080
193,25113.9059,29411.1886,11649.4593,8648.0307
194,26004.6590,27969.6294,12473.0071,23874.7178
195,29731.8553,27111.2777,15126.0267,15260.4844
196,29592.9911,29140.9757,16088.2590,20625.2499
197,24303.3532,24856.2850,13670.1962,13759.6364
198,19512.6876,31095.2373,17731.4376,26201.2502
199,43533.3379,36884.1704,15450.0902,16198.7409
200,43274.9903,30305.7434,15552.6803,17684.9080
201,32469.9106,29954.2432,18488.9564,23710.9443
202,36248.5052,29160.0952,15905.1819,12717.7536
203,19726.9096,18443.3212,13022.6331,18147.7445
204,37649.7880,35045.0358,15547.3475,24457.6800
205,25686.3603,26927.9651,17431.8453,25244.4333
206,16804.9589,13617.2876,15825.2216,20523.4043
207,29161.9981,27554.3777,11242.3793,20865.0070
208,21357.6947,24532.9948,13488.6641,10626.6486
209,25680.2937,26183.0244,12302.3041,22985.3619
210,36549.5755,38818.3231,16506.7609,12479.5706
211,26048.6733,27994.3597,19104.9792,23748.0516
212,18474.8355,19789.8410,7895.9683,16086.4348
213,15740.9872,17764.4471,14900.8782,19456.1986
214,15453.4272,16359.2725,15503.7162,18830.8215
215,31679.6864,8625.6014,20280.8139,22982.3493
216,26239.8358,22945.2273,14251.6109,22502.8951
217,37214.2425,28042.7018,19695.9166,22959.7134
218,14440.4232,14051.7027,13119.8490,17431.1355
219,19905.1245,21292.6600,20929.7536,24991.4493
220,34708.8058,47163.8969,11626.7260,17475.7714
221,26571.8852,43673.0862,19261.4273,18804.6609
222,29685.2629,34142.6574,15214.1243,25999.9002
223,27442.9731,23149.9035,20254.4246,13199.8060
224,42155.0992,26540.5961,18801.1221,15825.8018
225,28327.4789,23975.3824,21207.1791,28586.5644
226,18931.6212,30885.0254,21457.0327,26626.9000
227,11012.9029,39790.5657,14699.9591,15131.1489
228,17348.0293,14565.2718,19074.3751,17706.3823
229,28286.9059,21022.9855,18174.4231,25837.6448
230,23488.4310,26787.2279,14413.5111,21395.2033
231,34578.2497,35225.9230,18439.2156,19627.3250
232,32036.5594,27049.4049,11885.9693,25572.6201
233,9512.0250,12146.3932,13093.4279,14220.6491
234,25921.5357,28045.0709,11002.0773,28265.1534
235,22823.5282,18099.1862,16307.5842,35242.7078
236,39356.3657,27247.1602,15041.3299,12367.2036
237,37122.6179,33163.4922,17696.2756,20250.0670
238,40048.1529,44247.1929,18613.5027,26256.8822
239,25924.1136,34628.0758,21807.0212,32458.9991
240,27704.2896,23837.9253,12756.6310,29809.6401
241,23358.8980,27577.8262,13885.2388,30425.4616
242,26019.0827,30426.4049,19217.5012,19616.3689
243,22927.2021,19271.6684,12224.7949,20671.6436
244,21311.8380,28852.3419,19520.2558,22819.6919
245,19782.7563,17803.4363,11610.2727,26104.1146
246,25526.5609,21715.7841,20516.2045,34746.5857
247,33274.3209,38034.2692,19235.6017,29326.1855
248,52643.2891,46536.0106,17219.9451,48367.9248
249,33963.2702,39382.1386,16324.8320,40120.2421
250,60311.0332,58964.7194,17372.5610,34946.7858
251,37807.5730,34626.0379,15267.2379,23583.1228
252,20948.1058,23871.7865,11996.2614,24752.8386
253,32084.2021,31950.0409,21082.0273,29958.8001
254,21782.9120,14523.3037,16413.4117,19933.4316
255,25983.2386,22004.5335,21797.5641,35419.5502
256,48626.1387,34895.9681,22965.1705,18587.5120
257,16836.0528,16620.1239,9948.3710,20877.8193
258,15873.4820,22718.8922,16598.6668,16676.1114
259,25602.8601,28669.4964,18075.0418,23711.5034
260,26398.5136,16423.8451,19846.6070,28374.7621
261,36428.7686,42134.7983,18167.6503,32783.9671
262,29135.9352,17133.8667,21574.7909,13356.6033
263,28883.1980,18129.7826,12793.3969,15291.1587
264,48126.3460,45876.2072,19889.3349,48704.7468
265,33830.5845,33824.0589,17873.4218,9637.4950
266,35012.9508,16673.2395,11264.8617,23456.0466
267,25617.4444,23030.2523,24144.0721,38882.7085
268,32723.2250,40756.3806,16081.0506,19983.7160
269,26680.4482,32205.9412,15261.8133,32839.6851
270,25617.3155,25260.4501,14934.9643,35166.8427
271,27708.2630,28754.6269,12492.5434,26994.3585
272,25530.4842,28499.5142,15068.4036,13853.2749
273,31223.6350,25357.0054,15666.1901,16964.0248
274,34177.4604,39612.9870,13958.5757,26388.5590
275,38298.5576,40591.2777,15810.8652,23213.5638
276,36942.8029,34058.8698,18153.4966,33352.2000
277,23587.4149,25463.3908,17684.5450,28057.9094
278,41332.2811,49178.1544,16694.0756,32855.8025
279,30464.7125,26304.7682,8814.9310,10025.8939
280,24200.2428,26000.0392,13938.7520,22217.8658
281,19444.1213,16622.9406,22671.4357,36249.5048
282,27945.2024,33238.1982,20947.2762,30062.9584
283,36585.6405,30244.1088,15563.3707,22400.5514
284,39018.6218,38985.6743,23482.2116,40061.9201
285,32556.0325,41041.5135,17514.6190,24496.1536
286,34164.2789,27726.5368,11574.8135,26718.6264
287,12038.5268,24292.1903,13115.5509,20452.6327
288,25838.7751,41334.2876,13097.4582,30547.7959
289,23767.1145,15156.1681,14438.7505,22804.1165
290,27156.6416,23600.0033,20058.3684,31958.9421
291,29052.9709,42115.4333,17259.6800,45671.5223
292,48032.9748,25496.4501,20591.8530,28112.1938
293,17156.6424,20078.2486,10325.7716,19826.5229
294,39531.6389,39764.4917,17845.8353,21547.2630
295,30493.0475,24984.5907,23536.4122,20902.3520
296,22074.2712,20965.8505,17568.6777,30800.3122
297,38145.6504,29168.5298,19321.4506,32746.3115
298,35964.2678,37012.4807,16582.5523,43519.8059
299,28198.7462,29454.1173,20553.4498,30797.5895
300,25349.2473,26333.1387,17105.6542,17113.5344
301,26644.0609,25315.6863,9883.2940,24390.0773
302,36947.6238,40551.7656,19431.3649,21118.3247
303,36389.4082,42056.1946,23791.0471,41516.0250
304,32680.6358,38233.4630,10698.4888,23481.4056
305,34502.6799,34876.8706,21369.0823,37169.9111
306,28630.7307,36746.3500,19618.4558,24591.4333
307,9034.2164,32750.2184,12808.5205,20087.8834
308,22562.5471,25157.7110,15619.9746,30713.0887
309,36841.9024,52842.9077,20575.7044,25476.5424
310,24254.5569,41257.1979,22046.0791,15271.2358
311,39321.2500,42677.8412,11880.5491,27598.8959
312,26436.0307,27990.7953,23510.7395,39976.6750
313,18668.5493,19204.4802,13267.5201,15716.1152
314,20825.8402,23447.4078,15015.7655,31547.3038
315,15429.3271,30428.9570,13318.5654,15791.8805
316,40509.9763,36064.4638,20710.0770,24658.5879
317,34814.3372,34087.2727,15969.4053,36055.6624
318,22560.0041,17446.3246,22201.7339,32967.1715
319,34365.2974,30419.8635,16923.3584,37150.4033
320,25465.3021,28352.6420,16423.7612,37626.9581
321,22787.7688,20670.5410,15692.4211,19035.4212
322,22525.7962,22155.8601,12932.6263,20363.8813
323,39862.7885,30563.4883,25406.7035,35309.3671
324,32693.8656,30131.7820,17935.5490,31668.6961
325,42304.2737,39057.7681,15189.8709,47471.8054
326,10118.6955,10054.3336,11939.8578,27141.3447
327,32634.3762,33735.0825,17029.5067,29477.9036
328,18225.1715,21556.1049,17826.6117,16773.0141
329,32576.5155,28617.3649,22493.0015,17533.5971
330,32609.8081,34515.0627,19530.7741,28080.1582
331,44539.4074,41774.7278,20576.1022,28409.7296
332,22500.2057,24408.7822,20360.1066,35927.8712
333,28159.7239,21271.0343,20881.1831,32897.1649
334,29044.4747,26727.6925,28192.4376,38718.9088
335,34860.4198,30955.5914,15532.6139,30136.8397
336,29712.0859,30972.0279,17230.1046,24994.6410
337,46036.4036,38379.5457,20300.1418,35611.5940
338,37546.2190,44942.5490,18504.6313,28796.1668
339,27448.5639,25338.3767,22123.6757,43105.8737
340,39470.6882,35008.8069,16414.7562,33598.3911
341,40586.8816,42617.7456,25662.5208,34953.4929
342,30812.8802,37279.3541,19932.4837,22916.7632
343,45664.7944,43754.2385,20335.9185,31909.4755
344,34368.5656,36581.8130,28315.2317,36390.9184
345,38007.0546,36309.4602,9638.1749,42154.0071
346,49422.8048,36601.9625,28876.5094,40421.0831
347,59015.2752,45918.5720,17229.4816,38946.0376
348,52260.6551,56057.6343,14572.9322,40561.3908
349,33057.1703,48437.2063,19508.5448,20502.5250
350,33019.7183,36366.2601,25368.5878,15019.1700
351,54458.4843,48246.8391,23988.8530,38949.3815
352,24287.7087,28980.8395,19570.6478,32134.3750
353,32037.4605,32537.2799,23558.7742,37067.6807
354,29937.4622,25901.6999,23019.3809,40940.1461
355,41071.7712,38729.3316,29884.2692,39069.3015
356,34069.3489,36104.1077,13434.9025,22800.1420
357,29048.8145,28740.5595,17120.8037,19996.9367
358,30309.2815,43293.2271,23430.3114,45790.8349
359,35841.2555,40576.7453,21411.8779,36121.8951
360,33242.8763,41312.5368,16780.5843,13894.6174
361,42483.4221,37608.5685,22735.5960,24329.1178
362,39721.3130,38770.7226,24481.4709,42842.8333
363,43063.9579,29582.7160,15939.6912,34891.0050
364,26065.2582,28896.7655,24276.7574,26167.7810
365,51667.8969,50698.9550,18963.1862,41966.4557
366,43725.5231,30377.9126,24434.7756,29139.3043
