day,milp_oracle_eur,bc_policy_eur,ppo_vanilla_eur,ppo_bc_warmstart_eur
1,6219.0140,4507.0113,1737.0115,5105.3369
2,4592.2721,5388.2858,2364.9911,2984.1404
3,2576.1086,2335.3010,1881.5037,1135.7624
