day,milp_oracle_eur,bc_policy_eur,ppo_vanilla_eur,ppo_bc_warmstart_eur
131,16761.0358,46279.9032,4602.0760,45649.6853
132,0.0000,37610.4440,20.2167,47402.3015
133,49374.1425,43080.1671,3906.5281,36548.8469
134,33454.2968,36230.9022,5937.0673,56826.7978
135,16382.5879,15220.0879,0.0000,58191.5413
136,35008.1177,35041.9972,0.0000,52701.0178
137,19518.8106,40552.7773,0.0000,31869.0943
138,42561.0097,42995.7294,340.0970,46373.2805
139,23484.6143,9205.6626,-11.8354,28306.5908
140,50081.6481,40388.9532,0.0000,69494.8295
141,57446.5567,34006.8870,0.0000,33213.0047
142,35959.4526,54102.4791,0.0000,41748.2839
143,32545.9831,49774.6033,4069.6673,30013.7500
144,14982.7073,29309.2222,-10.4621,30564.4937
145,22720.0272,16001.6115,0.0000,35242.1334
146,43438.9204,38227.9978,0.0000,25695.4942
147,10118.7626,29718.6555,3822.9379,43440.5055
148,24624.5462,18305.6789,0.0000,24821.6430
149,41896.6107,41923.8834,0.0000,55430.8080
150,41006.0549,39466.5225,0.0000,27894.9199
151,35394.9190,35875.6008,0.0000,41862.4919
152,26420.0020,27443.6735,-20.0939,57282.3695
153,41871.4511,35106.4492,2303.0957,25807.0806
154,25852.8285,49152.0868,329.4164,27316.9983
155,33246.3066,45335.7043,0.0000,43922.8247
156,4986.7687,4918.5869,0.0000,22138.1049
157,45070.6041,35743.3170,0.0000,47518.5005
158,30577.2060,25501.5739,0.0723,33469.4034
159,28245.6223,20454.7807,0.0000,48474.4340
160,27647.6279,4125.0000,0.0000,57046.7196
161,40205.2892,23418.1443,0.0000,43324.3665
162,50715.1998,23065.3212,-17.4345,15807.8437
163,31617.1633,31335.6801,0.0000,56328.1004
164,11021.4567,23360.6500,0.0000,30437.8780
165,26655.5822,43737.2090,0.0000,36290.5597
166,25657.3667,10897.6234,0.0000,58295.3199
167,12251.3148,14649.9259,0.0000,55085.0266
168,15933.7599,22714.8375,905.1118,27009.7283
169,23108.6959,29886.3187,0.0000,15663.3795
170,15721.9742,27777.5708,0.0000,21416.2547
171,18572.9944,18446.7807,0.0000,38289.1339
172,12986.4536,13398.9536,0.0000,40838.5377
173,41714.1081,33307.9117,0.0000,50321.7948
174,48043.5504,65959.6038,33.4819,53560.0336
175,17956.9885,20061.6969,0.0000,52354.4233
176,19038.7486,19873.1652,0.0000,37555.9379
177,41099.3212,45314.7354,0.0000,52864.5155
178,7975.0000,8387.5000,0.0000,32449.5174
179,19227.6462,19640.1462,0.0000,30278.6263
180,9080.0099,13762.5248,0.0000,54675.2423
181,26743.9419,11200.0787,1151.4562,31830.4787
182,17911.5026,16398.9152,3937.8567,16654.2702
183,59608.1616,60324.4475,0.0000,30140.0639
184,27151.6279,29188.9822,0.0000,43304.4203
185,17171.8114,40257.4436,0.0000,26668.3576
186,26227.4366,24205.9469,0.0000,45196.0637
187,7489.4618,7489.4618,0.0000,23693.3873
188,13478.6070,19963.4697,0.0000,50379.2932
189,0.0000,5088.5639,0.0000,24819.4307
190,13193.8278,20462.5667,0.0000,38775.7075
191,21058.3604,21636.7695,0.0000,35905.8401
192,25072.9163,26481.5041,0.0000,25332.6798
193,20887.1090,25558.3081,0.0000,53840.0931
194,24379.5530,25956.0699,0.0000,33569.7727
195,32442.0896,47025.4717,0.0000,33901.5352
196,54160.8692,44266.4662,0.0000,39500.8517
197,10355.4378,12588.6282,0.0000,29621.8607
198,13910.3787,15016.6287,0.0000,35411.9997
199,7425.0000,5087.5000,0.0000,44036.1114
200,19552.3629,29632.3322,0.0000,32474.0683
201,27373.2869,35916.2489,0.0000,36341.2544
202,12957.2234,27930.4051,-19.9539,30952.5641
203,35621.2780,38036.1119,0.0000,49306.2501
204,19886.2763,18936.2763,0.0000,30745.3820
205,27230.7191,21560.0675,0.0000,36956.9826
206,20038.6505,32105.4596,0.0000,23970.4608
207,43965.7800,43913.5290,0.0000,54865.4748
208,19504.7558,20742.2558,0.0000,39743.1795
209,30426.9071,31609.1634,0.0000,38713.2773
210,33735.8157,29500.9938,0.0000,40546.9205
211,39849.2221,43138.9936,0.0000,37502.7835
212,16752.9710,16132.1376,0.0000,51089.9610
213,2475.0000,19435.4749,0.0000,48334.9288
214,54936.1083,51294.1734,0.0000,34296.9072
215,13592.7312,26373.6015,0.0000,36790.3875
216,51167.7818,34855.0929,0.0000,44036.6397
217,16894.7875,17826.5354,0.0000,20963.7208
218,41679.0761,35189.4201,0.0000,20576.4820
219,35786.3102,44124.2439,0.0000,47143.4514
220,59477.7932,24454.7856,0.0000,37321.3908
221,77338.9983,50850.9080,0.0000,42318.1786
222,38062.1588,31862.7345,0.0000,49625.2486
223,83652.3506,34934.1862,0.0000,45963.0867
224,26287.7264,40918.7678,0.0000,36355.8895
225,45078.1019,47782.2323,0.0000,29409.9874
226,44128.0879,19214.8482,-19.8135,39020.5102
227,19088.4938,11693.8686,332.1618,33105.8413
228,24262.5758,48675.3793,0.0000,31087.7166
229,13870.9242,38762.5287,0.0000,38779.2877
230,31407.0413,21218.7177,0.0000,53336.3309
231,22502.9845,11967.4423,0.0000,22042.8371
232,50136.9939,37322.3212,0.0000,44644.6206
233,13777.8731,36367.9479,0.0000,50096.5957
234,37416.1097,27040.9421,0.0000,22903.3051
235,27790.2198,29406.3694,0.0000,28168.8139
236,5500.0000,5637.5000,0.0000,46980.3568
237,38283.4473,52666.4216,0.0000,57048.9105
238,42878.7116,44481.2128,0.0000,43200.5622
239,36031.1910,67098.2637,-15.4814,36713.5037
240,44211.3740,18005.9301,0.0000,34599.7126
241,52396.9427,43056.5056,491.1303,41095.0226
242,34950.0857,38459.1556,-24.0663,28785.5739
243,15922.5095,19617.9622,327.1105,39108.7419
244,42624.1175,33327.9847,0.0000,44438.6980
245,3575.0000,23354.2956,-18.9359,24376.2175
246,20416.0457,16953.3159,0.0000,32542.7445
247,62878.9348,78921.3223,0.0000,29798.0079
248,54925.3284,62157.5137,0.0000,39158.2377
249,28878.6084,9391.5160,0.0000,36462.8277
250,42666.4847,41314.5750,0.0000,37510.1287
251,9625.1731,9625.1731,-22.7277,40023.7464
252,47515.9136,14419.9913,0.0000,48671.4532
253,39871.4766,23136.1159,0.0000,35766.4502
254,31265.1392,29100.0650,0.0000,39271.5617
255,42053.8794,41524.9197,0.0000,51401.3569
256,30702.6032,59219.3348,0.0000,72195.0342
257,6391.0000,7437.2772,0.0000,48654.6764
258,25558.6941,17590.9175,0.0000,66715.8100
259,16853.1959,16480.3509,641.3260,40743.7205
260,19124.5639,19364.2202,0.0000,42280.3120
261,20165.0306,21109.5508,0.0000,41559.9340
262,6737.5000,15672.7055,0.0000,26164.1620
263,16038.2022,16038.2022,0.0000,39827.5090
264,40039.7948,26044.5288,0.0000,29910.3235
265,29648.8030,32852.7234,0.0000,32502.4568
266,14968.4839,15253.7221,0.0000,47917.9434
267,6864.4357,7339.4357,0.0000,43775.9642
268,3503.5000,10912.8339,0.0000,51409.0760
269,48975.5992,58270.8104,0.0000,48734.3953
270,20592.9761,26935.8918,0.0000,48222.7580
271,21801.9234,22491.2226,0.0000,56519.2751
272,45586.1718,45860.0594,320.7483,28420.9846
273,26219.4205,22723.7328,1239.3645,25706.1657
274,33505.9792,31588.9794,16.1604,57452.1563
275,24530.7296,16678.0873,0.0000,23468.8080
276,39273.8326,39052.0539,0.0000,39468.3594
277,50017.5934,22548.3793,0.0000,36334.7324
278,38717.9142,41701.0275,0.0000,40601.4754
279,18391.1374,10225.3521,0.0000,38534.3953
280,11027.3723,4812.5000,0.0000,40755.5720
281,31206.0447,28132.5245,0.0000,37994.1579
282,16636.9041,16417.6655,0.0000,47195.0241
283,32216.4112,38027.8857,348.9011,42688.5917
284,27578.1287,54016.6622,3107.6637,39238.3828
285,18413.3770,17289.4336,4839.3566,68298.7004
286,0.0000,20171.2965,584.9746,28911.6593
287,13225.3457,10818.4695,4403.0073,41737.0413
288,46506.7660,53965.1759,0.0000,19262.7805
289,46701.6371,45597.0038,9.5306,39048.6632
290,37958.4431,53269.1464,0.0000,29085.9772
291,24948.5991,27666.9363,0.0000,50785.1376
292,71741.4862,56626.9017,0.0000,40554.3321
293,27338.6940,25551.1940,0.0000,47147.4172
294,35752.4693,35952.5303,0.0000,59024.5911
295,11474.9972,11474.9972,0.0000,51487.7766
296,21510.6590,12233.5469,0.0000,57737.8872
297,17161.0390,27087.7611,0.0000,49134.7784
298,35975.6764,56760.5310,0.0000,54205.0995
299,46859.7625,41847.9484,0.0000,62882.1361
300,13519.5961,17720.1601,0.0000,34936.8799
301,34475.5555,17992.8288,0.0000,34209.1208
302,50544.9119,42171.4641,0.0000,39865.7927
303,23228.4096,31327.5072,0.0000,38040.7995
304,36143.7702,23298.2241,0.0000,46219.8676
305,31397.7548,26525.4672,0.0000,20117.6742
306,16406.7578,1437.5000,0.0000,30657.9448
307,32486.9773,43705.1282,0.0000,30532.2393
308,27391.8962,6875.0000,0.0000,7664.8523
309,48356.8156,78350.1280,0.0000,42986.2906
310,46881.4617,45446.9045,163.5550,39466.9800
311,23605.6187,23605.6187,0.0000,42242.8785
312,14016.2597,12546.5811,0.0000,52533.2616
313,2760.8611,1375.0000,0.0000,31063.9337
314,21639.8475,39843.6647,0.0000,37276.6392
315,42067.4256,39545.3921,0.0000,42549.2381
316,26498.0111,4125.0000,0.0000,35800.2824
317,45177.2768,44836.9275,0.0000,39231.7022
318,16918.1089,17330.6089,0.0000,38644.3880
319,44987.5639,36454.8863,0.0000,33420.5006
320,25130.1660,60242.2561,0.0000,35664.8922
321,43087.8932,22171.4307,0.0000,49095.7874
322,28675.5988,41738.5877,0.0000,30026.4961
323,31699.7130,15788.6042,0.0000,38939.3635
324,52720.3406,61047.2100,0.0000,38158.2661
325,26541.4041,29996.7389,0.0000,45669.9179
326,0.0000,15395.0257,0.0000,17944.0208
327,39735.3517,33354.7001,0.0000,16283.4722
328,29523.5395,24165.8730,0.0000,26817.0083
329,76655.3605,77485.3779,0.0000,51803.9650
330,30675.1382,29300.1382,0.0000,39113.9015
331,25610.4104,27220.1916,0.0000,31998.0324
332,26533.9910,55452.1695,0.0000,32800.6567
333,47817.6838,45874.3041,0.0000,56121.6500
334,39840.3770,38152.3964,0.0000,27739.8525
335,35884.1701,30655.1238,0.0000,32389.2327
336,68893.9549,72726.4867,0.0000,23660.5795
337,58437.8175,46820.3680,0.0000,17921.2494
338,57338.7943,17402.4811,0.0000,36166.1156
339,20310.6022,31234.5342,0.0000,42394.6737
340,36478.1671,8112.5000,0.0000,48393.5380
341,57008.1434,67864.4936,0.0000,42683.1168
342,46935.1710,42549.7490,0.0000,15049.9147
343,57495.7192,60965.9607,0.0000,13718.3984
344,24014.4227,43164.2393,4719.7039,43035.7103
345,26592.9172,27527.6425,0.0000,34480.1560
346,12699.9729,11049.9729,0.0000,27320.3346
347,52170.0447,58520.5813,0.0000,53854.1970
348,3300.0000,2062.5000,0.0000,37981.7212
349,25547.0246,34815.6306,0.0000,32509.9510
350,26943.7731,36219.9445,0.0000,37253.1199
351,57816.9383,53351.4149,0.0000,26519.5563
352,34492.3700,57157.0142,0.0000,61232.8960
353,43075.0056,45023.7894,0.0000,49067.1813
354,37994.9509,38407.4509,0.0000,44058.8289
355,25165.1759,6270.4545,4554.9079,15417.0601
356,34848.2339,24917.3105,4405.7792,33523.1048
357,37741.5886,63313.1930,0.0000,54376.9078
358,95024.5059,51940.6203,12554.6766,50574.0694
359,43775.5531,43716.0305,0.0000,22728.9356
360,90089.9527,51907.4570,-18.8955,38428.8804
361,54552.8723,27471.6953,0.0000,45785.4842
362,20137.2463,21787.2463,0.0000,22998.9364
363,32733.5225,42628.9336,0.0000,19779.8379
364,34286.3909,32257.3082,0.0000,60507.9445
365,49823.2164,45197.4809,0.0000,34574.4511
366,54358.6872,35566.2967,0.0000,43916.6745
