day,milp_oracle_eur,bc_policy_eur,ppo_vanilla_eur,ppo_bc_warmstart_eur
1,6276.6058,6199.7573,1057.2292,62.5000
2,3040.2501,6361.3565,450.0894,34.6154
3,2027.7649,1608.9656,3441.6215,936.3609
