day,milp_oracle_eur,bc_policy_eur,ppo_vanilla_eur,ppo_bc_warmstart_eur
38,35354.4895,28379.5166,24017.6547,27671.5217
39,37768.7520,20282.3258,20994.3768,17789.2166
40,34162.2035,25648.3952,20003.1778,47465.9134
41,38668.4553,28247.1495,17342.0697,36803.1302
42,37113.8503,37505.5883,13719.2984,33392.5073
43,52907.8857,50010.9309,22416.4518,39600.8927
44,41898.1010,26738.5400,25623.8419,37214.5484
45,24896.7534,29602.5849,31320.6315,28371.4992
46,44423.1558,40799.3079,25021.0184,32131.2981
47,38127.3049,39706.0897,20624.3384,37775.5905
48,38556.7355,37634.6438,21690.3174,28880.7174
49,28931.7048,31381.9226,14787.5284,40030.0047
50,29238.2770,31623.0382,25296.0579,40902.0024
51,44047.2402,48294.1178,20689.3964,24018.5231
52,44056.2394,28558.6139,19695.3902,32746.8355
53,36444.0791,25808.2271,26935.3148,25320.1190
54,34947.2457,32866.1787,17478.4259,31550.1795
55,30902.7025,36485.7350,15432.1174,28534.8544
56,28930.3330,39302.2928,17263.0552,30987.4237
57,33716.1274,33674.6783,16669.1815,28623.8874
58,51009.2005,35506.7818,17425.1647,26670.9187
59,42043.0015,45785.6308,19918.2487,52194.0306
60,19510.7755,25088.5031,22885.8252,21600.9816
61,35071.3455,35012.0186,16538.2222,34984.4110
62,28121.5210,27337.3047,18481.9449,35037.2675
63,33023.5256,30980.6106,16914.9074,27085.4133
64,56618.3581,42753.6515,18637.6585,27164.8836
65,36730.3351,27036.8151,18163.4970,29367.3640
66,31760.0898,37044.9449,22702.4371,31983.9271
67,32836.2355,27297.4213,17578.1436,30394.9033
68,28323.1544,31634.5952,25557.0759,29669.7709
69,37301.5480,41707.6744,16252.2614,25328.1934
70,31439.0401,29987.4613,20069.4981,30477.3540
71,46494.7683,45229.4548,17709.4560,20300.6615
72,39574.5700,32931.1084,22494.2326,29488.0290
73,46324.8767,39710.4859,17473.7999,28803.1970
74,21307.3102,22168.4356,21787.4137,34236.7319
75,41308.1987,36971.8451,21005.3186,41046.2804
76,49900.5308,45388.2615,22035.4042,30729.3442
77,39239.8612,33881.2253,16931.3593,35666.3631
78,40550.1592,40731.7379,31898.5789,32386.6103
79,17131.9023,17530.9510,20453.7933,21749.4235
80,35549.0475,35722.9040,21253.7708,27919.4503
81,34383.7661,32000.8945,27233.7361,32908.7095
82,36805.2562,31577.9161,15332.1659,32232.3751
83,27730.6065,33275.4218,19034.0690,37470.5628
84,29900.7553,37841.8492,18234.3143,24918.3501
85,37424.5608,38092.4043,24020.6833,36866.5128
86,31235.0382,30987.1585,23980.0281,28630.1785
87,28415.8749,38751.7383,23626.4247,39068.4893
88,41070.1243,30199.7690,25987.9001,25973.3312
89,36103.6314,38737.0672,16749.6140,35351.1207
90,32383.7408,39786.6420,14341.5116,31163.4001
91,37767.0850,45358.3180,22651.7148,31000.4121
92,43460.1460,33130.0731,18203.1729,27766.1201
93,37257.5087,28369.6194,22259.5109,31327.8743
94,33192.1573,36053.7618,18009.7491,35712.3548
95,22139.8028,31475.2573,13708.9750,40037.6170
96,37642.0006,33323.4687,19152.4294,32389.1382
97,37320.9204,43276.7299,19129.4666,20216.2628
98,27821.2664,30967.3184,20665.9159,32953.8722
99,40877.7709,38544.8428,20635.9011,33798.2369
100,35529.5850,27612.3084,26650.5389,41629.3052
101,39320.2022,28197.6023,16717.2568,33636.2693
102,17015.2441,38817.6822,18628.8860,33591.9807
103,30449.8180,36236.8838,25799.1104,43486.4092
104,31860.8038,28874.5893,23821.9582,31287.1457
105,32821.1501,41404.1060,24375.4128,22287.4367
106,15695.0885,30815.4543,22668.4637,21662.7662
107,32616.5979,34493.8841,16542.1284,29695.1264
108,43435.1333,47540.7740,24018.0608,24611.3591
109,35003.0294,39045.5094,22165.3655,32440.2953
110,33533.0730,39413.3590,22346.3762,31099.1849
111,40125.5120,34721.7118,25473.6428,33746.3060
112,39174.3496,44121.4347,22141.8765,33113.2074
113,31820.4065,28953.6178,16567.5665,29827.3773
114,23119.4383,25117.4043,23975.2256,25970.5989
115,40518.5551,51779.8154,25126.9073,32454.2850
116,19168.1860,22937.8297,17085.6556,28789.5758
117,30419.7956,18813.4497,19391.7700,21506.2376
118,40292.7262,40291.2202,19477.8824,39366.5050
119,33290.4841,37347.9801,20469.1122,39288.6794
120,42580.8049,27245.8784,17929.2887,23926.8366
121,37228.3376,36070.5654,20933.5039,34212.3369
122,40880.4784,26563.8483,20272.2882,31601.0617
123,26340.4560,32458.6147,17664.7244,29891.9472
124,43056.8863,38447.8204,22372.6829,37536.1292
125,27118.4453,28959.0782,18253.6764,28903.1237
126,47798.7141,40934.6152,16007.3185,34898.1874
127,31554.9387,31691.9062,19588.2330,34405.9676
128,12947.5966,12522.1554,20541.5774,23850.0900
129,24949.3364,37225.4797,16308.7505,23219.0735
130,24548.7135,35900.0986,23166.1942,35961.1515
131,47016.4141,37481.3720,21775.2245,30883.1187
132,35708.1804,39854.1616,22515.6817,29503.3413
133,49796.2670,43229.3750,21915.2653,37635.5832
134,44559.4391,43030.0816,12825.5348,33154.2020
135,37527.3643,37094.4090,17989.4947,25949.5500
136,29104.6624,20262.3811,10793.0839,24747.2998
137,43017.0488,44574.0997,18356.6960,30552.3327
138,41091.0564,24321.5325,21478.3932,23768.6420
139,37820.9807,43779.0036,21117.3848,40280.5022
140,39240.8762,40957.6084,21154.8263,30998.7648
141,37409.1788,36413.6010,19717.0742,30912.7761
142,27389.6543,26206.0347,19317.2836,29762.1346
143,31357.6788,26669.4598,23269.3423,33162.8303
144,40945.4282,40890.0869,18033.0580,25431.8040
145,40805.9787,48565.3639,22857.3562,24312.4380
146,33955.4603,34381.9793,18367.6973,35485.9914
147,49126.0241,17644.3529,17568.0117,32897.7566
148,38854.4046,35813.6596,19368.6245,21934.1508
149,14706.4068,29049.3266,22572.5607,27997.1471
150,33475.1967,34880.7245,20851.9531,31901.5762
151,38934.2522,48608.5283,20761.4481,27114.8134
152,37854.9722,34921.6055,24318.1638,24191.6900
153,33433.9857,18761.7488,24747.4520,39690.5793
154,18416.5142,22674.3630,6065.6353,26642.4601
155,33191.2357,29719.0630,17821.5088,31657.6324
156,34126.6557,33946.0339,19878.6894,21599.0960
157,21353.9297,31849.0229,14508.6949,16089.2454
158,22867.4638,17585.7965,15100.8552,17797.7068
159,29107.9477,31475.7441,18015.4702,26979.0261
160,33767.1586,36676.3533,25649.1114,21476.6326
161,49638.5752,41433.4479,16898.6622,24451.7933
162,13106.6419,10708.3933,18070.0943,26976.6200
163,18175.0091,16568.1741,8488.5000,19719.5528
164,37921.3354,28773.9797,18148.4662,13265.8723
165,34717.2806,8162.5474,19383.6806,19454.5698
166,24172.0893,26051.1109,13033.2231,21925.2408
167,20003.5600,14340.3343,15206.5456,11681.6954
168,28640.3581,23638.7009,15229.6718,27009.7764
169,33587.8252,33197.0697,14376.6504,11820.6217
170,36753.7735,31213.5056,16760.7964,22811.1035
171,34971.2122,22811.8464,18013.2329,13610.9159
172,22361.3753,29496.2270,20137.2472,23425.0624
173,22879.4532,23039.5554,20903.9292,25021.4390
174,27772.5746,28246.9828,16067.5421,18007.0452
175,25930.3081,27686.1446,15586.1855,24370.5192
176,17778.7126,16265.7969,18587.8453,24007.7369
177,24687.7573,18433.0516,19244.1356,20792.7813
178,22467.6671,18663.5997,16687.7680,17029.1680
179,12620.6781,12982.8004,18004.6875,29792.4464
180,33582.4004,39335.0870,11394.1321,19117.5378
181,40990.8804,38029.7077,20219.7726,37877.5178
182,21734.9526,31201.6828,20399.7709,31292.3189
183,32224.1855,32781.2609,18685.4760,23542.5510
184,21455.4050,36611.4846,13012.3992,31438.3514
185,13263.3111,16517.1891,21028.4667,16075.7085
186,35488.5012,34961.7530,9987.2523,23267.7106
187,43285.7226,23440.0520,11457.6565,28677.7500
188,32737.6618,32491.5231,11196.8007,26492.5671
189,20844.2513,17535.1885,13212.0636,30741.2614
190,18535.6104,16075.2974,10712.2597,22717.4956
191,23202.9306,28903.9867,19711.7400,22277.1000
192,28986.3587,13762.4887,22513.4704,25882.6703
193,25112.9059,31260.5538,18189.2577,23464.2511
194,26004.6590,28220.4124,19940.5483,23480.2490
195,29731.8553,26420.0497,23720.3816,20580.6815
196,29592.9911,37288.5156,19356.2189,17638.5369
197,24303.3532,15295.4708,15815.7703,15429.8932
198,19511.6876,15021.2102,25648.0660,12166.6587
199,43532.3379,35092.9590,17386.8277,15791.7885
200,43272.9903,36788.7467,24791.9522,22108.7934
201,32468.9106,26937.2469,18179.6588,23276.3351
202,36248.5052,46512.6517,23336.7625,21529.0819
203,19726.9096,19450.2140,19446.1702,25074.7146
204,37648.7880,27669.4859,17849.6232,23559.0926
205,25686.3603,29097.3266,20479.0429,19208.9898
206,16802.9589,13041.6776,13007.1805,29417.6768
207,29159.9981,22118.3622,13331.3067,25623.7826
208,21357.6947,23179.2125,15787.2056,20662.4872
209,25680.2937,29242.5185,16662.1261,25868.3486
210,36549.5755,29020.1462,13456.1851,26100.3162
211,26047.6733,29135.3020,17317.3994,26882.5948
212,18471.8355,21900.0754,21065.5711,22072.3547
213,15738.9872,17763.1045,16103.4692,16586.3700
214,15452.4272,25298.3518,15014.7134,24314.4057
215,31677.6864,26225.3627,23063.7128,21836.7313
216,26239.8358,24319.6774,20558.0514,30307.5215
217,37214.2425,38452.9109,20016.6659,17740.4434
218,14439.4232,13454.4018,21351.7657,13616.9685
219,19904.1245,33401.5529,21772.6882,24642.8281
220,34707.8058,35327.8060,21930.2051,19368.5022
221,26569.8852,31714.8671,12055.8284,9434.9774
222,29683.2629,22709.1638,20638.2420,24498.1461
223,27442.9731,23228.6331,24148.3509,21413.3797
224,42155.0992,40113.7519,14565.4451,17576.8988
225,28327.4789,27962.5372,18822.6202,10549.1603
226,18930.6212,24709.7639,17135.9235,22289.6740
227,11011.9029,12578.3442,15447.3110,17007.7004
228,17348.0293,18193.9098,16181.0766,15707.2724
229,28284.9059,30826.8388,14407.2370,18784.6004
230,23487.4310,25862.7047,22764.0796,17147.7559
231,34577.2497,36315.1716,16411.6779,18295.8748
232,32036.5594,31061.3557,19353.6496,27519.5259
233,9510.0250,7227.8904,17392.5977,19306.8371
234,25920.5357,21486.5253,19305.6309,22507.6359
235,22821.5282,24231.8465,17947.5222,14629.8489
236,39355.3657,41135.6141,17319.7967,23911.6776
237,37122.6179,33897.1725,23183.2002,20937.0770
238,40048.1529,38868.5974,15700.3496,17134.0318
239,25923.1136,35916.4505,21117.8121,19284.3455
240,27703.2896,18659.0508,17239.1707,21091.4587
241,23357.8980,26414.4430,16601.6383,17635.0516
242,26019.0827,26544.3614,21642.7374,18423.2422
243,22926.2021,23132.1154,20982.9339,21911.0592
244,21310.8380,29843.2798,21545.8623,12221.0575
245,19782.7563,19657.2098,15944.7400,16329.4716
246,25525.5609,19225.7700,15923.0077,5961.4312
247,33272.3209,35250.1992,24732.9799,8502.9236
248,52642.2891,45747.2355,27527.0395,13464.3375
249,33962.2702,33337.0563,22377.2589,9638.4805
250,60310.0332,53054.3372,22785.5241,16159.8033
251,37806.5730,31950.2052,9617.7558,15629.5616
252,20947.1058,26000.8006,13446.2484,27278.8142
253,32082.2021,35193.4864,17388.3668,24601.5000
254,21781.9120,18608.5550,18635.8979,28378.1105
255,25983.2386,21253.8894,16237.4730,21764.9885
256,48625.1387,45575.9801,25664.6681,33301.1154
257,16836.0528,20910.6037,20456.6448,33097.1982
258,15872.4820,26433.1266,13177.5607,19733.2949
259,25601.8601,32860.8290,18784.2702,26957.9334
260,26398.5136,22904.9303,20439.7112,25979.5618
261,36427.7686,37263.8730,19675.6381,34825.5770
262,29135.9352,29058.4416,18780.3808,34409.0468
263,28882.1980,25043.2577,20059.0682,26552.4333
264,48126.3460,48039.3440,22572.9343,24656.4707
265,33829.5845,30319.2901,19147.2639,12682.6743
266,35011.9508,19720.8474,17642.8594,19022.1041
267,25617.4444,24803.9947,16338.7344,22077.8590
268,32723.2250,33423.3334,22085.3814,25242.1880
269,26680.4482,29338.2713,17208.8492,24313.6297
270,25616.3155,23844.3331,19255.7499,28665.1608
271,27706.2630,27150.6847,28666.7558,26682.3721
272,25530.4842,27156.8936,15702.1318,11416.8662
273,33305.8898,27226.7209,13020.5217,23522.1408
274,34176.4604,29474.9478,17649.7992,29938.3980
275,38298.5576,54561.6375,24195.2539,18764.7159
276,36941.8029,38639.3503,17201.8171,24082.9362
277,23586.4149,40471.4580,21999.4004,37444.9371
278,41332.2811,36774.4597,25743.7702,28352.9012
279,30463.7125,29950.9201,13766.9483,17037.5269
280,24200.2428,19274.9090,17593.7939,16283.3779
281,19443.1213,17496.3496,18953.6436,14114.1435
282,27945.2024,17236.1888,25525.1697,34082.8737
283,36585.6405,18172.9074,27293.1441,19366.1034
284,39018.6218,40979.3038,25374.0979,18934.8881
285,32554.0325,46447.7036,23705.8536,26265.2305
286,34164.2789,24323.9296,17811.2748,25517.0605
287,12036.5268,15035.0181,19469.6948,22626.7733
288,25837.7751,42501.7687,25555.6390,26647.4840
289,23767.1145,15080.4958,20232.4563,21757.3432
290,27155.6416,24571.3105,21171.2925,26079.7277
291,29049.9709,29815.7626,23952.5447,31035.5586
292,48030.9748,48534.0103,17880.9290,30093.1027
293,17155.6424,20140.9227,16973.2494,21603.1707
294,39529.6389,23012.5632,17595.0799,13531.5135
295,30492.0475,27118.9121,18532.3636,22257.5528
296,22073.2712,21526.1189,13306.1971,17628.2563
297,38144.6504,26010.4967,18939.9911,25106.7546
298,35963.2678,36734.1141,24363.7010,18755.6306
299,28197.7462,27717.1669,14724.8372,26585.6367
300,25348.2473,22679.9261,16584.1997,19463.6897
301,26643.0609,23583.1906,14374.0506,19009.3580
302,36946.6238,6101.4038,12706.2945,19961.1369
303,36389.4082,45374.5987,19145.4769,18762.7989
304,32680.6358,36404.0458,18788.0204,25414.2264
305,34500.6799,29919.6027,22625.0727,22084.0372
306,28628.7307,40573.9418,17344.0359,29944.2424
307,9034.2164,14235.0062,18845.3629,17066.1025
308,22561.5471,37368.5447,21393.1872,27421.4053
309,36840.9024,47668.8762,20508.1574,20633.9665
310,24253.5569,36415.5339,21509.0910,24885.5649
311,39320.2500,11774.5251,15813.6510,20934.4825
312,26435.0307,24470.1866,19320.2920,23003.4598
313,18666.5493,18970.9988,20693.5569,14739.0336
314,20824.8402,17900.2341,21126.8722,18979.3904
315,15428.3271,18420.6566,18863.3317,22929.9046
316,40507.9763,25317.2753,16866.5413,17977.8289
317,34814.3372,37845.8197,18503.9426,22560.0816
318,22559.0041,20882.3924,22335.6777,18888.5051
319,34364.2974,40791.4441,31244.5472,11405.6388
320,25464.3021,29638.0403,19279.1326,13030.6436
321,22787.7688,23448.9236,14179.2991,16995.2496
322,22525.7962,28665.6747,26356.6828,15821.2879
323,39860.7885,31963.6668,23295.9595,11070.1639
324,32691.8656,35420.4463,22454.9123,18264.9344
325,42302.2737,39038.6325,26037.8148,30828.5705
326,10117.6955,7817.7957,21633.8903,22334.2470
327,32632.3762,33607.2002,10876.5167,13470.6137
328,18224.1715,20294.9868,14403.8038,14797.0023
329,32575.5155,27351.5222,20131.5077,18597.5953
330,32608.8081,34575.4006,21542.2781,16231.5988
331,44539.4074,46706.3516,15445.2321,12389.1507
332,22500.2057,28815.3792,19271.0866,9972.5121
333,28158.7239,20444.8293,17929.4142,19296.0308
334,29043.4747,29557.7241,23415.6019,19263.6738
335,34859.4198,35585.6142,17574.6564,16215.0355
336,29710.0859,41649.1330,22461.7509,25985.9450
337,46034.4036,48964.5126,12742.4338,9827.4287
338,37545.2190,36594.7350,24196.4382,3390.9391
339,27448.5639,41496.6477,20188.5602,9232.1187
340,39468.6882,48019.4966,19660.1379,15498.3465
341,40585.8816,47207.5152,18541.2666,13278.3290
342,30812.8802,28672.8570,16018.9671,17711.3292
343,45663.7944,35538.3579,21248.2020,13965.3412
344,34367.5656,42927.5734,19749.1346,19918.5376
345,38006.0546,36182.9512,21249.9635,8634.4754
346,49421.8048,57882.2089,25582.5012,20233.5535
347,59013.7752,39452.8031,21923.1780,22480.1222
348,52260.6551,50119.8417,23782.6078,11441.8271
349,33056.1703,47574.7958,24626.3635,23235.2051
350,33018.7183,36835.0344,25560.6903,29356.0425
351,54458.4843,47696.2771,21837.3691,18517.2287
352,24286.7087,35290.9511,25546.1346,12664.2205
353,32037.4605,31339.1154,28060.3564,13477.8718
354,29936.4622,24830.5766,26565.7757,28884.6943
355,41069.7712,37279.2846,18361.3349,34012.7337
356,34067.3489,23747.2485,16737.8470,17116.0829
357,29047.8145,37400.7837,23307.4299,44491.4839
358,26300.3190,34794.8779,24494.5172,22870.3368
359,36316.7097,48199.1959,18826.9531,15559.1575
360,33240.8763,32865.7182,18881.1262,24449.9634
361,42481.4221,40274.4114,18820.6411,16319.6849
362,39720.3130,37272.2292,21315.0489,15361.0063
363,43062.9579,35843.0352,24341.7352,29066.9014
364,26065.2582,22866.0830,19910.5558,14232.4927
365,51667.8969,50254.0991,22674.4635,19601.8462
366,43724.5231,41770.9547,23398.9012,26179.7923
