Hour,Date,True_Price,Forecast_Price,PSO_Energy_Actual,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PSO_Cumulative_Degradation_Cost,PPO_Energy_Actual,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit,PPO_Cumulative_Degradation_Cost
77,2024-01-04,70.1,66.47391678440438,0.0,0.9,-0.0,405.4391379064076,69.93377770026767,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
78,2024-01-04,97.61,89.06899100011698,0.0,0.9,-0.0,405.4391379064076,69.93377770026767,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
79,2024-01-04,106.51,116.32733554483193,-2.0,0.37368421052631584,213.02,618.4591379064076,74.10044436693434,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
80,2024-01-04,109.49416,105.59252695715328,0.9529085862627359,0.5999999997637155,-104.3379252096258,514.1212126967818,76.08567058831504,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
81,2024-01-04,107.23976,111.86317757933529,-1.899999999102119,0.1,203.75554390371147,717.8767566004932,80.0440039197778,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
82,2024-01-04,94.35704,85.47644147731536,2.0,0.575,-188.71408,529.1626766004932,84.21067058644446,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
83,2024-01-04,87.10039,74.55395413145519,1.3684210526315792,0.9,-119.19000736842108,409.9726692320721,87.06154777942692,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
84,2024-01-04,83.81886,85.89299103302851,0.0,0.9,-0.0,409.9726692320721,87.06154777942692,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
85,2024-01-04,85.96413,91.45674538554263,0.0,0.9,-0.0,409.9726692320721,87.06154777942692,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
86,2024-01-04,92.11054,94.67944560107463,0.0,0.9,-0.0,409.9726692320721,87.06154777942692,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
87,2024-01-04,103.34,100.8681449321421,0.0,0.9,-0.0,409.9726692320721,87.06154777942692,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
88,2024-01-04,110.02,97.24205206975574,0.0,0.9,-0.0,409.9726692320721,87.06154777942692,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
89,2024-01-04,116.87,126.99821346824787,-2.0,0.37368421052631584,233.74,643.7126692320721,91.22821444609359,0.0,0.9,-0.0,386.9846989473686,50.23684210526316
