error_distribution,day,avg_price,price_volatility,milp_net_profit,ppo_net_profit,milp_arbitrage,ppo_arbitrage,milp_flexibility,ppo_flexibility,milp_degradation,ppo_degradation,milp_fcr_revenue,milp_afrr_revenue,milp_mfrr_revenue,ppo_fcr_revenue,ppo_afrr_revenue,ppo_mfrr_revenue,milp_exec_time,ppo_exec_time,milp_utilization,ppo_utilization,milp_cumulative,ppo_cumulative,milp_throughput_cum,ppo_throughput_cum,ppo_arbitrage_throughput,ppo_activation_throughput,ppo_total_throughput
ornstein-uhlenbeck,31,100.07832250000001,11.505116988633524,4018.30576,2187.8730193590814,170.3816,0.0,3947.9241600000005,2198.470296250682,100.0,10.597276891600876,0.0,3947.9241600000005,0.0,0.0,2198.470296250682,0.0,0.10309648513793945,0.03699135780334473,0.5,0.0,133291.5562084,67824.06360013151,1488.0,157.68748014702115,0.0,5.08669290796842,5.08669290796842
ornstein-uhlenbeck,32,99.73083916666667,10.871714924727423,4416.050000000001,2187.8730193590814,150.74439999999998,0.0,4365.3056000000015,2198.470296250682,100.0,10.597276891600876,0.0,4365.3056000000015,0.0,0.0,2198.470296250682,0.0,0.1554877758026123,0.032991886138916016,0.5,0.0,137707.6062084,70011.93661949059,1536.0,162.77417305498957,0.0,5.08669290796842,5.08669290796842
ornstein-uhlenbeck,33,104.81473041666668,15.390900486545473,4419.054456,2187.8730193590814,200.693656,0.0,4318.3607999999995,2198.470296250682,100.0,10.597276891600876,0.0,4318.3607999999995,0.0,0.0,2198.470296250682,0.0,0.15747785568237305,0.027951717376708984,0.5,0.0,142126.6606644,72199.80963884966,1584.0,167.860865962958,0.0,5.08669290796842,5.08669290796842
ornstein-uhlenbeck,34,89.25154166666668,14.724201310213362,4406.77369,2187.8730193590814,155.53849000000002,0.0,4351.2352,2198.470296250682,100.0,10.597276891600876,0.0,4351.2352,0.0,0.0,2198.470296250682,0.0,0.1705489158630371,0.039005279541015625,0.5,0.0,146533.4343544,74387.68265820874,1632.0,172.94755887092643,0.0,5.08669290796842,5.08669290796842
ornstein-uhlenbeck,35,81.80291666666666,18.144917672075255,4408.7756,2187.8730193590814,152.198,0.0,4356.5776,2198.470296250682,100.0,10.597276891600876,0.0,4356.5776,0.0,0.0,2198.470296250682,0.0,0.17444992065429688,0.043006181716918945,0.5,0.0,150942.2099544,76575.55567756781,1680.0,178.03425177889486,0.0,5.08669290796842,5.08669290796842
ornstein-uhlenbeck,36,94.56804458333333,14.42025047496459,4422.7228000000005,2187.8730193590814,158.0764,0.0,4364.6464000000005,2198.470296250682,100.0,10.597276891600876,0.0,4364.6464000000005,0.0,0.0,2198.470296250682,0.0,0.1383953094482422,0.03151512145996094,0.5,0.0,155364.93275439998,78763.42869692689,1728.0,183.12094468686328,0.0,5.08669290796842,5.08669290796842
ornstein-uhlenbeck,37,95.92478333333332,14.312366625530428,3991.905280000001,2187.8730193590814,157.4984,0.0,3934.406880000001,2198.470296250682,100.0,10.597276891600876,0.0,3934.406880000001,0.0,0.0,2198.470296250682,0.0,0.12976408004760742,0.024037599563598633,0.5,0.0,159356.8380344,80951.30171628596,1776.0,188.2076375948317,0.0,5.08669290796842,5.08669290796842
ornstein-uhlenbeck,38,106.8757575,19.48382439688096,4031.7312348000014,2187.8730193590814,211.0633948,0.0,3920.667840000001,2198.470296250682,100.0,10.597276891600876,0.0,3920.667840000001,0.0,0.0,2198.470296250682,0.0,0.13328957557678223,0.03103470802307129,0.5,0.0,163388.5692692,83139.17473564504,1824.0,193.29433050280014,0.0,5.08669290796842,5.08669290796842
ornstein-uhlenbeck,39,93.9225125,16.96410041448982,4421.844210000001,2187.8730193590814,154.62501,0.0,4367.219200000001,2198.470296250682,100.0,10.597276891600876,0.0,4367.219200000001,0.0,0.0,2198.470296250682,0.0,0.12621784210205078,0.03954505920410156,0.5,0.0,167810.4134792,85327.04775500411,1872.0,198.38102341076856,0.0,5.08669290796842,5.08669290796842
ornstein-uhlenbeck,40,91.72815958333332,11.712236853570243,4426.6852,2187.8730193590814,150.6292,0.0,4376.056,2198.470296250682,100.0,10.597276891600876,0.0,4376.056,0.0,0.0,2198.470296250682,0.0,0.1697406768798828,0.04110574722290039,0.5,0.0,172237.09867920002,87514.92077436319,1920.0,203.467716318737,0.0,5.08669290796842,5.08669290796842
ornstein-uhlenbeck,41,82.86678708333334,12.185346624367961,4388.3792,2187.8730193590814,133.688,0.0,4354.6912,2198.470296250682,100.0,10.597276891600876,0.0,4354.6912,0.0,0.0,2198.470296250682,0.0,0.20510315895080566,0.04494214057922363,0.5,0.0,176625.4778792,89702.79379372226,1968.0,208.55440922670542,0.0,5.08669290796842,5.08669290796842
ornstein-uhlenbeck,42,68.73400416666667,17.179145381085586,4395.8852,2187.8730193590814,135.8132,0.0,4360.072,2198.470296250682,100.0,10.597276891600876,0.0,4360.072,0.0,0.0,2198.470296250682,0.0,0.14786314964294434,0.04010820388793945,0.5,0.0,181021.3630792,91890.66681308133,2016.0,213.64110213467384,0.0,5.08669290796842,5.08669290796842
ornstein-uhlenbeck,43,93.06588083333332,19.500036178715565,4429.6676,2187.8730193590814,165.58440000000002,0.0,4364.0832,2198.470296250682,100.0,10.597276891600876,0.0,4364.0832,0.0,0.0,2198.470296250682,0.0,0.16007685661315918,0.05354952812194824,0.5,0.0,185451.0306792,94078.53983244041,2064.0,218.72779504264227,0.0,5.08669290796842,5.08669290796842
ornstein-uhlenbeck,44,89.15268916666666,12.72062725769446,3988.1497400000007,2187.8730193590814,148.1787,0.0,3939.971040000001,2198.470296250682,100.0,10.597276891600876,0.0,3939.971040000001,0.0,0.0,2198.470296250682,0.0,0.14254093170166016,0.04702138900756836,0.5,0.0,189439.18041919998,96266.41285179948,2112.0,223.8144879506107,0.0,5.08669290796842,5.08669290796842
