error_distribution,day,avg_price,price_volatility,milp_net_profit,ppo_net_profit,milp_arbitrage,ppo_arbitrage,milp_flexibility,ppo_flexibility,milp_degradation,ppo_degradation,milp_fcr_revenue,milp_afrr_revenue,milp_mfrr_revenue,ppo_fcr_revenue,ppo_afrr_revenue,ppo_mfrr_revenue,milp_exec_time,ppo_exec_time,milp_utilization,ppo_utilization,milp_cumulative,ppo_cumulative,milp_throughput_cum,ppo_throughput_cum,ppo_arbitrage_throughput,ppo_activation_throughput,ppo_total_throughput
ornstein-uhlenbeck,11,108.33565958333332,16.663365649252977,4447.879360000002,1762.5885594943695,180.66016000000002,173.99838238095236,4367.219200000001,1600.1487903899413,100.0,11.558613276524149,0.0,4367.219200000001,0.0,235.92000000000002,1347.550972208123,16.677818181818186,0.23105907440185547,0.06200575828552246,0.5,0.03166666666666667,47184.7668724,19313.564294614367,528.0,56.56594799528604,1.52,4.02813437273159,5.548134372731591
ornstein-uhlenbeck,12,110.11114750000002,14.408679097124717,4436.198399999999,1754.9344779755015,167.4,196.68500399999996,4368.7984,1569.5562831339225,100.0,11.306809158420926,0.0,4368.7984,0.0,302.7773446014808,1250.1011203506232,16.677818181818186,0.17389941215515137,0.04359626770019531,0.5,0.03166666666666667,51620.965272400004,21068.498772589868,576.0,61.99321639132808,1.52,3.907268396042044,5.427268396042043
ornstein-uhlenbeck,13,99.79093958333334,13.860342139068777,4425.259220000001,1851.3191002017104,173.02562,120.63158555729983,4352.2336000000005,1740.7794689955715,100.0,10.091954351160783,0.0,4352.2336000000005,0.0,389.6,1340.141214450117,11.038254545454548,0.2640209197998047,0.040041446685791016,0.5,0.02662218733647305,56046.224492400004,22919.81787279158,624.0,66.83735447988526,1.2778649921507064,3.5662730964064697,4.844138088557176
ornstein-uhlenbeck,14,104.18708333333332,6.448551826551618,4414.8464,1847.6679976912142,156.56,151.6331868131868,4358.2864,1707.0649263829237,100.0,11.030115504896251,0.0,4358.2864,0.0,378.1373446014808,1328.9275817814428,0.0,0.16315436363220215,0.03577160835266113,0.5,0.03166666666666667,60461.07089240001,24767.485870482793,672.0,72.13180992223546,1.52,3.774455442350201,5.294455442350201
ornstein-uhlenbeck,15,100.95566458333333,12.115852419302083,4434.9210972,1520.9513521784709,164.3098972,86.99912087912087,4370.6112,1442.4771703285014,100.0,8.524939029151591,0.0,4370.6112,0.0,177.73734460148083,1264.7398257270206,0.0,0.14018869400024414,0.02506399154663086,0.5,0.018315018315018316,64895.99198960001,26288.437222661265,720.0,76.22378065622823,0.8791208791208791,3.2128498548718842,4.091970733992763
ornstein-uhlenbeck,16,107.47231166666667,17.02281620403399,4031.664880000001,1727.8853368605157,191.20999999999998,192.64574598095237,3940.454880000001,1545.9789385324418,100.0,10.739347652878507,0.0,3940.454880000001,0.0,279.20000000000005,1250.1011203506232,16.677818181818186,0.13934946060180664,0.033007144927978516,0.5,0.03166666666666667,68927.6568696,28016.32255952178,768.0,81.37866752960991,1.52,3.6348868733816833,5.154886873381683
ornstein-uhlenbeck,17,101.77643083333334,13.283522342561891,4028.616,1607.8798970868954,180.208,152.35814197802196,3948.4080000000004,1465.2371703285014,100.0,9.715415219627783,0.0,3948.4080000000004,0.0,221.57734460148083,1243.6598257270207,0.0,0.1249544620513916,0.026807546615600586,0.5,0.03021978021978022,72956.2728696,29624.202456608677,816.0,86.04206683503125,1.4505494505494505,3.2128498548718842,4.6633993054213345
ornstein-uhlenbeck,18,97.41155083333335,14.041449104580492,4418.501150000001,1601.3007832407418,163.59555,158.04402813186812,4354.905600000001,1452.9721703285015,100.0,9.715415219627783,0.0,4354.905600000001,0.0,221.57734460148083,1231.3948257270206,0.0,0.14243626594543457,0.056176185607910156,0.5,0.03021978021978022,77374.7740196,31225.50323984942,864.0,90.70546614045259,1.4505494505494505,3.2128498548718842,4.6633993054213345
ornstein-uhlenbeck,19,92.58519125,14.541936471399799,4426.804,1513.6089345960531,157.8136,79.65670329670328,4368.9904,1442.4771703285014,100.0,8.524939029151591,0.0,4368.9904,0.0,177.73734460148083,1264.7398257270206,0.0,0.1637866497039795,0.043837547302246094,0.5,0.018315018315018316,81801.5780196,32739.112174445472,912.0,94.79743687444535,0.8791208791208791,3.2128498548718842,4.091970733992763
ornstein-uhlenbeck,20,89.57000000000001,9.888589805090172,4402.4428,1791.3651204112045,150.67,122.13795918367347,4351.7728,1680.345704575246,100.0,11.118543347714926,0.0,4351.7728,0.0,298.6173446014808,1381.7283599737652,0.0,0.11546587944030762,0.014073610305786133,0.5,0.02891156462585034,86204.0208196,34530.477294856675,960.0,100.13433768134851,1.3877551020408163,3.9491457048623473,5.336900806903164
ornstein-uhlenbeck,21,83.36606083333334,15.087496468335383,4398.312906000001,1638.7645683136254,135.783306,20.66938775510204,4362.529600000001,1626.608890110654,100.0,8.513709552130575,0.0,4362.529600000001,0.0,200.18867230074045,1426.4202178099138,0.0,0.11358070373535156,0.039528608322143555,0.5,0.00510204081632653,90602.33372560001,36169.241863170304,1008.0,104.22091826637119,0.24489795918367346,3.841682625839002,4.086580585022675
ornstein-uhlenbeck,22,102.11625791666665,15.445194644752238,4464.1509164,1641.673612516876,195.24211640000001,150.32190476190476,4368.9088,1500.5530802724752,100.0,9.201372517504169,0.0,4368.9088,0.0,279.20000000000005,1210.3148257270207,11.038254545454548,0.1607680320739746,0.027007102966308594,0.5,0.030753968253968252,95066.48464200001,37810.91547568718,1056.0,108.63757707477319,1.476190476190476,2.9404683322115237,4.4166588084019995
ornstein-uhlenbeck,23,90.41481291666666,14.205883436923676,3991.656362000001,1457.6354216195125,150.637002,78.46813186813186,3941.019360000001,1387.408498027761,100.0,8.241208276380382,0.0,3941.019360000001,0.0,122.66867230074041,1264.7398257270206,0.0,0.12141609191894531,0.04599404335021973,0.5,0.018315018315018316,99058.141004,39268.55089730669,1104.0,112.59335704743577,0.8791208791208791,3.076659093541704,3.955779972662583
ornstein-uhlenbeck,24,96.37801583333334,19.154696613540136,4021.6529600000013,1513.6313521784707,175.9752,79.67912087912087,3945.677760000001,1442.4771703285014,100.0,8.524939029151591,0.0,3945.677760000001,0.0,177.73734460148083,1264.7398257270206,0.0,0.13830780982971191,0.03452038764953613,0.5,0.018315018315018316,103079.79396400001,40782.18224948516,1152.0,116.68532778142854,0.8791208791208791,3.2128498548718842,4.091970733992763
ornstein-uhlenbeck,25,94.80562000000002,17.624900064950012,4448.572800000001,1495.9534154656665,183.0112,78.54612571428571,4365.561600000001,1425.6484980277612,100.0,8.241208276380382,0.0,4365.561600000001,0.0,160.90867230074045,1264.7398257270206,0.0,0.1582324504852295,0.01576995849609375,0.5,0.018315018315018316,107528.366764,42278.13566495082,1200.0,120.64110775409112,0.8791208791208791,3.076659093541704,3.955779972662583
ornstein-uhlenbeck,26,101.60408125000002,14.569721876166772,4463.4724,1648.5383744216379,189.074,157.18666666666664,4374.3984,1500.5530802724752,100.0,9.201372517504169,0.0,4374.3984,0.0,279.20000000000005,1210.3148257270207,11.038254545454548,0.10172390937805176,0.028144121170043945,0.5,0.030753968253968252,111991.839164,43926.67403937246,1248.0,125.05776656249313,1.476190476190476,2.9404683322115237,4.4166588084019995
ornstein-uhlenbeck,27,92.05375,11.469870971557034,4403.2668,1838.8017491603578,152.0316,119.8626059654631,4351.2352,1729.5985590515977,100.0,10.659415856703202,0.0,4351.2352,0.0,368.37734460148084,1361.221214450117,0.0,0.1525249481201172,0.02557659149169922,0.5,0.02662218733647305,116395.105964,45765.47578853282,1296.0,130.17428617371067,1.2778649921507064,3.8386546190668303,5.116519611217536
ornstein-uhlenbeck,28,76.64094708333334,16.073931723738408,4404.3390444,1660.7389635516874,144.2670444,50.91428571428571,4360.072,1619.0098867508575,100.0,9.185208913455803,0.0,4360.072,0.0,236.98867230074046,1382.021214450117,0.0,0.1415412425994873,0.031150102615356445,0.5,0.014717425431711145,120799.4450084,47426.21475208451,1344.0,134.58318645216946,0.706436420722135,3.70246385773665,4.408900278458785
ornstein-uhlenbeck,29,95.13346666666666,17.46505460820446,4452.2944,1513.4115719586905,183.3856,79.45934065934065,4368.9088,1442.4771703285014,100.0,8.524939029151591,0.0,4368.9088,0.0,177.73734460148083,1264.7398257270206,0.0,0.16643404960632324,0.027002334594726562,0.5,0.018315018315018316,125251.7394084,48939.6263240432,1392.0,138.6751571861622,0.8791208791208791,3.2128498548718842,4.091970733992763
ornstein-uhlenbeck,30,98.93764291666666,14.497257198094255,4021.5110400000012,1708.9504186537615,181.54000000000002,77.88571428571429,3939.971040000001,1640.768890110654,100.0,9.704185742606764,0.0,3939.971040000001,0.0,235.14867230074043,1405.6202178099138,0.0,0.15124893188476562,0.011996030807495117,0.5,0.017006802721088437,129273.2504484,50648.57674269696,1440.0,143.33316634261345,0.8163265306122449,3.841682625839002,4.6580091564512465
ornstein-uhlenbeck,31,100.07832250000001,11.505116988633524,4018.30576,1892.3855680221825,170.3816,61.751351351351346,3947.9241600000005,1842.2295316400177,100.0,11.595314969186646,0.0,3947.9241600000005,0.0,21.43394963770983,1820.7955820023078,0.0,0.15774250030517578,0.04410076141357422,0.5,0.013513513513513513,133291.5562084,52540.962310719144,1488.0,148.89891752782304,0.6486486486486486,4.917102536560942,5.5657511852095904
ornstein-uhlenbeck,32,99.73083916666667,10.871714924727423,4416.050000000001,1764.94322622515,150.74439999999998,60.97297297297297,4365.3056000000015,1713.8978253173304,100.0,9.927572065153274,0.0,4365.3056000000015,0.0,16.840960429629153,1697.0568648877013,0.0,0.14657020568847656,0.04299569129943848,0.5,0.013513513513513513,137707.6062084,54305.905536944294,1536.0,153.66415211909663,0.6486486486486486,4.1165859426249245,4.765234591273573
ornstein-uhlenbeck,33,104.81473041666668,15.390900486545473,4419.054456,2031.7187779702706,200.693656,65.5135135135135,4318.3607999999995,1978.3261011992734,100.0,12.120836742516357,0.0,4318.3607999999995,0.0,16.840960429629153,1961.4851407696442,0.0,0.12450432777404785,0.043974876403808594,0.5,0.013513513513513513,142126.6606644,56337.62431491457,1584.0,159.48215375550447,0.6486486486486486,5.169352987759202,5.818001636407851
ornstein-uhlenbeck,34,89.25154166666668,14.724201310213362,4406.77369,1657.2714970793766,155.53849000000002,59.0854054054054,4351.2352,1607.2183669652143,100.0,9.032275291243238,0.0,4351.2352,0.0,0.0,1607.2183669652143,0.0,0.1599268913269043,0.056891441345214844,0.5,0.013513513513513513,146533.4343544,57994.89581199394,1632.0,163.8176458953012,0.6486486486486486,3.686843491148106,4.335492139796754
ornstein-uhlenbeck,35,81.80291666666666,18.144917672075255,4408.7756,1892.4770590197613,152.198,55.68648648648647,4356.5776,1849.147831483403,100.0,12.357258950128259,0.0,4356.5776,0.0,0.0,1797.142775004917,52.00505647848624,0.1398615837097168,0.04398965835571289,0.5,0.013513513513513513,150942.2099544,59887.3728710137,1680.0,169.74913019136278,0.6486486486486486,5.282835647412916,5.931484296061564
ornstein-uhlenbeck,36,94.56804458333333,14.42025047496459,4422.7228000000005,2296.6071425654304,158.0764,35.31490909090909,4364.6464000000005,2277.216257901199,100.0,15.924024426677544,0.0,4364.6464000000005,0.0,51.30569911078796,2225.910558790411,0.0,0.17846131324768066,0.07239317893981934,0.5,0.00909090909090909,155364.93275439998,62183.98001357913,1728.0,177.392661916168,0.43636363636363634,7.207168088441584,7.643531724805221
ornstein-uhlenbeck,37,95.92478333333332,14.312366625530428,3991.905280000001,1886.217415081873,157.4984,54.38918918918918,3934.406880000001,1843.3129964127388,100.0,11.484770520055005,0.0,3934.406880000001,0.0,16.840960429629153,1826.4720359831097,0.0,0.22628569602966309,0.04556918144226074,0.5,0.013513513513513513,159356.8380344,64070.197428661006,1776.0,182.90535176579442,0.6486486486486486,4.864041200977755,5.512689849626403
ornstein-uhlenbeck,38,106.8757575,19.48382439688096,4031.7312348000014,1865.8352527529946,211.0633948,58.5535135135135,3920.667840000001,1817.9062875223858,100.0,10.624548282904794,0.0,3920.667840000001,0.0,16.840960429629153,1801.0653270927567,0.0,0.1752462387084961,0.05453944206237793,0.5,0.013513513513513513,163388.5692692,65936.032681414,1824.0,188.00513494158872,0.6486486486486486,4.451134527145653,5.099783175794301
ornstein-uhlenbeck,39,93.9225125,16.96410041448982,4421.844210000001,2344.7242926369527,154.62501,33.674181818181815,4367.219200000001,2327.1933042618484,100.0,16.14319344307759,0.0,4367.219200000001,0.0,51.30569911078796,2275.8876051510606,0.0,0.21245026588439941,0.06900334358215332,0.5,0.00909090909090909,167810.4134792,68280.75697405095,1872.0,195.75386779426597,0.43636363636363634,7.312369216313607,7.748732852677244
ornstein-uhlenbeck,40,91.72815958333332,11.712236853570243,4426.6852,1823.8176274420273,150.6292,55.31027027027026,4376.056,1779.4569105217824,100.0,10.949553350025315,0.0,4376.056,0.0,16.840960429629153,1762.6159500921533,0.0,0.24631309509277344,0.04178142547607422,0.5,0.013513513513513513,172237.09867920002,70104.57460149298,1920.0,201.00965340227813,0.6486486486486486,4.607136959363503,5.255785608012151
ornstein-uhlenbeck,41,82.86678708333334,12.185346624367961,4388.3792,2171.509821761234,133.688,59.09189189189188,4354.6912,2126.842816712043,100.0,14.424886842700582,0.0,4354.6912,0.0,83.7683196360827,2043.07449707596,0.0,0.24376964569091797,0.06988263130187988,0.5,0.013513513513513513,176625.4778792,72276.08442325421,1968.0,207.93359908677442,0.6486486486486486,6.275297035847632,6.92394568449628
ornstein-uhlenbeck,42,68.73400416666667,17.179145381085586,4395.8852,1969.266354447907,135.8132,26.39335418181818,4360.072,1958.9896377540656,100.0,16.116637487976973,0.0,4360.072,0.0,114.8571218067562,1771.9277953576152,72.20472058969419,0.23128461837768555,0.04400515556335449,0.5,0.00909090909090909,181021.3630792,74245.35077770212,2016.0,215.66958508100336,0.43636363636363634,7.299622357865311,7.7359859942289475
ornstein-uhlenbeck,43,93.06588083333332,19.500036178715565,4429.6676,1614.6432076254077,165.58440000000002,28.078481454545454,4364.0832,1594.5664490555318,100.0,8.001722884669485,0.0,4364.0832,0.0,16.840960429629153,1577.7254886259027,0.0,0.21618247032165527,0.03163647651672363,0.5,0.00909090909090909,185451.0306792,75859.99398532753,2064.0,219.51041206564472,0.43636363636363634,3.4044633482777167,3.840826984641353
ornstein-uhlenbeck,44,89.15268916666666,12.72062725769446,3988.1497400000007,1691.883506820482,148.1787,58.37837837837837,3939.971040000001,1642.9427333801627,100.0,9.437604938059248,0.0,3939.971040000001,0.0,16.840960429629153,1626.1017729505336,0.0,0.14266467094421387,0.052552223205566406,0.5,0.013513513513513513,189439.18041919998,77551.877492148,2112.0,224.04046243591316,0.6486486486486486,3.881401721619792,4.53005037026844
ornstein-uhlenbeck,45,86.08997958333335,24.964105099949922,4031.3077600000006,2710.276688664642,183.3836,31.396363636363635,3947.9241600000005,2698.6392119002053,100.0,19.758886871927203,0.0,3947.9241600000005,0.0,97.7707095581271,2600.868502342078,0.0,0.18826699256896973,0.055730342864990234,0.5,0.00909090909090909,193470.48817919998,80262.15418081265,2160.0,233.52472813443822,0.43636363636363634,9.047902062161421,9.484265698525057
ornstein-uhlenbeck,46,91.84096958333332,16.60379091068951,4427.566144400002,2332.63167665662,161.4221444,35.170909090909085,4366.144000000001,2313.5128404041784,100.0,16.052072838467247,0.0,4366.144000000001,0.0,51.30569911078796,2262.2071412933906,0.0,0.16584444046020508,0.03545975685119629,0.5,0.00909090909090909,197898.0543236,82594.78585746927,2208.0,241.2297230969025,0.43636363636363634,7.2686313261006426,7.704994962464279
ornstein-uhlenbeck,47,90.19729041666665,10.234454754440788,4421.9331999999995,1876.0379605058965,146.5364,56.639999999999986,4375.3967999999995,1830.8827310259517,100.0,11.484770520055005,0.0,4375.3967999999995,0.0,16.840960429629153,1814.0417705963225,0.0,0.14187073707580566,0.05041861534118652,0.5,0.013513513513513513,202319.9875236,84470.82381797516,2256.0,246.7424129465289,0.6486486486486486,4.864041200977755,5.512689849626403
ornstein-uhlenbeck,48,87.16890666666667,17.17221414068928,4392.7096,1755.1291801278007,146.3,57.327567567567556,4346.4096,1707.6760306534304,100.0,9.874418093197159,0.0,4346.4096,0.0,0.0,1707.6760306534304,0.0,0.18987226486206055,0.023619890213012695,0.5,0.013513513513513513,206712.6971236,86225.95299810296,2304.0,251.48213363126354,0.6486486486486486,4.091072036085988,4.739720684734636
ornstein-uhlenbeck,49,83.75272125,14.244475555853315,4398.2704,2003.3341617269502,135.28,58.37837837837837,4362.990400000001,1959.662307297547,100.0,14.706523948975114,0.0,4362.990400000001,0.0,65.4096347631169,1894.2526725344298,0.0,0.13591265678405762,0.02991509437561035,0.5,0.013513513513513513,211110.9675236,88229.28715982991,2352.0,258.5412651267716,0.6486486486486486,6.410482846859407,7.059131495508055
ornstein-uhlenbeck,50,90.57625,15.386849583464661,4428.4864,2412.9627690366037,159.57760000000002,37.090909090909086,4368.9088,2392.3486016468155,100.0,16.476741701120655,0.0,4368.9088,0.0,51.30569911078796,2341.0429025360277,0.0,0.15286707878112793,0.04479050636291504,0.5,0.00909090909090909,215539.4539236,90642.24992886651,2400.0,266.4501011433095,0.43636363636363634,7.472472380174279,7.908836016537916
ornstein-uhlenbeck,51,84.51025708333334,14.825133909011152,3967.5336000000007,2312.293452911795,135.2176,34.60363636363636,3932.3160000000007,2293.6896552090757,100.0,15.999838660916907,0.0,3932.3160000000007,0.0,51.30569911078796,2242.383956098288,0.0,0.1547696590423584,0.044152259826660156,0.5,0.00909090909090909,219506.9875236,92954.5433817783,2448.0,274.1300237005496,0.43636363636363634,7.243558920876481,7.6799225572401175
ornstein-uhlenbeck,52,83.42492958333332,17.95886441949107,3994.726400000001,2244.786270124151,149.9472,32.744727272727275,3944.779200000001,2226.51747850948,100.0,14.475935658056285,0.0,3944.779200000001,0.0,83.7683196360827,2142.7491588733974,0.0,0.15431547164916992,0.04273700714111328,0.5,0.00909090909090909,223501.7139236,95199.32965190246,2496.0,281.0784728164166,0.43636363636363634,6.512085479503379,6.948449115867016
ornstein-uhlenbeck,53,90.25888750000001,20.270099956198262,4403.917860000001,1829.3388192183863,195.45866,42.09167466666667,4308.459200000001,1798.2101735343113,100.0,10.963028982591556,0.0,4308.459200000001,0.0,16.840960429629153,1781.369213104682,0.0,0.1703472137451172,0.04412341117858887,0.5,0.011111111111111112,227905.63178360002,97028.66847112085,2544.0,286.34072672806053,0.5333333333333333,4.728920578310614,5.262253911643947
ornstein-uhlenbeck,54,78.70141,17.910245158926728,4410.2083999999995,2227.568202580906,133.57,26.439272727272726,4376.6384,2216.563554746703,100.0,15.434624893069573,0.0,4376.6384,0.0,51.30569911078796,2165.2578556359153,0.0,0.17652034759521484,0.0369412899017334,0.5,0.00909090909090909,232315.84018360003,99256.23667370176,2592.0,293.7493466767339,0.43636363636363634,6.972256312309761,7.4086199486733975
ornstein-uhlenbeck,55,74.48045,15.232071927405071,4378.8144,2605.271619689996,127.5792,29.003105454545455,4351.2352,2596.1350396574803,100.0,19.866525422029927,0.0,4351.2352,0.0,145.39107351028292,2450.743966147197,0.0,0.14882254600524902,0.03812909126281738,0.5,0.00909090909090909,236694.65458360003,101861.50829339176,2640.0,303.2852788793083,0.43636363636363634,9.099568566210728,9.535932202574363
ornstein-uhlenbeck,56,72.23970583333333,9.302845632018963,4382.892400000001,2277.6843039032274,121.822,48.713513513513504,4361.0704000000005,2246.251067886705,100.0,17.28027749699152,0.0,4361.0704000000005,0.0,29.103053868196447,2217.148014018509,0.0,0.18203353881835938,0.041960716247558594,0.5,0.013513513513513513,241077.54698360004,104139.19259729498,2688.0,311.57981207786423,0.6486486486486486,7.645884549907284,8.294533198555932
ornstein-uhlenbeck,57,81.18987458333334,11.273825331662415,4406.63231,1822.1759781769122,137.18590999999998,26.875636363636364,4369.4464,1806.5801479462375,100.0,11.279806132961689,0.0,4369.4464,0.0,16.840960429629153,1789.7391875166084,0.0,0.1377887725830078,0.04557514190673828,0.5,0.00909090909090909,245484.17929360003,105961.36857547189,2736.0,316.99411902168583,0.43636363636363634,4.9779433074579735,5.41430694382161
ornstein-uhlenbeck,58,84.590345,11.316709036255858,3983.492376400001,2311.715755087546,143.5213364,32.08145454545454,3939.971040000001,2295.777493985169,100.0,16.14319344307759,0.0,3939.971040000001,0.0,51.30569911078796,2244.471794874381,0.0,0.16247916221618652,0.03852987289428711,0.5,0.00909090909090909,249467.67167000004,108273.08433055943,2784.0,324.74285187436305,0.43636363636363634,7.312369216313607,7.748732852677244
ornstein-uhlenbeck,59,84.53347916666667,11.797120431340762,3981.9911700000007,2122.867690988927,131.56717,31.946181818181813,3950.424000000001,2105.6012928838068,100.0,14.679783713061585,0.0,3950.424000000001,0.0,51.30569911078796,2054.295593773019,0.0,0.14008235931396484,0.04184579849243164,0.5,0.00909090909090909,253449.66284000003,110395.95202154836,2832.0,331.7891480566326,0.43636363636363634,6.609932545905926,7.046296182269563
ornstein-uhlenbeck,60,85.15827333333334,13.710329696700606,4399.852000000002,2193.196501571665,138.55280000000002,31.505454545454544,4361.299200000001,2177.066782765908,100.0,15.375735739697673,0.0,4361.299200000001,0.0,51.30569911078796,2125.7610836551203,0.0,0.15293192863464355,0.04472994804382324,0.5,0.00909090909090909,257849.51484000005,112589.14852312003,2880.0,339.1695012116875,0.43636363636363634,6.943989518691247,7.380353155054883
ornstein-uhlenbeck,61,94.70125,10.640522117711141,4413.2428,1931.9783748670022,149.5004,126.3430910394265,4363.7424,1819.125534628805,100.0,13.490250801229394,0.0,4363.7424,0.0,7.605595032735747,1811.5199395960694,0.0,0.53399658203125,0.04999732971191406,0.5,0.03166666666666666,262262.75764,114521.12689798704,2928.0,345.6448215962776,1.5199999999999998,4.955320384590109,6.475320384590108
ornstein-uhlenbeck,62,84.4665675,12.557165443308737,4379.1352,1909.653570178074,131.58,119.58385166069293,4347.5552,1803.2536094380077,100.0,13.183890920626759,0.0,4347.5552,0.0,9.430937840592327,1793.8226715974154,0.0,0.16167211532592773,0.04912686347961426,0.5,0.03166666666666666,266641.89284000004,116430.78046816512,2976.0,351.97308923817843,1.5199999999999998,4.808267641900844,6.328267641900844
ornstein-uhlenbeck,63,74.12638083333333,12.113088781741054,4372.6936000000005,1847.7562934929833,117.6776,118.69231063321384,4355.0160000000005,1741.7602796306264,100.0,12.696296770856907,0.0,4355.0160000000005,0.0,9.430937840592327,1732.3293417900343,0.0,0.16294312477111816,0.05224347114562988,0.5,0.03166666666666667,271014.58644000004,118278.5367616581,3024.0,358.06731168818976,1.52,4.574222450011315,6.094222450011316
ornstein-uhlenbeck,64,89.1314675,10.960911343410748,4409.2528,1890.5369431918446,142.84,111.39278843488648,4366.4128,1792.2841131739299,100.0,13.139958416971862,0.0,4366.4128,0.0,7.605595032735747,1784.6785181411942,0.0,0.14243650436401367,0.04661893844604492,0.5,0.03166666666666666,275423.83924000006,120169.07370484996,3072.0,364.37449172833624,1.5199999999999998,4.7871800401464935,6.307180040146493
