day,milp_oracle_eur,bc_policy_eur,ppo_vanilla_eur,ppo_bc_warmstart_eur
55,30904.7025,30400.4577,5562.7192,28048.9803
56,28931.3330,32530.7872,8353.5612,13867.9041
57,33719.1274,33848.8585,5197.6650,25418.1147
58,51009.2005,47460.0217,8436.3148,30543.6649
59,42044.0015,37444.6250,7968.6131,21443.1942
60,19511.7755,24642.0176,6735.7380,27429.9168
61,35071.3455,22232.7258,10233.6249,35683.5433
62,28123.5210,28991.4561,5939.6840,19368.6669
63,33024.5256,28295.7147,2433.5075,31540.2316
64,56621.3581,46621.8343,4299.6412,26855.8323
65,36732.3351,36218.8749,9573.6492,25644.7535
66,31762.0898,47790.9758,4837.6210,28449.9421
67,32838.2355,25791.7744,4638.3057,31465.0766
68,28325.1544,31628.9392,2510.5950,28521.8799
69,37303.5480,47037.8353,3971.2752,32646.7169
70,31440.0401,35821.7768,5501.8274,18091.9854
71,46496.7683,43591.0658,3884.5738,30400.0243
72,39575.5700,32332.5757,4037.1300,33773.6053
73,46326.8767,41595.7797,7391.6093,37505.1282
74,21309.3102,22432.1890,3913.9925,26187.4477
75,41310.1987,35881.8240,3814.5566,27082.8299
76,49902.5308,48961.6576,9064.2657,21747.6003
77,39240.8612,39883.0965,7213.9908,27159.2679
78,40552.1592,42218.9134,6160.8897,31973.5120
79,17133.9023,13838.1743,5590.5376,21623.0959
80,35550.0475,36407.4961,4457.6887,32604.6156
81,34383.7661,35766.3600,5025.1124,21672.9603
82,36807.2562,32340.5013,4214.1437,27870.9472
83,27731.6065,30370.9402,5367.2806,16812.1925
84,29926.3533,35080.3354,7651.3760,17138.3606
85,37426.5608,38235.4357,4798.1756,36469.4245
86,31237.0382,29215.0992,4642.1485,20969.9716
87,28416.8749,26760.9509,2402.4562,27506.8445
88,41072.1243,27162.8049,4800.4048,35566.7264
89,36105.6314,50152.1409,2229.5032,26440.9830
90,32385.7408,34481.5756,4281.1827,22503.2169
91,37768.0850,30245.9568,6089.7578,28004.7205
92,48624.7746,37866.6652,4757.6945,27333.4905
93,37353.5458,16429.3574,7645.0271,30658.3989
94,33192.1573,35571.1686,4693.2294,27333.7820
95,22141.8028,20646.5656,6429.8179,27339.0491
96,37644.0006,29675.9849,6273.5274,29802.7805
97,37321.9204,39173.3342,5476.7705,32292.1865
98,37062.2774,38243.8388,6150.1177,23434.1346
99,40878.7709,40456.5874,9473.7944,22330.0709
100,35530.5850,21626.5835,5168.0459,24753.7679
101,39325.7022,26170.1040,8348.5307,25954.4725
102,17016.2441,25455.6083,6383.7376,33735.6078
103,30449.8180,28819.0846,10440.9008,24919.9287
104,31861.8038,38154.0285,7957.2182,22732.7108
105,28501.8366,36804.4273,6221.1146,33346.3393
106,15696.0885,30807.3329,8264.4444,21647.6157
107,32617.5979,29099.3060,3776.1903,27273.7781
108,43436.1333,44640.8723,3851.7731,35382.5947
109,35004.0294,38499.3265,4147.3440,22384.9066
110,33534.0730,38075.3330,3671.9808,38793.7141
111,40126.5120,41000.5733,4414.9627,21946.9838
112,48567.8311,36274.2450,8732.9913,24546.3759
113,32001.1438,27072.7639,5608.0454,30304.6703
114,23121.4383,23352.7099,6101.6376,29682.7299
115,40518.5551,38003.9663,5080.5466,27705.1267
116,19170.1860,10533.5907,4411.4343,12108.5148
117,30419.7956,23672.0683,7238.6583,23377.1712
118,40292.7262,34875.1532,8111.3926,32259.9702
119,33292.4841,26567.2026,7675.4746,26133.5269
120,42582.8049,26596.7587,6719.1364,17235.2904
121,37230.3376,35582.1798,7051.7835,31685.1772
122,40881.4784,34637.3645,3289.7925,26617.7192
123,26342.4560,26816.9098,6597.2002,25132.9505
124,43058.8863,39375.9152,9033.6476,24020.8969
125,27118.4453,29344.1256,5708.5123,23833.4201
126,47799.7141,50183.0822,4868.5991,25402.0916
127,31556.9387,29754.4228,4036.4377,34119.5451
128,12950.5966,11083.5807,6652.4326,29890.2542
129,24952.3364,38236.6813,5779.2663,38773.6790
130,24550.7135,25384.9519,5568.3012,22634.1195
131,47017.4141,33509.7803,8867.8059,29396.7944
132,35709.1804,33113.4171,6173.0182,24431.9855
133,49514.6825,40672.6722,6723.9127,28763.3335
134,44562.4391,38006.4428,8519.6600,26280.1180
135,37528.3643,30939.0966,5379.7728,37706.4043
136,29105.6624,19108.5061,6383.0534,23533.9509
137,43020.0488,33678.0528,6486.6630,20262.2843
138,41092.0564,40140.4179,7829.0678,31011.3073
139,37821.9807,40572.3131,4998.3258,27406.9796
140,39241.8762,41296.1155,5616.5611,33515.8142
141,37412.1788,34019.7081,7959.3775,19246.7842
142,27390.6543,24499.9305,3603.9226,14769.8271
143,31359.6788,30453.3997,8706.2734,31145.2870
144,40946.4282,23746.3362,6453.5912,33512.8374
145,40807.9787,35778.3324,6500.6849,37223.5444
146,33958.4603,33540.6162,4301.8954,32445.1666
147,38909.7940,40105.7144,7630.4253,24447.1353
148,38231.7967,36730.7467,9491.7130,33757.5913
149,14708.4068,27643.5931,9185.6015,38647.5805
150,33478.1967,36047.4162,4651.9628,30277.5873
151,38937.2522,39517.1216,7203.2843,24735.8222
152,37856.9722,26196.3275,8523.6099,21441.5739
153,45980.5498,26529.7111,8533.1008,31605.9813
154,19455.7847,18326.1371,4231.9513,20735.5893
155,33192.2357,24126.8079,2640.6097,20731.5311
156,34126.6557,36212.1725,4526.3509,26210.1932
157,21355.9297,22010.0922,4012.7512,23905.7367
158,22868.4638,18464.7295,4722.9590,13574.4621
159,29109.9477,24217.7963,4799.8807,14208.3394
160,33767.1586,24073.8888,5929.9647,27196.8270
161,49639.5752,33881.8729,2179.8081,24698.0863
162,13107.6419,30983.3417,5110.1146,17998.9543
163,18178.0091,10896.9315,4822.1004,14646.9167
164,37923.3354,18907.4576,4624.7705,19733.6572
165,34718.2806,33266.3658,2524.1617,18371.9168
166,24174.0893,27306.0144,6147.7697,15174.5175
167,20005.5600,17408.9819,3397.0333,21977.8219
168,28417.5787,24290.7268,7208.9231,21211.7959
169,33587.8252,25274.0688,7514.4998,22394.5965
170,36755.7735,31181.6439,2076.5148,22606.3352
171,34973.2122,26796.9328,3641.0976,26979.5811
172,22364.3753,30059.0849,3178.1500,20607.0439
173,22881.4532,22801.4016,3760.1890,20135.0800
174,27772.5746,25005.5899,6119.2007,21118.0809
175,25930.3081,10350.2803,1630.1612,32475.3765
176,17781.7126,29986.5946,4344.3095,23996.9894
177,24689.7573,23762.4473,6356.7139,21451.8271
178,22469.6671,18493.1048,5638.7697,23276.5938
179,12622.6781,11103.9586,3660.6762,25174.0247
180,33583.4004,17461.5834,3999.8483,17339.5467
181,40990.8804,32822.8171,7861.6430,15344.4920
182,28629.4718,27138.9782,6212.6319,34029.4186
183,32226.1855,23423.5775,7888.5578,35841.7361
184,21457.4050,33021.0427,4663.1451,31887.1391
185,13265.3111,22903.5411,3344.3596,30516.6646
186,35490.5012,28307.4344,4938.6725,23773.6682
187,43286.7226,38331.1592,3314.7597,24713.5405
188,32739.6618,37936.4487,1775.4826,22920.7151
189,20844.2513,25122.1783,1292.7649,19038.6234
190,18536.6104,16698.7887,5289.4214,15965.3261
191,23202.9306,46785.9952,3535.5532,26280.9467
192,28987.3587,28854.2339,7705.4959,18713.6130
193,25113.9059,29411.1886,6495.9565,24552.5919
194,26004.6590,27969.6294,3843.8198,16748.6407
195,29731.8553,27111.2777,4756.2189,28515.0374
196,29592.9911,29140.9757,4805.0931,26820.0701
197,24303.3532,24856.2850,6396.7577,25981.6938
198,19512.6876,31095.2373,5795.9618,17415.0722
199,43533.3379,36884.1704,2133.2196,14028.0056
200,43274.9903,30305.7434,6870.7506,27440.2929
201,32469.9106,29954.2432,3820.6861,13636.4968
202,36248.5052,29160.0952,2114.2182,31833.7302
203,19726.9096,18443.3212,1757.1826,27176.1587
204,37649.7880,35045.0358,3139.7992,27444.5656
205,25686.3603,26927.9651,8318.4215,22490.0610
206,16804.9589,13617.2876,1633.6921,27392.7423
207,29161.9981,27554.3777,6891.0095,16327.9617
208,21357.6947,24532.9948,2897.9270,20599.3986
209,25680.2937,26183.0244,2775.3558,31636.1986
210,36549.5755,38818.3231,7653.3023,26882.7996
211,26048.6733,27994.3597,3298.1236,29515.4514
212,18474.8355,19789.8410,2895.8866,21772.0705
213,15740.9872,17764.4471,5454.1085,26219.0774
214,15453.4272,16359.2725,4000.1936,20425.4378
215,31679.6864,8625.6014,3390.6345,22206.5906
216,26239.8358,22945.2273,5043.1400,22626.8802
217,37214.2425,28042.7018,697.1553,24741.9436
218,14440.4232,14051.7027,5845.4631,20654.7184
219,19905.1245,21292.6600,4071.0494,19125.4310
220,34708.8058,47163.8969,4208.0387,27648.5627
221,26571.8852,43673.0862,3161.2490,25018.7719
222,29685.2629,34142.6574,5273.6455,28881.8062
223,27442.9731,23149.9035,2491.1166,25896.8533
224,42155.0992,26540.5961,3660.4309,30097.9663
225,28327.4789,23975.3824,4613.3237,28778.6561
226,18931.6212,30885.0254,1655.5962,22446.8069
227,11012.9029,39790.5657,4613.9680,25543.1076
228,17348.0293,14565.2718,4721.8773,21612.7801
229,28286.9059,21022.9855,4015.8605,24554.9738
230,23488.4310,26787.2279,4401.7770,31736.2289
231,34578.2497,35225.9230,4005.4775,24763.8716
232,32036.5594,27049.4049,5400.2162,20491.5926
233,9512.0250,12146.3932,6356.8016,20857.1180
234,25921.5357,28045.0709,3377.5622,22620.8212
235,22823.5282,18099.1862,4289.4808,21427.9999
236,39356.3657,27247.1602,3767.6204,21410.9715
237,37122.6179,33163.4922,3588.7618,27602.1334
238,40048.1529,44247.1929,2448.8505,26380.1153
239,25924.1136,34628.0758,6009.1221,20207.4423
240,27704.2896,23837.9253,5538.0648,31040.1643
241,23358.8980,27577.8262,6656.6261,32506.4394
242,26019.0827,30426.4049,9066.3854,32693.3506
243,22927.2021,19271.6684,5438.5388,27116.2547
244,21311.8380,28852.3419,4613.1731,25340.8277
245,19782.7563,17803.4363,1862.2030,21845.7087
246,25526.5609,21715.7841,6330.0684,21770.6895
247,33274.3209,38034.2692,12315.1167,31226.9559
248,52643.2891,46536.0106,7314.2103,26262.7787
249,33963.2702,39382.1386,6432.2451,36831.6737
250,60311.0332,58964.7194,6745.0893,32317.5177
251,37807.5730,34626.0379,3809.1609,22108.9738
252,20948.1058,23871.7865,2718.4658,18858.3184
253,32084.2021,31950.0409,5737.4662,29637.7634
254,21782.9120,14523.3037,6690.1054,36292.3846
255,25983.2386,22004.5335,6567.9951,32122.9215
256,48626.1387,34895.9681,8468.4688,21517.3979
257,16836.0528,16620.1239,4328.0622,27459.1573
258,15873.4820,22718.8922,5106.2711,30931.6362
259,25602.8601,28669.4964,6655.7895,22626.1622
260,26398.5136,16423.8451,8916.2431,29718.8940
261,36428.7686,42134.7983,8687.9586,28250.9680
262,29135.9352,17133.8667,3834.8744,26716.2504
263,28883.1980,18129.7826,5305.0744,17119.7199
264,48126.3460,45876.2072,2567.3570,36725.7997
265,33830.5845,33824.0589,4480.4203,24952.9244
266,35012.9508,16673.2395,3430.2222,29178.3292
267,25617.4444,23030.2523,4712.2237,30737.7876
268,32723.2250,40756.3806,6778.2371,22799.9329
269,26680.4482,32205.9412,6235.4499,26194.1548
270,25617.3155,25260.4501,2633.3332,25306.0362
271,27708.2630,28754.6269,2164.3213,15493.4157
272,25530.4842,28499.5142,5418.6153,14221.4027
273,31223.6350,25357.0054,6153.7148,19196.7200
274,34177.4604,39612.9870,5608.2579,22306.3330
275,38298.5576,40591.2777,4957.3673,25129.7459
276,36942.8029,34058.8698,7383.8195,30769.4657
277,23587.4149,25463.3908,8673.7262,20163.5887
278,41332.2811,49178.1544,4777.8032,34243.3688
279,30464.7125,26304.7682,2559.9585,19897.7238
280,24200.2428,26000.0392,3906.6791,21006.8185
281,19444.1213,16622.9406,4102.7006,27423.7744
282,27945.2024,33238.1982,5564.7216,25668.7440
283,36585.6405,30244.1088,3483.8345,33260.8389
284,39018.6218,38985.6743,3906.0010,33395.4222
285,32556.0325,41041.5135,6851.0926,20632.4026
286,34164.2789,27726.5368,4255.9467,22376.2335
287,12038.5268,24292.1903,4778.9031,15062.4640
288,25838.7751,41334.2876,6344.1761,29062.4782
289,23767.1145,15156.1681,6753.4783,22653.3927
290,27156.6416,23600.0033,5187.0800,21583.0302
291,29052.9709,42115.4333,7497.3224,28743.8168
292,48032.9748,25496.4501,5256.9241,27691.6210
293,17156.6424,20078.2486,2205.7159,19014.6314
294,39531.6389,39764.4917,5907.6382,27478.7133
295,30493.0475,24984.5907,7592.4290,23945.5573
296,22074.2712,20965.8505,4729.6883,29817.2281
297,38145.6504,29168.5298,4551.5976,27055.1467
298,35964.2678,37012.4807,6433.0739,24758.0317
299,28198.7462,29454.1173,7319.2659,39486.9113
300,25349.2473,26333.1387,3094.7072,17350.4997
301,26644.0609,25315.6863,3972.4571,18764.5814
302,36947.6238,40551.7656,4564.1845,27598.7212
303,36389.4082,42056.1946,6255.9828,33450.1227
304,32680.6358,38233.4630,5525.4784,23478.7696
305,34502.6799,34876.8706,4250.3039,28636.4349
306,28630.7307,36746.3500,5590.7032,31130.4025
307,9034.2164,32750.2184,4355.8926,19201.1220
308,22562.5471,25157.7110,3486.6815,19143.1398
309,36841.9024,52842.9077,7108.5188,30931.7570
310,24254.5569,41257.1979,4187.6780,24027.3481
311,39321.2500,42677.8412,4289.1124,30756.7994
312,26436.0307,27990.7953,6329.8334,31838.9054
313,18668.5493,19204.4802,7231.8494,28755.5851
314,20825.8402,23447.4078,3925.8350,30279.1834
315,15429.3271,30428.9570,5134.7377,15425.3257
316,40509.9763,36064.4638,5844.0917,19551.1225
317,34814.3372,34087.2727,5044.0734,21808.7135
318,22560.0041,17446.3246,5269.4779,34265.9014
319,34365.2974,30419.8635,7482.2722,28139.3456
320,25465.3021,28352.6420,5594.0538,23292.4684
321,22787.7688,20670.5410,5736.3284,21126.8610
322,22525.7962,22155.8601,3929.1655,20218.4886
323,39862.7885,30563.4883,2880.9016,30948.2453
324,32693.8656,30131.7820,4730.1353,29138.2014
325,42304.2737,39057.7681,2223.6458,34458.1111
326,10118.6955,10054.3336,4303.2333,27096.4852
327,32634.3762,33735.0825,9333.4719,16429.3701
328,18225.1715,21556.1049,6199.7866,27205.7172
329,32576.5155,28617.3649,5461.4141,20736.1807
330,32609.8081,34515.0627,3924.6899,21832.9326
331,44539.4074,41774.7278,3642.7726,35810.0399
332,22500.2057,24408.7822,4110.2641,20224.1278
333,28159.7239,21271.0343,5794.5060,25676.7617
334,29044.4747,26727.6925,5474.3847,27104.7360
335,34860.4198,30955.5914,4266.6148,13107.9373
336,29712.0859,30972.0279,8617.2886,27791.2926
337,46036.4036,38379.5457,6458.0344,27484.2337
338,37546.2190,44942.5490,6166.0986,21961.9102
339,27448.5639,25338.3767,5196.9813,23227.6834
340,39470.6882,35008.8069,4429.0879,21629.0008
341,40586.8816,42617.7456,5724.8355,39328.3742
342,30812.8802,37279.3541,5758.9234,30817.2302
343,45664.7944,43754.2385,4530.1911,26009.0189
344,34368.5656,36581.8130,8837.6107,31445.8066
345,38007.0546,36309.4602,4788.8973,30498.0363
346,49422.8048,36601.9625,3501.4182,22474.2584
347,59015.2752,45918.5720,6162.0866,28036.9319
348,52260.6551,56057.6343,6829.1105,33077.9292
349,33057.1703,48437.2063,7017.6608,31112.0113
350,33019.7183,36366.2601,5994.9256,30501.0065
351,54458.4843,48246.8391,8098.7037,33790.5663
352,24287.7087,28980.8395,5299.7616,30574.9011
353,32037.4605,32537.2799,4695.6926,26177.9086
354,29937.4622,25901.6999,5859.7148,21673.6338
355,41071.7712,38729.3316,7119.7918,29010.3500
356,34069.3489,36104.1077,8875.5898,43429.9009
357,29048.8145,28740.5595,5106.2189,18721.0146
358,30309.2815,43293.2271,13105.3223,37853.5735
359,35841.2555,40576.7453,3509.9891,29346.8869
360,33242.8763,41312.5368,3055.3343,17010.5519
361,42483.4221,37608.5685,7437.4825,24289.7243
362,39721.3130,38770.7226,7906.2294,26481.8112
363,43063.9579,29582.7160,6464.0141,24859.2651
364,26065.2582,28896.7655,6124.0847,34236.3540
365,51667.8969,50698.9550,6346.6057,34717.6725
366,43725.5231,30377.9126,6322.4697,38088.6646
