day,milp_oracle_eur,bc_policy_eur,ppo_vanilla_eur,ppo_bc_warmstart_eur
59,40232.9079,36058.0131,8409.8541,11662.7711
60,19567.9279,24579.8566,11080.9639,8950.8374
61,35179.2422,29692.3887,5498.1492,11083.1615
62,28615.5355,33098.8804,13577.1502,18577.3654
63,33749.7385,31921.1782,16426.9808,13550.9582
64,50365.7470,39117.5418,9145.1748,11487.0705
65,33970.6768,38703.7496,10102.0123,19358.9233
66,31763.7703,39922.2809,10535.4147,14272.6768
67,33612.4702,20948.4119,10666.7353,11621.0790
68,27896.6074,32160.3577,9796.0343,13620.4077
69,34745.4934,36540.7312,14310.9874,14595.2878
70,32271.5007,29570.0956,14846.3951,24260.7034
71,46340.6180,39962.7433,8523.7779,11679.9693
72,39890.4098,30891.3756,10834.3271,23805.6005
73,42877.7865,36552.9663,8169.4173,17883.1397
74,21187.2988,22740.9887,9753.8085,10680.3187
75,43292.3890,30029.7677,13753.6077,12430.9801
76,50062.5260,46613.4170,15258.0437,27103.7448
77,39563.9613,25895.1970,13527.4601,31067.9783
78,42005.1181,36970.2232,9936.9839,10857.5146
79,39980.8956,39978.9183,10768.4517,11157.6717
80,36393.5871,46026.3976,6338.9260,13604.2259
81,34692.4666,31873.1470,9034.3766,16211.8217
82,36441.1015,29240.2331,9241.8127,12020.7104
83,34984.2179,28507.6532,12897.7869,23278.7605
84,30553.2953,45163.8063,15981.9216,22104.5575
85,35356.8896,37734.7005,8718.3752,16527.1749
86,31940.5684,27533.5583,9729.2779,11580.1454
87,30858.9048,24528.7155,9617.4639,13039.7542
88,40109.3597,36376.2337,9352.9678,14120.7199
89,37477.7163,31051.6760,8735.5182,15472.1645
90,38175.1920,36228.1624,9573.6924,17908.1214
91,38041.1402,37067.4069,10646.3704,20039.9586
92,37755.8005,29258.0844,8472.5701,21023.0732
93,28854.9829,25288.9283,12501.2221,31166.8711
94,32316.4793,31565.3466,10933.8371,10314.8089
95,28135.2298,21357.8748,13016.1232,18936.9893
96,32082.3127,30185.9243,15011.7779,27013.2744
97,37459.8571,38023.2457,11048.8057,23092.6487
98,31106.5052,31270.0345,18034.5516,25912.5374
99,40497.1193,37026.1706,11445.6967,19330.1931
100,34517.3673,28035.6094,11996.2753,19657.9475
101,27350.8250,25997.0621,12009.5029,9350.4655
102,16699.2151,15677.5989,12114.7922,24420.5635
103,30912.2883,25310.4676,11766.1041,29441.2449
104,29798.5135,30025.1609,14440.0262,32383.2287
105,31460.6876,43549.8250,16481.9957,20381.6618
106,21337.3356,22562.1642,11824.3097,17460.9808
107,33453.9104,27683.9671,15619.7183,22713.9100
108,42667.9736,43782.8159,7386.9116,7959.8725
109,33101.8781,34815.0874,15087.2863,8525.0297
110,34801.9301,36777.7196,14052.9251,25963.3919
111,39692.8613,35104.9519,15598.9355,18668.3809
112,42540.5389,41525.8597,7402.8696,21081.9968
113,32154.6604,30193.3096,8089.5564,9618.8541
114,23002.5658,21277.6888,9488.1672,8274.2650
115,43586.7880,41942.9072,10929.3584,15484.2300
116,19955.4843,18259.6594,11221.1487,17242.3894
117,38066.0382,15986.7029,11980.3253,13598.7329
118,40712.8147,44920.6696,7758.9127,12111.4340
119,33397.5303,27082.1202,13695.0324,16272.2443
120,42468.5867,36767.3461,11917.5099,13570.4142
121,34808.5853,32099.1298,11871.3357,27938.8322
122,41496.7554,38522.4508,6368.6878,7842.2453
123,33886.8454,35083.7885,9707.3290,12197.8032
124,44434.6666,39246.2595,10814.9223,19111.2364
125,27104.6939,26111.4522,8846.6547,16021.8159
126,47867.0782,44051.8792,13566.9585,22662.6350
127,30123.7510,34585.5523,7719.6587,11403.0750
128,13112.6852,9086.6880,7860.4254,10497.6067
129,35536.9167,38068.8643,6379.1350,14129.0771
130,24889.9982,17643.0747,9974.1616,19693.0364
131,40855.9641,34993.7395,12291.1542,22499.7421
132,36504.3271,34284.7855,11079.2277,17848.8598
133,44942.0588,31620.4278,12213.1937,30474.2154
134,45030.1548,42254.1972,14753.3953,12264.1475
135,36919.9481,39259.8256,10342.9649,11621.6485
136,21710.7071,21364.3858,11850.5383,15711.8117
137,44717.3894,45158.9725,7129.3560,7537.0240
138,38380.6619,36909.8166,12814.7403,23258.0749
139,38643.5731,31671.7322,12731.6838,17794.4973
140,33946.2744,42542.5467,13999.9548,14117.2475
141,34017.5541,34814.7177,6587.5557,15688.6697
142,26781.6947,26892.0164,11156.9914,10709.6081
143,32155.7196,24951.4514,12642.3929,12001.4548
144,41486.6272,21270.8367,14432.8034,12121.1056
145,33060.7521,33882.5544,7632.6370,15652.3632
146,36509.0386,35439.7151,10625.3155,11901.3918
147,39604.1501,42337.5117,10750.4064,29548.5474
148,38661.9762,37627.2818,7069.6654,12092.1471
149,23736.9455,18721.5785,11322.0404,8284.8841
150,29343.7940,38088.4598,10453.4895,7048.5682
151,38551.6733,30487.8235,7546.8271,7574.6045
152,32132.7396,24528.3554,11259.7495,14637.4264
153,24111.3225,22110.8369,9155.1724,14412.6675
154,30518.9078,27684.3419,12960.3088,19475.3404
155,34222.6074,33258.8332,4815.4440,4917.1782
156,33967.4900,29235.2817,8537.6380,7027.8686
157,21678.3882,17671.3398,8444.6878,7665.1985
158,18797.2363,12099.9241,8546.8819,10156.8326
159,30106.4472,26088.4155,5154.7552,7264.3018
160,34074.7214,34485.9552,11144.6082,5765.4636
161,49605.8017,49002.9133,11483.9807,6222.8915
162,13119.9317,12831.2090,6983.6554,14841.4687
163,18859.1565,21166.6712,10312.6483,11311.7146
164,39018.7762,27259.0636,6080.0139,9407.4447
165,28366.2051,23785.8501,11518.1942,14611.1106
166,24324.6073,22387.9446,9156.7707,9970.0205
167,28088.3551,20320.2366,6370.5651,9945.0377
168,20866.0844,18952.5570,12054.9907,17643.7922
169,33308.6475,28068.9168,9597.6964,5373.9039
170,37644.5743,29556.2052,9848.5803,5647.5460
171,36253.0253,32143.2975,9242.8206,9386.5167
172,22862.2133,26703.9961,13797.5545,7805.5442
173,23386.5146,10747.5517,7425.2110,8388.4702
174,28162.3511,27517.8280,10824.5601,11212.6998
175,25039.0362,18634.8553,7744.9730,11374.8396
176,38984.1971,30029.5627,6928.4931,8594.9458
177,25278.1051,18140.8123,9747.8241,5853.1298
178,18651.1798,24208.5260,10214.5282,4645.5344
179,17833.9656,22267.2624,5896.8324,13039.9753
180,35093.6966,33907.0541,8875.0377,10127.5634
181,45104.9470,34107.2784,15820.7285,20020.5588
182,28998.8451,35561.6246,14657.0233,19347.1225
183,28605.7779,29556.4087,15394.7536,7997.4689
184,21506.5421,35240.3810,10025.6287,8094.1310
185,13908.4689,5043.6383,7494.2512,5928.7635
186,35730.6581,42309.6200,6590.3966,7099.5676
187,44202.7346,37116.2281,5809.5340,9473.0614
188,40438.3687,26239.5678,5515.1551,10036.0819
189,20051.0398,19246.4624,9362.1076,8642.7151
190,19155.8725,16476.1013,6770.8267,7514.9250
191,46583.8204,46894.8342,8883.7656,7324.2873
192,29127.2467,16290.3906,6406.5376,4467.4309
193,24966.6670,28349.9907,9042.6308,2843.3940
194,25829.4429,28643.2887,6017.6260,7428.6435
195,30043.8001,45112.5281,9302.2427,6877.0477
196,29446.0298,20956.3547,4552.1584,4716.1784
197,24187.6480,13041.3774,8069.6627,7608.4623
198,19283.6460,18242.0298,10531.0857,4845.0818
199,43652.4938,36875.8433,3689.4103,2711.8981
200,38310.1152,23493.1441,13850.9425,3480.2341
201,32622.8803,25637.5362,8470.5328,6914.1201
202,36715.5293,34508.0616,7256.6850,7146.1046
203,20300.3481,15154.4353,12695.8366,8736.4880
204,38864.7086,25074.6848,6479.1230,7389.8522
205,26256.7992,29633.7726,15596.9222,6687.8249
206,17370.0274,14656.0563,6033.4013,9902.0347
207,29924.5035,18757.3200,5693.6130,5818.0320
208,21760.2234,13242.8462,6267.7185,6828.6547
209,26068.2146,21602.2249,7442.5196,8172.8406
210,36981.1735,31121.1766,6542.8292,4533.5551
211,26902.8198,25253.5505,9289.7712,5537.6191
212,18940.6121,21770.4192,5989.2250,6092.3645
213,15738.1130,16656.4808,8835.6896,4432.0419
214,17352.5273,23325.6921,11198.4807,4620.7664
215,25226.5654,29755.4376,9577.0165,6801.7932
216,26289.2196,23645.7442,8984.9697,7194.8483
217,37381.5117,43313.0619,12107.1635,5045.6634
218,15986.2875,13911.8308,7091.1882,3061.1073
219,18669.9915,20863.8083,6700.7270,2331.8238
220,36360.2865,28017.8397,4770.8197,3641.3306
221,23891.2500,23989.4833,5219.3012,3719.9565
222,24421.3584,30487.7262,7207.8473,6059.9476
223,26455.3293,23719.0819,8703.2542,5620.0159
224,42755.7809,36512.5233,10119.9419,5016.5490
225,29164.7958,25431.3107,6951.0738,3255.1507
226,17094.9521,18206.3390,12379.9757,3303.0027
227,32079.9085,32857.0397,5881.2626,5134.8961
228,17917.1155,29292.7226,2606.5062,3868.1638
229,34513.5244,25493.9215,4578.5359,4128.1329
230,23522.5722,25400.3010,7372.4020,4929.3016
231,34331.5227,35591.0998,4522.6288,4594.3913
232,32595.0497,27456.9370,6869.3795,5194.5736
233,13864.6073,9788.0468,6715.3096,5556.6710
234,26021.8990,25027.2068,8509.6082,4145.9545
235,24924.0007,25205.0653,3508.7797,4556.0593
236,35977.2324,31855.9119,7831.3976,6212.3138
237,37864.3268,33813.1054,10016.1789,4881.8136
238,39682.9651,38763.2140,7584.9821,3494.5479
239,25226.2530,21864.2211,8471.8044,4532.7819
240,28110.2759,17799.1799,6312.4390,4305.4420
241,20967.2079,23010.4016,7677.6370,4612.1341
242,26318.4942,23059.2959,7554.6901,4139.2580
243,22672.5541,22140.1623,8420.3994,2670.9612
244,29530.9067,24453.2695,8849.2820,4856.2478
245,14582.7005,24604.8301,4410.2417,4330.0107
246,26010.8085,17546.0154,5827.3365,1970.2629
247,52504.2691,45794.0109,7091.5701,4492.0536
248,43632.7026,36422.0492,9133.0048,4111.7433
249,33976.1336,26263.3506,11683.0131,5631.0378
250,53582.0418,37992.8691,7241.6672,6299.2761
251,38797.0936,34614.1458,7920.8854,10830.8711
252,17874.8392,14736.8241,4255.3225,5981.8436
253,31978.5715,33345.8636,9392.6782,4983.0205
254,19860.1218,15572.2871,10150.1022,9233.4077
255,18340.0691,18513.5703,8204.9888,3700.0187
256,32294.6079,33082.3009,7378.9824,11801.5388
257,17227.8999,18371.7361,7256.2763,5507.3476
258,16515.4974,23656.1991,9079.2526,14852.3049
259,26459.9466,25927.6416,8947.8524,12840.0382
260,27466.1261,27489.4797,7367.4936,8033.3061
261,36634.9098,42456.4055,4654.6829,8718.2482
262,29139.1653,23269.7161,8350.0103,9349.8324
263,29402.8943,23409.1943,7667.1151,9117.3277
264,47513.1218,45079.0573,7938.0471,5951.6136
265,34539.8227,27548.3492,3245.3996,10583.3128
266,35596.5116,29765.2129,7664.5413,7952.0812
267,24866.4676,27409.6605,11820.9996,17179.2496
268,32668.2580,30421.7656,10591.0525,5334.6614
269,26568.2541,28964.5785,8115.5496,6405.5232
270,25872.1067,24799.7833,7188.4439,10092.7200
271,27834.3501,27808.5368,8368.7730,8580.9881
272,21571.7227,22953.4841,8163.6398,6454.3406
273,32201.7674,25401.7653,9630.7547,14369.5430
274,34460.0783,38573.1315,8433.2926,11277.6559
275,38877.8813,49961.2508,10187.7975,8149.6233
276,37411.5645,38204.9689,13856.0923,6420.4595
277,29509.1507,25905.3953,11338.2765,14223.8535
278,40479.7095,38830.4057,9772.9879,1077.6419
279,28977.1602,26592.0827,9673.2969,12944.1437
280,24637.8030,19985.2311,7647.0226,5136.5258
281,16518.1425,14928.4379,7700.8294,7146.4457
282,28498.9668,18747.8891,7027.5056,14439.5735
283,37292.5537,39252.2109,6952.9297,8964.9597
284,31515.8966,26497.4176,8729.5883,13560.7131
285,42304.1930,45337.8926,10095.2864,13497.9548
286,35570.2368,32411.6817,11801.9309,17605.0738
287,19556.4566,27378.8162,9721.4584,21653.8472
288,32207.5414,42848.1940,13031.1578,9526.1666
289,24898.2367,13721.5242,7829.2676,11719.7994
290,32636.6927,28911.8071,7973.6938,6330.4367
291,28923.1436,23705.1114,6737.2042,7026.7441
292,47773.1162,48404.3925,7815.6179,8686.5154
293,15512.9793,15486.8737,3738.4135,9785.0240
294,40092.8982,25304.8601,8274.6632,2817.1861
295,30515.3331,24761.8846,9884.6475,4943.5081
296,22610.2462,19424.0200,11607.4267,8696.7481
297,38024.1746,21836.5762,4427.5243,8573.6000
298,36617.9834,35010.3852,11274.7449,9330.4641
299,27578.3004,20504.2651,10152.2348,8053.3343
300,26307.1349,22904.8290,7384.0433,6911.7794
301,31325.5515,26566.1892,8075.2369,7620.0047
302,36822.2695,38482.2371,9373.8513,7059.5868
303,37687.3482,41075.3586,11293.3280,6412.1229
304,33731.4678,30141.3754,10960.9608,5332.7149
305,30549.5234,31211.7639,7141.0401,10092.3656
306,24621.6422,24292.2306,9983.0546,10310.8674
307,9625.0550,26911.3804,6406.9585,8488.0848
308,30276.2867,21064.9056,8714.1539,11062.1536
309,49797.2095,50762.9228,12935.8080,6660.7895
310,30375.7914,26596.0878,10459.2782,7492.7960
311,36460.7844,33196.9627,9697.6490,5608.2496
312,27204.0214,25642.4461,9287.6217,7465.6637
313,18808.0923,18778.0630,8439.7638,5302.0042
314,18378.5092,24368.0374,5400.1084,8149.5275
315,14642.1503,15014.4515,8333.1392,6820.6642
316,40172.2457,38797.0964,9256.5151,6321.3452
317,35134.2887,39054.4909,5941.5584,4917.7171
318,23186.7616,19593.2138,10637.7428,5938.9416
319,26543.6186,29141.0546,8096.8091,5288.3376
320,36174.7956,35614.8778,8406.4863,4403.0741
321,23726.4513,15678.6856,6418.8393,5932.6998
322,23640.9020,24754.8877,7367.7031,6256.9068
323,40187.7304,28512.8467,8623.5237,1592.9127
324,27547.1178,25302.3373,6651.2492,3692.8731
325,42776.0853,40265.0609,6012.6828,8536.0358
326,10401.7048,9663.4686,7324.7574,3856.3445
327,32878.2045,25046.3679,10212.8221,4613.9365
328,18283.6660,18138.4807,4872.4114,4781.8544
329,33294.4105,32114.8303,4756.2466,3963.5548
330,33895.8152,31099.5901,6347.3120,6822.5947
331,46308.7092,36040.2775,6454.7958,2553.0943
332,23179.2188,22065.9657,4625.7500,2194.7758
333,27990.2775,19387.4990,3409.2933,5328.2659
334,29863.3333,28359.9065,5391.7050,4047.3804
335,35316.5136,33964.1864,6278.2406,4703.2768
336,31556.2548,34391.8060,10435.3783,10401.3009
337,45999.4569,44648.1633,11123.0791,4592.4480
338,40006.5483,37913.4234,4610.6462,1201.9119
339,28680.5957,17328.0061,8348.7179,1873.7259
340,40340.9758,34476.9292,6602.4861,2684.8353
341,45934.0551,53955.4808,8413.3622,5541.2024
342,25170.0530,35061.2543,6788.2479,5820.1625
343,45348.1330,37624.7618,7512.8739,7102.2251
344,29433.5499,35246.5816,13534.9597,7922.8401
345,38167.2312,38616.0432,3240.5848,1834.6875
346,48301.2204,38626.6299,5813.8243,3411.4958
347,58321.7591,43330.5729,4012.2787,2799.9128
348,54076.5693,38874.6054,5232.6416,3014.3931
349,54354.8737,47406.4796,10227.6126,5521.5836
350,33214.5094,29700.9997,9170.0373,9022.9824
351,55438.3832,51234.7660,10333.7912,5508.5971
352,35460.4125,31022.7733,9179.6580,2958.0304
353,33243.4482,33708.9630,7667.8823,8247.8897
354,30658.7858,23298.6470,4694.0873,7524.1554
355,41444.1242,44000.7314,9601.5647,7150.7635
356,34360.0259,35673.0583,16004.7172,14981.6370
357,29383.5100,25133.9840,7277.0753,12743.7864
358,33791.8143,31003.3294,15499.9331,7388.9408
359,36624.2865,35703.7076,9704.9022,2640.0775
360,34378.5339,30866.3057,9976.0396,11154.0864
361,36371.3932,35604.1025,12432.1565,8477.6318
362,40558.3302,38888.8799,7439.3154,5433.5462
363,36586.7144,43966.2146,6769.7108,5817.6463
364,26060.1822,28652.3296,3758.3002,2931.2745
365,51426.5159,45714.5999,8290.5727,4265.2061
366,40833.5751,45815.1578,9000.9028,5246.5016
