day,milp_oracle_eur,bc_policy_eur,ppo_vanilla_eur,ppo_bc_warmstart_eur
1,6173.6190,1689.9895,480.3133,3576.9323
2,2592.7164,0.0000,329.4267,1826.3292
3,1529.0385,0.0000,291.6278,1704.9350
