day,milp_oracle_eur,bc_policy_eur,ppo_vanilla_eur,ppo_bc_warmstart_eur
1,1803.8625,1118.1538,270.5499,1129.7366
2,1296.6951,1561.2271,267.4080,2153.5585
3,827.6127,1300.5927,456.4281,237.4731
