day,milp_oracle_eur,bc_policy_eur,ppo_vanilla_eur,ppo_bc_warmstart_eur
53,35579.9795,41456.9112,3893.8210,18535.3642
54,33071.4243,47692.6150,5506.8214,31112.5266
55,3575.0000,3437.5000,9047.5138,1705.5760
56,14253.7703,47956.8917,12865.0590,13386.3640
57,39147.1249,34583.5756,10117.5215,12350.7394
58,34663.6744,26767.1788,6572.9665,10008.7005
59,22564.7549,37157.5681,8819.2854,14260.6388
60,25598.0970,61271.5831,3489.5449,15588.1150
61,12806.5430,30848.0826,2927.9678,24912.2558
62,17682.5360,29224.9082,5166.0967,17304.0217
63,47653.2427,51887.0128,2983.2960,14307.9220
64,13752.8393,23546.7909,6128.0503,19458.8071
65,50792.2957,54643.0429,3556.8745,18192.5032
66,34935.4658,51735.8176,6091.3141,25617.5395
67,32008.2676,29732.5379,10760.3233,21820.2072
68,33710.0661,33251.9486,5353.1209,15163.2659
69,25670.8817,26633.3817,4570.3996,34578.5298
70,14495.3111,19419.6678,7344.2499,14510.3162
71,23812.3086,27629.6244,3501.6328,15869.1097
72,20883.7518,37023.6685,2347.5155,16144.3230
73,29366.7077,20034.2050,6951.5411,27057.8357
74,32891.4121,29728.9121,1888.3908,13770.6365
75,38716.9441,34269.3486,4687.9457,7282.5274
76,6462.5000,8676.1364,6005.5292,17120.0523
77,62682.8797,60584.2023,9819.6076,17556.6278
78,11760.6755,19528.2633,2415.0055,15283.3813
79,13157.9992,13317.8024,7449.4581,19402.5168
80,33039.1589,34911.0345,2560.8401,23278.0725
81,11029.0280,11854.0280,8514.2420,38925.3957
82,26746.5797,21215.2289,1181.6454,12526.9987
83,53522.1245,24756.0966,6346.7301,11787.2581
84,29771.5925,38651.7636,3912.8298,16596.9521
85,33303.1586,25770.3748,525.9118,33170.2443
86,61050.7026,42463.5086,1110.4839,27315.5547
87,25436.4136,5902.0489,2839.0208,24078.8848
88,19977.2760,29284.0453,9918.0978,19550.4296
89,41931.5959,47514.6377,3556.8210,6882.0893
90,40672.3777,30576.5246,2275.4175,9192.1291
91,11197.4727,18872.0201,8799.7592,23106.3463
92,25361.1250,19566.8263,3103.0600,8637.6768
93,34374.4222,45819.8602,6167.5563,14228.9170
94,48491.6677,46715.3812,7029.1629,23104.1612
95,6325.0000,23286.7729,20568.1403,27186.1089
96,41350.8095,42656.1705,11992.7808,14264.7046
97,44164.2779,16239.0585,3187.0219,14156.5398
98,34715.5698,48784.9062,5738.8085,7690.9188
99,30208.7240,66717.9124,4376.4182,16387.4378
100,64097.0371,48464.5346,4132.1268,4872.0078
101,53751.0344,56143.1593,8775.2573,8524.4073
102,71935.8595,49008.5564,3615.3076,20951.2923
103,29169.4174,38488.9612,15991.9721,7422.2621
104,12171.6305,13134.1305,5820.2972,12800.4805
105,16951.4145,22942.7577,2044.7802,19674.4319
106,55366.1879,57027.6754,2058.1963,35601.8435
107,24237.8630,31564.7106,3693.4641,14530.2842
108,36994.3455,47020.1993,1281.9779,12547.5708
109,12093.9778,14560.8197,7302.3850,20201.6119
110,22193.1034,28857.5165,8235.0071,18517.3714
111,48557.9612,45891.4121,7676.2023,7330.7353
112,17936.1596,30072.3996,1207.0496,16067.3774
113,6935.5000,7837.5000,5643.2293,10261.1592
114,15679.8234,39448.9614,4777.9311,18056.8572
115,23184.3676,28247.8987,5906.2015,12541.8013
116,43861.0354,31099.5801,7647.0619,9386.4651
117,50358.9354,69933.7322,1270.8077,38847.1225
118,29669.0442,18284.7112,6857.5950,27799.9837
119,14901.6601,15371.0778,8626.3661,14090.5535
120,29267.9714,36893.4073,10890.7589,17304.5001
121,47172.4886,55073.4551,10777.9760,23444.3300
122,33854.6890,35304.9772,3277.0456,12167.3452
123,4812.5000,7037.5000,5811.7806,20195.0251
124,24148.9340,30036.0717,3916.9663,8237.5272
125,31702.0820,35642.8865,4870.5357,16597.8408
126,22535.7434,30531.8505,2272.3714,12365.5056
127,45678.8748,34763.8950,2784.0181,30012.0270
128,19252.0381,3850.0000,1411.0458,19649.3036
129,26493.0421,52468.1844,911.9685,32368.7093
130,22905.7660,32934.9658,6356.2740,12135.3461
131,16761.0358,17724.7508,2747.0714,9752.6483
132,25827.3666,27465.8709,5662.3510,9634.9581
133,50236.5346,57914.3332,5228.7639,21004.4016
134,32685.7376,33605.7117,11929.8533,28353.4906
135,16382.5879,15932.5879,4711.4944,20141.2847
136,35008.1177,28116.3685,5258.8948,39983.6219
137,19518.8106,48534.8928,2878.7786,36136.8220
138,42561.0097,43289.9368,2898.2057,21879.7276
139,23484.6143,8518.1626,1643.1664,18231.2307
140,50081.6481,44906.5834,31.8706,30744.8765
141,57446.5567,42148.1838,6146.1446,31150.9219
142,35959.4526,54286.9677,5173.4641,33282.7386
143,32545.9831,36025.2390,7907.5879,9297.9651
144,14982.7073,31734.4533,872.7040,30735.2506
145,22720.0272,16178.8843,5253.1656,22251.1684
146,43438.9204,38960.5159,1167.4895,13031.4720
147,10118.7626,21296.4092,1811.3842,12403.5059
148,24624.5462,18686.3607,2522.7913,11960.7167
149,41896.6107,36935.9187,3683.7316,26012.2538
150,41006.0549,35524.9517,1899.2537,6695.8352
151,35394.9190,32266.3632,1263.0095,31098.1979
152,26420.0020,27470.3730,1086.9798,21755.6088
153,41871.4511,50026.8523,6360.9172,15166.3184
154,25852.8285,41752.9753,5027.8642,7917.1515
155,33246.3066,46374.1076,2387.1298,16030.7069
156,4986.7687,4986.7687,4017.9063,21043.0351
157,45070.6041,42899.7962,2558.4511,14629.2254
158,30577.2060,36312.0938,6496.8958,27592.0146
159,28245.6223,23630.7102,2773.1521,9580.7422
160,27647.6279,2887.5000,4078.0111,17896.9806
161,40205.2892,40540.8919,3242.1549,22180.3692
162,50715.1998,29369.7311,2296.8564,16453.6498
163,31617.1633,31335.6801,1315.5207,11883.0468
164,11021.4567,23714.8167,1237.1861,17306.7900
165,26655.5822,51601.4842,6093.9095,14243.5186
166,25657.3667,11690.2542,2475.0184,11382.8641
167,12251.3148,28055.9288,4257.0741,28619.3527
168,27080.6645,22938.9335,2443.5024,7483.9749
169,23108.6959,30436.3187,3754.7901,21681.7344
170,15721.9742,25563.9445,2199.9156,11240.1480
171,18572.9944,17885.4944,776.0638,24425.5730
172,12986.4536,13536.4536,3700.1788,8453.1085
173,41714.1081,34645.9620,4262.4281,17454.5005
174,48043.5504,42327.7068,4441.6244,31992.7987
175,17956.9885,20199.1969,390.5922,12095.3419
176,19038.7486,19168.0289,1172.2600,9621.7903
177,41099.3212,52753.6211,4971.7574,29389.0395
178,7975.0000,7837.5000,34.8316,8565.5346
179,19227.6462,20481.7532,1741.3127,9359.8629
180,9080.0099,13762.5248,3902.1967,20292.1702
181,26743.9419,11607.7125,2932.5744,20063.6163
182,17911.5026,27723.3010,1089.2555,3834.6915
183,59608.1616,60025.9839,1030.1155,23021.8456
184,27151.6279,37260.3779,3805.1526,17659.9903
185,17171.8114,18060.8044,1083.6462,9736.3941
186,26227.4366,2887.5000,594.1208,12355.4749
187,7489.4618,13470.3695,223.5464,6651.2848
188,13478.6070,19465.9312,1098.8182,22058.4289
189,6050.0000,6351.0639,1596.7192,21329.3538
190,13192.8092,29025.0695,8064.4811,4405.8649
191,21058.3604,22449.6665,659.8363,9717.2055
192,25072.9163,26397.0668,3217.0000,19785.6573
193,20887.1090,25558.3081,2601.0760,22869.8482
194,24379.5530,23452.9222,208.1202,17834.1713
195,32442.0896,35384.6158,1821.4518,27404.7847
196,54160.8692,44106.9540,384.0444,28531.0295
197,10355.4378,3575.0000,5062.8370,10190.4030
198,13910.3787,15114.5454,574.2092,17622.9692
199,7425.0000,6050.0000,1009.1185,11846.2188
200,19552.3629,22809.7379,2154.6238,14686.6595
201,27373.2869,42058.2249,1629.3055,33258.8429
202,12957.2234,19762.0390,688.6542,15898.2289
203,35621.2780,39042.3917,1294.5406,6569.5602
204,19886.2763,20298.7763,5921.3831,15750.7957
205,27230.7191,30902.8227,346.7105,18312.2985
206,20038.6505,32553.5796,-292.4673,36699.4022
207,43965.7800,41272.2037,4068.8130,11729.2432
208,19504.7558,20742.2558,1417.0893,18692.8360
209,30426.9071,32859.1634,4005.0782,22917.9447
210,33735.8157,46860.9201,2371.8898,25154.8246
211,39849.2221,39396.0715,636.7266,17874.2803
212,16752.9710,8250.0000,1698.1625,8377.3496
213,2475.0000,32918.2410,2.5605,46769.2879
214,54936.1083,35980.5330,958.1007,11168.9604
215,13592.7312,26199.3615,3534.9351,30936.6625
216,51167.7818,47781.2538,114.9445,32274.9692
217,16894.7875,23562.8632,88.8507,14933.0545
218,41679.0761,35239.9847,4317.5980,24761.9353
219,35786.3102,43987.0277,1185.1700,28987.8292
220,59477.7932,34350.9127,-373.0361,8953.7055
221,77338.9983,50376.9968,-419.6921,16993.4667
222,38062.1588,11897.6067,178.5768,9185.4154
223,83652.3506,46641.9473,266.6316,17754.1561
224,26287.7264,45118.2060,1907.8100,27310.6357
225,45078.1019,49492.8603,308.8465,3229.5413
226,44128.0879,36673.7315,1767.4604,22253.6741
227,19088.4938,18837.5934,441.7797,36112.8808
228,24262.5758,40356.1338,1491.4289,18811.9157
229,13870.9242,24197.4903,1295.5858,18289.2036
230,31407.0413,20461.8482,2134.4709,36991.2714
231,22502.9845,11213.6762,37.3836,12116.0905
232,50136.9939,20516.9691,970.8153,23612.2461
233,13777.8731,12443.8774,2295.3549,34991.9679
234,37416.1097,28146.6240,2054.2237,18234.0688
235,27790.2198,36454.1318,-234.9471,29562.5825
236,5500.0000,5225.0000,2190.9395,27786.1662
237,38283.4473,56426.0365,498.1215,5494.8585
238,42878.7116,44227.3667,456.3973,21558.4235
239,36031.1910,65401.7983,1400.5734,11696.5951
240,44211.3740,21101.7919,561.7485,22532.0098
241,52396.9427,43989.5123,1722.9609,17069.1025
242,34950.0857,54727.7505,3118.1776,19651.8009
243,15922.5095,19345.2349,323.5115,18177.9906
244,42624.1175,31589.9303,-278.4546,19761.2146
245,3575.0000,32313.9666,933.3086,1161.7441
246,20416.0457,21789.1614,710.7879,26967.1756
247,62878.9348,52877.0375,1587.4392,38185.5257
248,54925.3284,63376.5118,1150.0216,32140.0881
249,28878.6084,24502.7390,322.8740,18360.8080
250,42666.4847,44585.1176,1314.4068,28715.2643
251,9625.1731,9625.1731,170.1062,7609.0261
252,47515.9136,14919.9913,3148.1676,2485.5691
253,39871.4766,29456.9395,909.9410,44547.7894
254,31265.1392,28978.0062,338.1922,20382.8003
255,42053.8794,49640.1368,427.8826,28864.3679
256,30702.6032,30702.6032,8081.2365,15605.3518
257,6391.0000,5087.5000,1068.1844,24617.7672
258,25558.6941,19175.2951,3699.9422,17203.4191
259,16853.1959,16474.4109,7941.6065,12292.5821
260,19124.5639,19294.3152,689.2772,24704.3485
261,20165.0306,24460.1484,1394.5489,6789.1042
262,6737.5000,16285.2055,264.5250,24953.7670
263,16038.2022,15900.7022,4657.1755,13396.5215
264,40039.7948,26044.5288,8939.5980,20067.4711
265,29648.8030,32990.2234,3273.3488,10368.4844
266,14968.4839,8916.8723,1732.9341,29794.7978
267,6864.4357,6976.9357,17077.5210,13915.3946
268,3503.5000,10912.8339,3701.7335,25859.4148
269,48975.5992,61382.3284,5882.2605,21265.3835
270,20592.9761,24365.3917,8838.0972,16531.4790
271,21801.9234,23176.9234,3019.7288,27277.4630
272,45586.1718,44897.5594,4477.4475,24388.3141
273,25313.7955,24161.1360,2490.1591,3985.6782
274,33505.9792,56727.0541,3640.7516,39324.0772
275,24530.7296,30433.4464,97.8973,23746.3935
276,39273.8326,39136.3326,3580.7703,26447.7667
277,50017.5934,20114.6035,1467.1078,22673.3045
278,38717.9142,43240.4767,150.2149,34534.5415
279,18391.1374,15298.0634,1465.3420,6452.0347
280,11027.3723,4812.5000,3179.9744,29649.4662
281,31206.0447,28820.0245,697.5175,37164.3769
282,16636.9041,18136.1583,2805.8371,7932.1742
283,32216.4112,36202.6980,2349.5866,37177.2631
284,27578.1287,51021.4671,1958.9693,19710.9487
285,18413.3770,18476.3382,1687.6527,7647.8212
286,12594.3006,8361.4719,3142.0508,17779.0504
287,13224.1746,10680.9695,1768.9416,7905.3167
288,46506.7660,51782.2539,1652.5750,25626.9772
289,46701.6371,54359.5080,7632.2216,13208.4047
290,37958.4431,41149.6840,2371.7330,16513.4090
291,24948.5991,22460.1679,1136.1492,30846.8995
292,71741.4862,54803.0853,6903.5935,11854.3147
293,27338.6940,27201.1940,269.8898,18942.2889
294,35752.4693,36948.6990,418.2552,18647.3537
295,11474.9972,11796.4258,63.4252,14528.2402
296,21510.6590,12508.5469,1987.1919,38789.9787
297,17161.0390,28200.2611,10370.8025,36576.3359
298,35975.6764,54795.9493,684.5449,21180.8761
299,46859.7625,44069.2020,22.8614,39766.3232
300,13519.5961,16620.1601,1842.5641,18765.0281
301,34475.5555,27960.7398,1290.2135,20667.1892
302,50544.9119,49083.5783,-268.9994,15494.8040
303,23228.4096,31149.7522,1745.5080,52864.2793
304,36143.7702,22110.2306,156.3397,12993.4834
305,31397.7548,27936.0445,8068.6415,17915.9888
306,16406.7578,16544.2578,1072.5763,16575.4793
307,32486.9773,46668.3555,889.2466,7432.7897
308,27391.8962,6875.0000,3351.2016,12837.8678
309,48356.8156,77422.2904,1785.0706,30768.0434
310,0.0000,29971.0270,9388.3044,13020.9447
311,23606.7550,23605.6187,1407.2248,32644.9550
312,14016.2597,12228.7597,1712.3453,21341.2334
313,2760.8611,3282.4405,1012.8286,17630.0728
314,21639.8475,22098.7277,486.8589,3766.7503
315,42067.4256,39864.8652,414.8965,29614.7893
316,26498.0111,12787.9666,1081.0540,20311.5292
317,45177.2768,40989.9088,763.1074,28553.2960
318,16918.1089,18018.1089,849.2187,18152.3798
319,44987.5639,49216.9419,785.3483,37455.1757
320,25130.1660,42623.9977,1246.1569,30800.2474
321,43087.8932,19097.2535,657.4161,32173.5845
322,28675.5988,43014.2761,1614.1417,18111.7391
323,31699.7130,13675.1621,3352.3452,36193.8753
324,52720.3406,43399.2654,60.3900,34849.3512
325,26541.4041,27740.4904,1622.7454,9209.6022
326,13745.0257,15257.5257,1524.7629,37956.3966
327,39734.1100,73352.6218,1529.9654,28539.0502
328,29523.5395,20794.3037,-449.0444,43560.2773
329,76655.3605,68025.0843,-444.5684,41339.4817
330,30675.1382,29300.1382,631.6613,50857.2657
331,25610.4104,27745.7577,783.2993,25652.2877
332,26533.9910,45953.7929,-333.4310,46082.2935
333,47817.6838,35876.7156,631.6099,43237.8861
334,39840.3770,36105.8030,1812.2918,28216.1678
335,35884.1701,30305.1238,1685.2142,8186.0623
336,68893.9549,76323.3808,1527.4512,40728.6436
337,58437.8175,70514.8000,587.0755,35128.7815
338,57338.7943,16648.0792,-278.2878,7033.4620
339,20310.6022,31784.5342,1276.5632,47574.4944
340,36478.1671,9350.0000,2268.0925,5271.1665
341,57008.1434,68906.1440,2022.4967,10966.8261
342,46935.1710,50789.4397,109.7638,21557.9273
343,57495.7192,44085.4420,398.5154,13294.6569
344,24014.4227,42359.4486,14167.1848,29353.5464
345,26592.9172,27582.4403,972.8647,32334.5062
346,12699.9729,12243.0470,1148.3306,54059.3990
347,52170.0447,56854.1680,1003.7915,27005.8059
348,3300.0000,8914.0760,22.2188,55645.9280
349,25547.0246,16813.8195,1366.8591,24599.8021
350,26943.7731,5912.5000,794.5469,29104.7272
351,57816.9383,57754.7184,522.3690,33034.1827
352,34492.3700,33699.5571,214.5956,36332.8671
353,43075.0056,43778.2553,597.7285,35686.2046
354,37994.9509,38269.9509,1599.7916,35645.7100
355,25165.1759,6600.0000,9156.4384,27405.1771
356,34848.2339,35412.0250,4277.4566,10196.1524
357,37741.5886,51188.7304,4787.8678,42654.2804
358,90524.6035,52462.0023,16269.0568,26077.6933
359,43775.5531,41887.4464,1192.3934,33448.7053
360,90089.9527,64864.8316,5385.8759,8521.9523
361,54552.8723,27500.1376,830.3320,28493.6992
362,20137.2463,21649.7463,1421.5445,22362.7149
363,32733.5225,52273.4040,35.9092,23703.2626
364,34286.3909,32257.3082,3528.0449,69078.3180
365,49823.2164,45120.2251,3626.3832,25716.2449
366,54358.6872,37374.1033,2415.5121,17397.1945
