Hour,Date,True_Price,Forecast_Price,PSO_Energy_Actual,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PSO_Cumulative_Degradation_Cost,PPO_Energy_Actual,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit,PPO_Cumulative_Degradation_Cost
1336,2024-02-25,66.85613,56.827710499999995,0.0,0.9,-0.0,6476.5969474484755,32.33452176972674,0.0,0.9,-0.0,4143.059996210526,11.549910526315752
1337,2024-02-25,82.77,70.3545,0.0,0.9,-0.0,6476.5969474484755,32.33452176972674,0.0,0.9,-0.0,4143.059996210526,11.549910526315752
1338,2024-02-25,90.44681,76.8797885,0.0,0.9,-0.0,6476.5969474484755,32.33452176972674,0.0,0.9,-0.0,4143.059996210526,11.549910526315752
1339,2024-02-25,95.0,80.75,-2.0,0.37368421052631584,190.0,6666.5969474484755,32.40118843639341,-2.0,0.37368421052631584,190.0,4333.059996210526,11.616577192982419
1340,2024-02-25,91.78,78.013,0.0,0.37368421052631584,-0.0,6666.5969474484755,32.40118843639341,-1.0400000000000003,0.1,95.45120000000003,4428.511196210527,11.651243859649085
1341,2024-02-25,82.96,70.51599999999999,-1.0400000000000003,0.1,86.27840000000002,6752.875347448476,32.43585510306008,0.0,0.1,-0.0,4428.511196210527,11.651243859649085
1342,2024-02-25,75.1,67.29959678390807,0.0,0.1,-0.0,6752.875347448476,32.43585510306008,0.0,0.1,-0.0,4428.511196210527,11.651243859649085
1343,2024-02-25,66.61,64.58061801021849,0.0,0.1,-0.0,6752.875347448476,32.43585510306008,0.0,0.1,-0.0,4428.511196210527,11.651243859649085
1344,2024-02-26,61.59,70.8285,1.3684210556328265,0.4250000007127963,-84.28105281642578,6668.59429463205,32.48146913824784,1.2000000000000002,0.385,-73.90800000000002,4354.603196210526,11.691243859649084
1345,2024-02-26,59.19,50.311499999999995,1.9999999969987525,0.9,-118.37999982235615,6550.214294809694,32.548135804814464,1.2000000000000002,0.67,-71.028,4283.575196210526,11.731243859649084
1346,2024-02-26,65.0,74.75,-2.0,0.37368421052631584,130.0,6680.214294809694,32.614802471481134,0.968421052631579,0.9,-62.94736842105263,4220.6278277894735,11.76352456140347
1347,2024-02-26,65.0,55.25,0.21607686000107582,0.42500246477657133,-14.044995900069928,6666.169298909625,32.62200503348117,0.0,0.9,-0.0,4220.6278277894735,11.76352456140347
1348,2024-02-26,67.99,78.18849999999999,0.0,0.42500246477657133,-0.0,6666.169298909625,32.62200503348117,0.0,0.9,-0.0,4220.6278277894735,11.76352456140347
1349,2024-02-26,64.84,60.490938069367424,1.9999896219933841,0.9,-129.67932709005103,6536.489971819574,32.688671354214286,0.0,0.9,-0.0,4220.6278277894735,11.76352456140347
1350,2024-02-26,83.52,70.99199999999999,0.0,0.9,-0.0,6536.489971819574,32.688671354214286,0.0,0.9,-0.0,4220.6278277894735,11.76352456140347
1351,2024-02-26,90.25923,103.7981145,0.0,0.9,-0.0,6536.489971819574,32.688671354214286,0.0,0.9,-0.0,4220.6278277894735,11.76352456140347
1352,2024-02-26,96.23269,108.40307105111323,-2.0,0.37368421052631584,192.46538,6728.9553518195735,32.755338020880956,-2.0,0.37368421052631584,192.46538,4413.093207789473,11.830191228070136
1353,2024-02-26,92.50479,106.38050849999999,-1.0400000000000003,0.1,96.20498160000002,6825.160333419573,32.79000468754762,-1.0400000000000003,0.1,96.20498160000002,4509.298189389473,11.864857894736803
1354,2024-02-26,86.35918,99.31305699999999,0.0,0.1,-0.0,6825.160333419573,32.79000468754762,0.0,0.1,-0.0,4509.298189389473,11.864857894736803
1355,2024-02-26,84.86859,97.59887849999998,0.0,0.1,-0.0,6825.160333419573,32.79000468754762,0.0,0.1,-0.0,4509.298189389473,11.864857894736803
1356,2024-02-26,82.85,80.92431385176657,0.0,0.1,-0.0,6825.160333419573,32.79000468754762,0.0,0.1,-0.0,4509.298189389473,11.864857894736803
1357,2024-02-26,78.84173,89.5428452327326,0.0,0.1,-0.0,6825.160333419573,32.79000468754762,2.0,0.575,-157.68346,4351.614729389473,11.931524561403469
1358,2024-02-26,84.61357,97.30560549999998,0.0,0.1,-0.0,6825.160333419573,32.79000468754762,1.2000000000000002,0.86,-101.53628400000001,4250.078445389473,11.971524561403468
1359,2024-02-26,85.4613,72.64210499999999,2.0,0.575,-170.9226,6654.2377334195735,32.85667135421429,0.1684210526315791,0.9,-14.393482105263171,4235.6849632842095,11.977138596491187
1360,2024-02-26,88.82591,75.50202349999999,1.3684210526315792,0.9,-121.55124526315791,6532.686488156415,32.90228538930201,0.0,0.9,-0.0,4235.6849632842095,11.977138596491187
1361,2024-02-26,93.0,79.05,0.0,0.9,-0.0,6532.686488156415,32.90228538930201,-2.0,0.37368421052631584,186.0,4421.6849632842095,12.043805263157854
1362,2024-02-26,94.76,105.25348651184117,-1.200042269380201,0.584199402794684,113.71600544646786,6646.402493602883,32.94228679828135,1.2000000000000002,0.6586842105263159,-113.71200000000002,4307.972963284209,12.083805263157853
